Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2
600,8,0.71,217.5,65305.51,73.59,6863.18,227259.19
610,8,0.71,217.47,65231.91,73.6,6862.3,227270.1
620,8,0.71,217.43,65158.31,73.6,6861.41,227281.02
630,8,0.71,217.39,65084.71,73.6,6860.53,227291.95
640,8,0.71,217.35,65011.1,73.61,6859.65,227302.88
650,8,0.71,217.31,64937.48,73.61,6858.77,227313.83
660,8,0.71,217.28,64863.87,73.62,6857.88,227324.77
670,8,0.71,217.24,64790.25,73.62,6857.0,227335.73
680,8,0.71,217.2,64716.63,73.62,6856.12,227346.7
690,8,0.7,217.16,64643.0,73.63,6855.24,227357.67
700,8,0.7,217.12,64569.37,73.63,6854.36,227368.65
710,8,0.7,217.09,64495.74,73.63,6853.48,227379.63
720,8,0.7,217.05,64422.1,73.64,6852.6,227390.63
730,8,0.7,217.01,64348.46,73.64,6851.72,227401.63
740,8,0.7,216.97,64274.82,73.64,6850.84,227412.64
750,8,0.7,216.93,64201.17,73.65,6849.96,227423.66
760,8,0.7,216.9,64127.52,73.65,6849.08,227434.69
770,8,0.7,216.86,64053.86,73.65,6848.2,227445.72
780,8,0.7,216.82,63980.21,73.66,6847.32,227456.76
790,8,0.7,216.78,63906.54,73.66,6846.44,227467.81
800,8,0.7,216.74,63832.88,73.67,6845.56,227478.87
810,8,0.7,216.71,63759.21,73.67,6844.69,227489.93
820,8,0.7,216.67,63685.54,73.67,6843.81,227501.0
830,8,0.7,216.63,63611.86,73.68,6842.93,227512.08
840,8,0.7,216.59,63538.18,73.68,6842.05,227523.17
850,8,0.7,216.55,63464.5,73.68,6841.18,227534.27
860,8,0.7,216.52,63390.81,73.69,6840.3,227545.37
870,8,0.7,216.48,63317.12,73.69,6839.43,227556.48
880,8,0.7,216.44,63243.43,73.69,6838.55,227567.6
890,8,0.7,216.4,63169.73,73.7,6837.67,227578.73
900,8,0.7,216.36,63096.03,73.7,6836.8,227589.86
910,8,0.7,216.33,63022.32,73.7,6835.92,227601.0
920,8,0.7,216.29,62948.61,73.71,6835.05,227612.15
930,8,0.7,216.25,62874.9,73.71,6834.17,227623.31
940,8,0.7,216.21,62801.18,73.72,6833.3,227634.48
950,8,0.7,216.17,62727.47,73.72,6832.42,227645.65
960,8,0.7,216.14,62653.74,73.72,6831.55,227656.83
970,8,0.7,216.1,62580.02,73.73,6830.68,227668.02
980,8,0.7,216.06,62506.29,73.73,6829.8,227679.22
990,8,0.7,216.02,62432.55,73.73,6828.93,227690.42
1000,8,0.7,215.98,62358.81,73.74,6828.06,227701.64
1010,8,0.7,215.94,62285.07,73.74,6827.19,227712.86
1020,8,0.7,215.91,62211.33,73.74,6826.31,227724.09
1030,8,0.7,215.87,62137.58,73.75,6825.44,227735.32
1040,8,0.7,215.83,62063.83,73.75,6824.57,227746.57
1050,8,0.7,215.79,61990.07,73.76,6823.7,227757.82
1060,8,0.7,215.75,61916.31,73.76,6822.83,227769.08
1070,8,0.7,215.71,61842.55,73.76,6821.96,227780.35
1080,8,0.7,215.68,61768.78,73.77,6821.09,227791.63
1090,8,0.7,215.64,61695.01,73.77,6820.22,227802.91
1100,8,0.7,215.6,61621.24,73.77,6819.35,227814.2
1110,8,0.7,215.56,61547.46,73.78,6818.48,227825.5
1120,8,0.7,215.52,61473.68,73.78,6817.61,227836.81
1130,8,0.7,215.48,61399.89,73.79,6816.74,227848.13
1140,8,0.7,215.45,61326.1,73.79,6815.87,227859.45
1150,8,0.7,215.41,61252.31,73.79,6815.0,227870.79
1160,8,0.7,215.37,61178.52,73.8,6814.13,227882.13
1170,8,0.7,215.33,61104.72,73.8,6813.26,227893.48
1180,8,0.7,215.29,61030.91,73.8,6812.4,227904.83
1190,8,0.7,215.25,60957.11,73.81,6811.53,227916.2
1200,8,0.7,215.22,60883.3,73.81,6810.66,227927.57
1210,8,0.7,215.18,60809.48,73.81,6809.79,227938.95
1220,8,0.7,215.14,60735.66,73.82,6808.93,227950.34
1230,8,0.7,215.1,60661.84,73.82,6808.06,227961.74
1240,8,0.7,215.06,60588.02,73.83,6807.19,227973.14
1250,8,0.7,215.02,60514.19,73.83,6806.33,227984.55
1260,8,0.7,214.99,60440.35,73.83,6805.46,227995.98
1270,8,0.7,214.95,60366.52,73.84,6804.6,228007.41
1280,8,0.7,214.91,60292.68,73.84,6803.73,228018.84
1290,8,0.7,214.87,60218.83,73.84,6802.87,228030.29
1300,8,0.7,214.83,60144.98,73.85,6802.0,228041.74
1310,8,0.7,214.79,60071.13,73.85,6801.14,228053.2
1320,8,0.7,214.76,59997.28,73.86,6800.28,228064.68
1330,8,0.7,214.72,59923.42,73.86,6799.41,228076.15
1340,8,0.7,214.68,59849.56,73.86,6798.55,228087.64
1350,8,0.7,214.64,59775.69,73.87,6797.69,228099.14
1360,8,0.7,214.6,59701.82,73.87,6796.82,228110.64
1370,8,0.7,214.56,59627.95,73.87,6795.96,228122.15
1380,8,0.7,214.52,59554.07,73.88,6795.1,228133.67
1390,8,0.7,214.49,59480.19,73.88,6794.24,228145.2
1400,8,0.7,214.45,59406.3,73.88,6793.37,228156.73
1410,8,0.7,214.41,59332.41,73.89,6792.51,228168.28
1420,8,0.7,214.37,59258.52,73.89,6791.65,228179.83
1430,8,0.7,214.33,59184.63,73.9,6790.79,228191.39
1440,8,0.7,214.29,59110.73,73.9,6789.93,228202.96
1450,8,0.7,214.25,59036.82,73.9,6789.07,228214.54
1460,8,0.7,214.22,58962.91,73.91,6788.21,228226.12
1470,8,0.7,214.18,58889.0,73.91,6787.35,228237.72
1480,8,0.7,214.14,58815.09,73.91,6786.49,228249.32
1490,8,0.7,214.1,58741.17,73.92,6785.63,228260.93
1500,8,0.69,214.06,58667.25,73.92,6784.77,228272.55
1510,8,0.69,214.02,58593.32,73.93,6783.91,228284.18
1520,8,0.69,213.98,58519.39,73.93,6783.05,228295.81
1530,8,0.69,213.95,58445.46,73.93,6782.2,228307.46
1540,8,0.69,213.91,58371.52,73.94,6781.34,228319.11
1550,8,0.69,213.87,58297.58,73.94,6780.48,228330.77
1560,8,0.69,213.83,58223.63,73.95,6779.62,228342.44
1570,8,0.69,213.79,58149.68,73.95,6778.77,228354.12
1580,8,0.69,213.75,58075.73,73.95,6777.91,228365.8
1590,8,0.69,213.71,58001.78,73.96,6777.05,228377.5
1600,8,0.69,213.67,57927.82,73.96,6776.2,228389.2
1610,8,0.69,213.64,57853.85,73.96,6775.34,228400.91
1620,8,0.69,213.6,57779.88,73.97,6774.49,228412.63
1630,8,0.69,213.56,57705.91,73.97,6773.63,228424.36
1640,8,0.69,213.52,57631.94,73.98,6772.78,228436.1
1650,8,0.69,213.48,57557.96,73.98,6771.92,228447.84
1660,8,0.69,213.44,57483.97,73.98,6771.07,228459.59
1670,8,0.69,213.4,57409.99,73.99,6770.21,228471.36
1680,8,0.69,213.36,57336.0,73.99,6769.36,228483.13
1690,8,0.69,213.33,57262.0,73.99,6768.5,228494.91
1700,8,0.69,213.29,57188.0,74.0,6767.65,228506.69
1710,8,0.69,213.25,57114.0,74.0,6766.8,228518.49
1720,8,0.69,213.21,57040.0,74.01,6765.94,228530.3
1730,8,0.69,213.17,56965.99,74.01,6765.09,228542.11
1740,8,0.69,213.13,56891.97,74.01,6764.24,228553.93
1750,8,0.69,213.09,56817.96,74.02,6763.39,228565.76
1760,8,0.69,213.05,56743.93,74.02,6762.54,228577.6
1770,8,0.69,213.01,56669.91,74.03,6761.68,228589.45
1780,8,0.69,212.98,56595.88,74.03,6760.83,228601.3
1790,8,0.69,212.94,56521.85,74.03,6759.98,228613.17
1800,8,0.69,212.9,56447.81,74.04,6759.13,228625.04
1810,8,0.69,212.86,56373.77,74.04,6758.28,228636.92
1820,8,0.69,212.82,56299.73,74.04,6757.43,228648.82
1830,8,0.69,212.78,56225.68,74.05,6756.58,228660.71
1840,8,0.69,212.74,56151.63,74.05,6755.73,228672.62
1850,8,0.69,212.7,56077.57,74.06,6754.88,228684.54
1860,8,0.69,212.66,56003.51,74.06,6754.03,228696.47
1870,8,0.69,212.63,55929.45,74.06,6753.19,228708.4
1880,8,0.69,212.59,55855.38,74.07,6752.34,228720.34
1890,8,0.69,212.55,55781.31,74.07,6751.49,228732.29
1900,8,0.69,212.51,55707.23,74.08,6750.64,228744.25
1910,8,0.69,212.47,55633.15,74.08,6749.79,228756.22
1920,8,0.69,212.43,55559.07,74.08,6748.95,228768.2
1930,8,0.69,212.39,55484.98,74.09,6748.1,228780.19
1940,8,0.69,212.35,55410.89,74.09,6747.25,228792.18
1950,8,0.69,212.31,55336.8,74.09,6746.41,228804.19
1960,8,0.69,212.27,55262.7,74.1,6745.56,228816.2
1970,8,0.69,212.24,55188.6,74.1,6744.72,228828.22
1980,8,0.69,212.2,55114.49,74.11,6743.87,228840.25
1990,8,0.69,212.16,55040.38,74.11,6743.02,228852.29
2000,8,0.69,212.12,54966.27,74.11,6742.18,228864.34
2010,8,0.69,212.08,54892.15,74.12,6741.34,228876.39
2020,8,0.69,212.04,54818.03,74.12,6740.49,228888.46
2030,8,0.69,212.0,54743.9,74.13,6739.65,228900.53
2040,8,0.69,211.96,54669.77,74.13,6738.8,228912.62
2050,8,0.69,211.92,54595.64,74.13,6737.96,228924.71
2060,8,0.69,211.88,54521.5,74.14,6737.12,228936.81
2070,8,0.69,211.84,54447.36,74.14,6736.27,228948.92
2080,8,0.69,211.8,54373.21,74.15,6735.43,228961.04
2090,8,0.69,211.77,54299.06,74.15,6734.59,228973.17
2100,8,0.69,211.73,54224.91,74.15,6733.75,228985.3
2110,8,0.69,211.69,54150.75,74.16,6732.9,228997.45
2120,8,0.69,211.65,54076.59,74.16,6732.06,229009.6
2130,8,0.69,211.61,54002.43,74.17,6731.22,229021.77
2140,8,0.69,211.57,53928.26,74.17,6730.38,229033.94
2150,8,0.69,211.53,53854.09,74.17,6729.54,229046.12
2160,8,0.69,211.49,53779.91,74.18,6728.7,229058.31
2170,8,0.69,211.45,53705.73,74.18,6727.86,229070.51
2180,8,0.69,211.41,53631.54,74.18,6727.02,229082.72
2190,8,0.69,211.37,53557.35,74.19,6726.18,229094.94
2200,8,0.69,211.33,53483.16,74.19,6725.34,229107.16
2210,8,0.69,211.29,53408.96,74.2,6724.5,229119.4
2220,8,0.69,211.26,53334.76,74.2,6723.66,229131.64
2230,8,0.69,211.22,53260.56,74.2,6722.83,229143.9
2240,8,0.69,211.18,53186.35,74.21,6721.99,229156.16
2250,8,0.69,211.14,53112.14,74.21,6721.15,229168.43
2260,8,0.69,211.1,53037.92,74.22,6720.31,229180.71
2270,8,0.69,211.06,52963.7,74.22,6719.47,229193.0
2280,8,0.69,211.02,52889.48,74.22,6718.64,229205.3
2290,8,0.68,210.98,52815.25,74.23,6717.8,229217.61
2300,8,0.68,210.94,52741.02,74.23,6716.96,229229.93
2310,8,0.68,210.9,52666.78,74.24,6716.13,229242.25
2320,8,0.68,210.86,52592.54,74.24,6715.29,229254.59
2330,8,0.68,210.82,52518.29,74.24,6714.46,229266.93
2340,8,0.68,210.78,52444.05,74.25,6713.62,229279.29
2350,8,0.68,210.74,52369.79,74.25,6712.79,229291.65
2360,8,0.68,210.7,52295.54,74.26,6711.95,229304.02
2370,8,0.68,210.66,52221.28,74.26,6711.12,229316.4
2380,8,0.68,210.63,52147.01,74.26,6710.28,229328.79
2390,8,0.68,210.59,52072.74,74.27,6709.45,229341.19
2400,8,0.68,210.55,51998.47,74.27,6708.62,229353.6
2410,8,0.68,210.51,51924.19,74.28,6707.78,229366.02
2420,8,0.68,210.47,51849.91,74.28,6706.95,229378.45
2430,8,0.68,210.43,51775.63,74.28,6706.12,229390.88
2440,8,0.68,210.39,51701.34,74.29,6705.29,229403.33
2450,8,0.68,210.35,51627.05,74.29,6704.45,229415.78
2460,8,0.68,210.31,51552.75,74.3,6703.62,229428.25
2470,8,0.68,210.27,51478.45,74.3,6702.79,229440.72
2480,8,0.68,210.23,51404.15,74.3,6701.96,229453.2
2490,8,0.68,210.19,51329.84,74.31,6701.13,229465.7
2500,8,0.68,210.15,51255.52,74.31,6700.3,229478.2
2510,8,0.68,210.11,51181.21,74.32,6699.47,229490.71
2520,8,0.68,210.07,51106.89,74.32,6698.64,229503.23
2530,8,0.68,210.03,51032.56,74.33,6697.81,229515.76
2540,8,0.68,209.99,50958.23,74.33,6696.98,229528.3
2550,8,0.68,209.95,50883.9,74.33,6696.15,229540.85
2560,8,0.68,209.91,50809.56,74.34,6695.32,229553.41
2570,8,0.68,209.87,50735.22,74.34,6694.49,229565.97
2580,8,0.68,209.83,50660.87,74.35,6693.66,229578.55
2590,8,0.68,209.79,50586.52,74.35,6692.84,229591.14
2600,8,0.68,209.75,50512.17,74.35,6692.01,229603.73
2610,8,0.68,209.72,50437.81,74.36,6691.18,229616.34
2620,8,0.68,209.68,50363.45,74.36,6690.35,229628.95
2630,8,0.68,209.64,50289.09,74.37,6689.53,229641.58
2640,8,0.68,209.6,50214.72,74.37,6688.7,229654.21
2650,8,0.68,209.56,50140.34,74.37,6687.87,229666.85
2660,8,0.68,209.52,50065.96,74.38,6687.05,229679.5
2670,8,0.68,209.48,49991.58,74.38,6686.22,229692.17
2680,8,0.68,209.44,49917.2,74.39,6685.4,229704.84
2690,8,0.68,209.4,49842.81,74.39,6684.57,229717.52
2700,8,0.68,209.36,49768.41,74.39,6683.75,229730.21
2710,8,0.68,209.32,49694.01,74.4,6682.92,229742.91
2720,8,0.68,209.28,49619.61,74.4,6682.1,229755.62
2730,8,0.68,209.24,49545.2,74.41,6681.28,229768.34
2740,8,0.68,209.2,49470.79,74.41,6680.45,229781.07
2750,8,0.68,209.16,49396.38,74.42,6679.63,229793.81
2760,8,0.68,209.12,49321.96,74.42,6678.81,229806.55
2770,8,0.68,209.08,49247.53,74.42,6677.98,229819.31
2780,8,0.68,209.04,49173.11,74.43,6677.16,229832.08
2790,8,0.68,209.0,49098.67,74.43,6676.34,229844.86
2800,8,0.68,208.96,49024.24,74.44,6675.52,229857.64
2810,8,0.68,208.92,48949.8,74.44,6674.7,229870.44
2820,8,0.68,208.88,48875.36,74.44,6673.87,229883.25
2830,8,0.68,208.84,48800.91,74.45,6673.05,229896.06
2840,8,0.68,208.8,48726.45,74.45,6672.23,229908.89
2850,8,0.68,208.76,48652.0,74.46,6671.41,229921.72
2860,8,0.68,208.72,48577.54,74.46,6670.59,229934.57
2870,8,0.68,208.68,48503.07,74.46,6669.77,229947.42
2880,8,0.68,208.64,48428.6,74.47,6668.95,229960.29
2890,8,0.68,208.6,48354.13,74.47,6668.13,229973.16
2900,8,0.68,208.56,48279.65,74.48,6667.32,229986.04
2910,8,0.68,208.52,48205.17,74.48,6666.5,229998.94
2920,8,0.68,208.48,48130.69,74.49,6665.68,230011.84
2930,8,0.68,208.44,48056.2,74.49,6664.86,230024.75
2940,8,0.68,208.4,47981.7,74.49,6664.04,230037.68
2950,8,0.68,208.36,47907.2,74.5,6663.23,230050.61
2960,8,0.68,208.32,47832.7,74.5,6662.41,230063.55
2970,8,0.68,208.28,47758.19,74.51,6661.59,230076.51
2980,8,0.68,208.24,47683.68,74.51,6660.78,230089.47
2990,8,0.68,208.2,47609.17,74.52,6659.96,230102.44
3000,8,0.68,208.16,47534.65,74.52,6659.14,230115.42
3010,8,0.68,208.12,47460.13,74.52,6658.33,230128.42
3020,8,0.68,208.08,47385.6,74.53,6657.51,230141.42
3030,8,0.68,208.04,47311.07,74.53,6656.7,230154.43
3040,8,0.68,208.0,47236.53,74.54,6655.88,230167.45
3050,8,0.68,207.96,47161.99,74.54,6655.07,230180.48
3060,8,0.67,207.92,47087.45,74.54,6654.25,230193.53
3070,8,0.67,207.88,47012.9,74.55,6653.44,230206.58
3080,8,0.67,207.84,46938.34,74.55,6652.63,230219.64
3090,8,0.67,207.8,46863.79,74.56,6651.81,230232.71
3100,8,0.67,207.76,46789.22,74.56,6651.0,230245.79
3110,8,0.67,207.72,46714.66,74.57,6650.19,230258.88
3120,8,0.67,207.68,46640.09,74.57,6649.38,230271.99
3130,8,0.67,207.64,46565.52,74.57,6648.56,230285.1
3140,8,0.67,207.6,46490.94,74.58,6647.75,230298.22
3150,8,0.67,207.56,46416.35,74.58,6646.94,230311.35
3160,8,0.67,207.52,46341.77,74.59,6646.13,230324.49
3170,8,0.67,207.48,46267.18,74.59,6645.32,230337.65
3180,8,0.67,207.44,46192.58,74.6,6644.51,230350.81
3190,8,0.67,207.4,46117.98,74.6,6643.7,230363.98
3200,8,0.67,207.36,46043.38,74.6,6642.89,230377.16
3210,8,0.67,207.32,45968.77,74.61,6642.08,230390.36
3220,8,0.67,207.28,45894.16,74.61,6641.27,230403.56
3230,8,0.67,207.24,45819.54,74.62,6640.46,230416.77
3240,8,0.67,207.2,45744.92,74.62,6639.65,230430.0
3250,8,0.67,207.16,45670.29,74.63,6638.84,230443.23
3260,8,0.67,207.12,45595.66,74.63,6638.04,230456.47
3270,8,0.67,207.08,45521.03,74.63,6637.23,230469.73
3280,8,0.67,207.03,45446.39,74.64,6636.42,230482.99
3290,8,0.67,206.99,45371.75,74.64,6635.61,230496.26
3300,8,0.67,206.95,45297.1,74.65,6634.81,230509.55
3310,8,0.67,206.91,45222.45,74.65,6634.0,230522.84
3320,8,0.67,206.87,45147.79,74.66,6633.19,230536.15
3330,8,0.67,206.83,45073.13,74.66,6632.39,230549.46
3340,8,0.67,206.79,44998.47,74.66,6631.58,230562.79
3350,8,0.67,206.75,44923.8,74.67,6630.78,230576.13
3360,8,0.67,206.71,44849.13,74.67,6629.97,230589.47
3370,8,0.67,206.67,44774.45,74.68,6629.17,230602.83
3380,8,0.67,206.63,44699.77,74.68,6628.36,230616.2
3390,8,0.67,206.59,44625.09,74.69,6627.56,230629.57
3400,8,0.67,206.55,44550.4,74.69,6626.76,230642.96
3410,8,0.67,206.51,44475.7,74.69,6625.95,230656.36
3420,8,0.67,206.47,44401.0,74.7,6625.15,230669.77
3430,8,0.67,206.43,44326.3,74.7,6624.35,230683.19
3440,8,0.67,206.39,44251.59,74.71,6623.54,230696.61
3450,8,0.67,206.35,44176.88,74.71,6622.74,230710.05
3460,8,0.67,206.31,44102.16,74.72,6621.94,230723.5
3470,8,0.67,206.27,44027.44,74.72,6621.14,230736.96
3480,8,0.67,206.23,43952.72,74.72,6620.34,230750.44
3490,8,0.67,206.19,43877.99,74.73,6619.53,230763.92
3500,8,0.67,206.14,43803.26,74.73,6618.73,230777.41
3510,8,0.67,206.1,43728.52,74.74,6617.93,230790.91
3520,8,0.67,206.06,43653.77,74.74,6617.13,230804.42
3530,8,0.67,206.02,43579.03,74.75,6616.33,230817.95
3540,8,0.67,205.98,43504.28,74.75,6615.53,230831.48
3550,8,0.67,205.94,43429.52,74.76,6614.73,230845.03
3560,8,0.67,205.9,43354.76,74.76,6613.94,230858.58
3570,8,0.67,205.86,43280.0,74.76,6613.14,230872.15
3580,8,0.67,205.82,43205.23,74.77,6612.34,230885.72
3590,8,0.67,205.78,43130.46,74.77,6611.54,230899.31
3600,8,0.67,205.74,43055.68,74.78,6610.74,230912.91
3610,8,0.67,205.7,42980.9,74.78,6609.95,230926.52
3620,8,0.67,205.66,42906.11,74.79,6609.15,230940.14
3630,8,0.67,205.62,42831.32,74.79,6608.35,230953.77
3640,8,0.67,205.58,42756.52,74.8,6607.56,230967.41
3650,8,0.67,205.54,42681.72,74.8,6606.76,230981.06
3660,8,0.67,205.49,42606.92,74.8,6605.96,230994.72
3670,8,0.67,205.45,42532.11,74.81,6605.17,231008.39
3680,8,0.67,205.41,42457.3,74.81,6604.37,231022.07
3690,8,0.67,205.37,42382.48,74.82,6603.58,231035.77
3700,8,0.67,205.33,42307.66,74.82,6602.78,231049.47
3710,8,0.67,205.29,42232.83,74.83,6601.99,231063.19
3720,8,0.67,205.25,42158.0,74.83,6601.19,231076.91
3730,8,0.67,205.21,42083.17,74.84,6600.4,231090.65
3740,8,0.67,205.17,42008.33,74.84,6599.61,231104.4
3750,8,0.67,205.13,41933.48,74.84,6598.81,231118.16
3760,8,0.67,205.09,41858.64,74.85,6598.02,231131.93
3770,8,0.67,205.05,41783.78,74.85,6597.23,231145.71
3780,8,0.67,205.0,41708.93,74.86,6596.44,231159.5
3790,8,0.67,204.96,41634.06,74.86,6595.65,231173.3
3800,8,0.67,204.92,41559.2,74.87,6594.85,231187.11
3810,8,0.67,204.88,41484.33,74.87,6594.06,231200.94
3820,8,0.66,204.84,41409.45,74.88,6593.27,231214.77
3830,8,0.66,204.8,41334.57,74.88,6592.48,231228.62
3840,8,0.66,204.76,41259.69,74.88,6591.69,231242.47
3850,8,0.66,204.72,41184.8,74.89,6590.9,231256.34
3860,8,0.66,204.68,41109.91,74.89,6590.11,231270.22
3870,8,0.66,204.64,41035.01,74.9,6589.32,231284.11
3880,8,0.66,204.6,40960.11,74.9,6588.53,231298.01
3890,8,0.66,204.55,40885.2,74.91,6587.74,231311.92
3900,8,0.66,204.51,40810.29,74.91,6586.96,231325.84
3910,8,0.66,204.47,40735.37,74.92,6586.17,231339.77
3920,8,0.66,204.43,40660.45,74.92,6585.38,231353.72
3930,8,0.66,204.39,40585.53,74.92,6584.59,231367.67
3940,8,0.66,204.35,40510.6,74.93,6583.81,231381.64
3950,8,0.66,204.31,40435.66,74.93,6583.02,231395.62
3960,8,0.66,204.27,40360.73,74.94,6582.23,231409.61
3970,8,0.66,204.23,40285.78,74.94,6581.45,231423.61
3980,8,0.66,204.19,40210.84,74.95,6580.66,231437.62
3990,8,0.66,204.14,40135.88,74.95,6579.87,231451.64
4000,8,0.66,204.1,40060.93,74.96,6579.09,231465.67
4010,8,0.66,204.06,39985.97,74.96,6578.3,231479.72
4020,8,0.66,204.02,39911.0,74.97,6577.52,231493.77
4030,8,0.66,203.98,39836.03,74.97,6576.74,231507.84
4040,8,0.66,203.94,39761.06,74.97,6575.95,231521.92
4050,8,0.66,203.9,39686.08,74.98,6575.17,231536.01
4060,8,0.66,203.86,39611.09,74.98,6574.38,231550.11
4070,8,0.66,203.82,39536.1,74.99,6573.6,231564.22
4080,8,0.66,203.77,39461.11,74.99,6572.82,231578.34
4090,8,0.66,203.73,39386.11,75.0,6572.04,231592.48
4100,8,0.66,203.69,39311.11,75.0,6571.25,231606.62
4110,8,0.66,203.65,39236.1,75.01,6570.47,231620.78
4120,8,0.66,203.61,39161.09,75.01,6569.69,231634.95
4130,8,0.66,203.57,39086.08,75.02,6568.91,231649.13
4140,8,0.66,203.53,39011.06,75.02,6568.13,231663.32
4150,8,0.66,203.49,38936.03,75.03,6567.35,231677.52
4160,8,0.66,203.44,38861.0,75.03,6566.57,231691.73
4170,8,0.66,203.4,38785.97,75.03,6565.79,231705.96
4180,8,0.66,203.36,38710.93,75.04,6565.01,231720.19
4190,8,0.66,203.32,38635.89,75.04,6564.23,231734.44
4200,8,0.66,203.28,38560.84,75.05,6563.45,231748.7
4210,8,0.66,203.24,38485.78,75.05,6562.67,231762.97
4220,8,0.66,203.2,38410.73,75.06,6561.89,231777.25
4230,8,0.66,203.16,38335.67,75.06,6561.12,231791.55
4240,8,0.66,203.11,38260.6,75.07,6560.34,231805.85
4250,8,0.66,203.07,38185.53,75.07,6559.56,231820.17
4260,8,0.66,203.03,38110.45,75.08,6558.78,231834.5
4270,8,0.66,202.99,38035.37,75.08,6558.01,231848.84
4280,8,0.66,202.95,37960.29,75.09,6557.23,231863.19
4290,8,0.66,202.91,37885.2,75.09,6556.46,231877.55
4300,8,0.66,202.87,37810.1,75.09,6555.68,231891.92
4310,8,0.66,202.82,37735.0,75.1,6554.9,231906.31
4320,8,0.66,202.78,37659.9,75.1,6554.13,231920.71
4330,8,0.66,202.74,37584.79,75.11,6553.35,231935.12
4340,8,0.66,202.7,37509.68,75.11,6552.58,231949.54
4350,8,0.66,202.66,37434.56,75.12,6551.81,231963.97
4360,8,0.66,202.62,37359.44,75.12,6551.03,231978.41
4370,8,0.66,202.58,37284.31,75.13,6550.26,231992.87
