Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2
660,11.14,0.89,263.98,65115.74,69.69,5426.07,215189.83
670,11.14,0.89,263.98,65046.05,69.69,5426.07,215189.83
680,11.14,0.89,263.98,64976.36,69.69,5426.07,215189.83
690,11.14,0.89,263.98,64906.68,69.69,5426.07,215189.83
700,11.14,0.89,263.98,64836.99,69.69,5426.07,215189.83
710,11.15,0.89,263.98,64767.31,69.69,5426.07,215189.83
720,11.15,0.89,263.98,64697.62,69.69,5426.07,215189.83
730,11.15,0.89,263.98,64627.93,69.69,5426.07,215189.83
740,11.15,0.89,263.98,64558.25,69.69,5426.07,215189.83
750,11.15,0.89,263.98,64488.56,69.69,5426.07,215189.83
760,11.16,0.89,263.98,64418.88,69.69,5426.07,215189.83
770,11.16,0.89,263.98,64349.19,69.69,5426.07,215189.83
780,11.16,0.89,263.98,64279.51,69.69,5426.07,215189.83
790,11.16,0.89,263.98,64209.82,69.69,5426.07,215189.83
800,11.17,0.89,263.98,64140.13,69.69,5426.07,215189.83
810,11.17,0.89,263.98,64070.45,69.69,5426.07,215189.83
820,11.17,0.89,263.98,64000.76,69.69,5426.07,215189.83
830,11.17,0.89,263.98,63931.08,69.69,5426.07,215189.83
840,11.17,0.89,263.98,63861.39,69.69,5426.07,215189.83
850,11.18,0.89,263.98,63791.7,69.69,5426.07,215189.83
860,11.18,0.89,263.98,63722.02,69.69,5426.07,215189.83
870,11.18,0.89,263.98,63652.33,69.69,5426.07,215189.83
880,11.18,0.89,263.98,63582.65,69.69,5426.07,215189.83
890,11.18,0.89,263.98,63512.96,69.69,5426.07,215189.83
900,11.19,0.89,263.98,63443.28,69.69,5426.07,215189.83
910,11.19,0.89,263.98,63373.59,69.69,5426.07,215189.83
920,11.19,0.89,263.98,63303.9,69.69,5426.07,215189.83
930,11.19,0.89,263.98,63234.22,69.69,5426.07,215189.83
940,11.19,0.89,263.98,63164.53,69.69,5426.07,215189.83
950,11.2,0.89,263.98,63094.85,69.69,5426.07,215189.83
960,11.2,0.89,263.98,63025.16,69.69,5426.07,215189.83
970,11.2,0.89,263.98,62955.47,69.69,5426.07,215189.83
980,11.2,0.89,263.98,62885.79,69.69,5426.07,215189.83
990,11.21,0.89,263.98,62816.1,69.69,5426.07,215189.83
1000,11.21,0.89,263.98,62746.42,69.69,5426.07,215189.83
1010,11.21,0.89,263.98,62676.73,69.69,5426.07,215189.83
1020,11.21,0.89,263.98,62607.05,69.69,5426.07,215189.83
1030,11.21,0.89,263.98,62537.36,69.69,5426.07,215189.83
1040,11.22,0.89,263.98,62467.67,69.69,5426.07,215189.83
1050,11.22,0.89,263.98,62397.99,69.69,5426.07,215189.83
1060,11.22,0.89,263.98,62328.3,69.69,5426.07,215189.83
1070,11.22,0.89,263.98,62258.62,69.69,5426.07,215189.83
1080,11.22,0.89,263.98,62188.93,69.69,5426.07,215189.83
1090,11.23,0.89,263.98,62119.25,69.69,5426.07,215189.83
1100,11.23,0.89,263.98,62049.56,69.69,5426.07,215189.83
1110,11.23,0.89,263.98,61979.87,69.69,5426.07,215189.83
1120,11.23,0.89,263.98,61910.19,69.69,5426.07,215189.83
1130,11.23,0.89,263.98,61840.5,69.69,5426.07,215189.83
1140,11.24,0.89,263.98,61770.82,69.69,5426.07,215189.83
1150,11.24,0.89,263.98,61701.13,69.69,5426.07,215189.83
1160,11.24,0.89,263.98,61631.44,69.69,5426.07,215189.83
1170,11.24,0.89,263.98,61561.76,69.69,5426.07,215189.83
1180,11.25,0.89,263.98,61492.07,69.69,5426.07,215189.83
1190,11.25,0.89,263.98,61422.39,69.69,5426.07,215189.83
1200,11.25,0.89,263.98,61352.7,69.69,5426.07,215189.83
1210,11.25,0.89,263.98,61283.02,69.69,5426.07,215189.83
1220,11.25,0.89,263.98,61213.33,69.69,5426.07,215189.83
1230,11.26,0.89,263.98,61143.64,69.69,5426.07,215189.83
1240,11.26,0.89,263.98,61073.96,69.69,5426.07,215189.83
1250,11.26,0.89,263.98,61004.27,69.69,5426.07,215189.83
1260,11.26,0.89,263.98,60934.59,69.69,5426.07,215189.83
1270,11.26,0.89,263.98,60864.9,69.69,5426.07,215189.83
1280,11.27,0.89,263.98,60795.21,69.69,5426.07,215189.83
1290,11.27,0.89,263.98,60725.53,69.69,5426.07,215189.83
1300,11.27,0.89,263.98,60655.84,69.69,5426.07,215189.83
1310,11.27,0.89,263.98,60586.16,69.69,5426.07,215189.83
1320,11.28,0.89,263.98,60516.47,69.69,5426.07,215189.83
1330,11.28,0.89,263.98,60446.79,69.69,5426.07,215189.83
1340,11.28,0.89,263.98,60377.1,69.69,5426.07,215189.83
1350,11.28,0.89,263.98,60307.41,69.69,5426.07,215189.83
1360,11.28,0.89,263.98,60237.73,69.69,5426.07,215189.83
1370,11.29,0.89,263.98,60168.04,69.69,5426.07,215189.83
1380,11.29,0.89,263.98,60098.36,69.69,5426.07,215189.83
1390,11.29,0.89,263.98,60028.67,69.69,5426.07,215189.83
1400,11.29,0.89,263.98,59958.98,69.69,5426.07,215189.83
1410,11.29,0.89,263.98,59889.3,69.69,5426.07,215189.83
1420,11.3,0.89,263.98,59819.61,69.69,5426.07,215189.83
1430,11.3,0.89,263.98,59749.93,69.69,5426.07,215189.83
1440,11.3,0.89,263.98,59680.24,69.69,5426.07,215189.83
1450,11.3,0.89,263.98,59610.56,69.69,5426.07,215189.83
1460,11.31,0.89,263.98,59540.87,69.69,5426.07,215189.83
1470,11.31,0.89,263.98,59471.18,69.69,5426.07,215189.83
1480,11.31,0.89,263.98,59401.5,69.69,5426.07,215189.83
1490,11.31,0.89,263.98,59331.81,69.69,5426.07,215189.83
1500,11.31,0.89,263.98,59262.13,69.69,5426.07,215189.83
1510,11.32,0.89,263.98,59192.44,69.69,5426.07,215189.83
1520,11.32,0.89,263.98,59122.75,69.69,5426.07,215189.83
1530,11.32,0.89,263.98,59053.07,69.69,5426.07,215189.83
1540,11.32,0.89,263.98,58983.38,69.69,5426.07,215189.83
1550,11.32,0.89,263.98,58913.7,69.69,5426.07,215189.83
1560,11.33,0.89,263.98,58844.01,69.69,5426.07,215189.83
1570,11.33,0.89,263.98,58774.33,69.69,5426.07,215189.83
1580,11.33,0.89,263.98,58704.64,69.69,5426.07,215189.83
1590,11.33,0.89,263.98,58634.95,69.69,5426.07,215189.83
1600,11.34,0.89,263.98,58565.27,69.69,5426.07,215189.83
1610,11.34,0.89,263.98,58495.58,69.69,5426.07,215189.83
1620,11.34,0.89,263.98,58425.9,69.69,5426.07,215189.83
1630,11.34,0.89,263.98,58356.21,69.69,5426.07,215189.83
1640,11.34,0.89,263.98,58286.52,69.69,5426.07,215189.83
1650,11.35,0.89,263.98,58216.84,69.69,5426.07,215189.83
1660,11.35,0.89,263.98,58147.15,69.69,5426.07,215189.83
1670,11.35,0.89,263.98,58077.47,69.69,5426.07,215189.83
1680,11.35,0.89,263.98,58007.78,69.69,5426.07,215189.83
1690,11.36,0.89,263.98,57938.1,69.69,5426.07,215189.83
1700,11.36,0.89,263.98,57868.41,69.69,5426.07,215189.83
1710,11.36,0.89,263.98,57798.72,69.69,5426.07,215189.83
1720,11.36,0.89,263.98,57729.04,69.69,5426.07,215189.83
1730,11.36,0.89,263.98,57659.35,69.69,5426.07,215189.83
1740,11.37,0.89,263.98,57589.67,69.69,5426.07,215189.83
1750,11.37,0.89,263.98,57519.98,69.69,5426.07,215189.83
1760,11.37,0.89,263.98,57450.29,69.69,5426.07,215189.83
1770,11.37,0.89,263.98,57380.61,69.69,5426.07,215189.83
1780,11.37,0.89,263.98,57310.92,69.69,5426.07,215189.83
1790,11.38,0.89,263.98,57241.24,69.69,5426.07,215189.83
1800,11.38,0.89,263.98,57171.55,69.69,5426.07,215189.83
1810,11.38,0.89,263.98,57101.87,69.69,5426.07,215189.83
1820,11.38,0.89,263.98,57032.18,69.69,5426.07,215189.83
1830,11.39,0.89,263.98,56962.49,69.69,5426.07,215189.83
1840,11.39,0.89,263.98,56892.81,69.69,5426.07,215189.83
1850,11.39,0.89,263.98,56823.12,69.69,5426.07,215189.83
1860,11.39,0.89,263.98,56753.44,69.69,5426.07,215189.83
1870,11.39,0.89,263.98,56683.75,69.69,5426.07,215189.83
1880,11.4,0.89,263.98,56614.06,69.69,5426.07,215189.83
1890,11.4,0.89,263.98,56544.38,69.69,5426.07,215189.83
1900,11.4,0.89,263.98,56474.69,69.69,5426.07,215189.83
1910,11.4,0.89,263.98,56405.01,69.69,5426.07,215189.83
1920,11.41,0.89,263.98,56335.32,69.69,5426.07,215189.83
1930,11.41,0.89,263.98,56265.64,69.69,5426.07,215189.83
1940,11.41,0.89,263.98,56195.95,69.69,5426.07,215189.83
1950,11.41,0.89,263.98,56126.26,69.69,5426.07,215189.83
1960,11.41,0.89,263.98,56056.58,69.69,5426.07,215189.83
1970,11.42,0.89,263.98,55986.89,69.69,5426.07,215189.83
1980,11.42,0.89,263.98,55917.21,69.69,5426.07,215189.83
1990,11.42,0.89,263.98,55847.52,69.69,5426.07,215189.83
2000,11.42,0.89,263.98,55777.83,69.69,5426.07,215189.83
2010,11.42,0.89,263.98,55708.15,69.69,5426.07,215189.83
2020,11.43,0.89,263.98,55638.46,69.69,5426.07,215189.83
2030,11.43,0.89,263.98,55568.78,69.69,5426.07,215189.83
2040,11.43,0.89,263.98,55499.09,69.69,5426.07,215189.83
2050,11.43,0.89,263.98,55429.41,69.69,5426.07,215189.83
2060,11.44,0.89,263.98,55359.72,69.69,5426.07,215189.83
2070,11.44,0.89,263.98,55290.03,69.69,5426.07,215189.83
2080,11.44,0.89,263.98,55220.35,69.69,5426.07,215189.83
2090,11.44,0.89,263.98,55150.66,69.69,5426.07,215189.83
2100,11.44,0.89,263.98,55080.98,69.69,5426.07,215189.83
2110,11.45,0.89,263.98,55011.29,69.69,5426.07,215189.83
2120,11.45,0.89,263.98,54941.6,69.69,5426.07,215189.83
2130,11.45,0.89,263.98,54871.92,69.69,5426.07,215189.83
2140,11.45,0.89,263.98,54802.23,69.69,5426.07,215189.83
2150,11.46,0.89,263.98,54732.55,69.69,5426.07,215189.83
2160,11.46,0.89,263.98,54662.86,69.69,5426.07,215189.83
2170,11.46,0.89,263.98,54593.18,69.69,5426.07,215189.83
2180,11.46,0.89,263.98,54523.49,69.69,5426.07,215189.83
2190,11.46,0.89,263.98,54453.8,69.69,5426.07,215189.83
2200,11.47,0.89,263.98,54384.12,69.69,5426.07,215189.83
2210,11.47,0.89,263.98,54314.43,69.69,5426.07,215189.83
2220,11.47,0.89,263.98,54244.75,69.69,5426.07,215189.83
2230,11.47,0.89,263.98,54175.06,69.69,5426.07,215189.83
2240,11.48,0.89,263.98,54105.38,69.69,5426.07,215189.83
2250,11.48,0.89,263.98,54035.69,69.69,5426.07,215189.83
2260,11.48,0.89,263.98,53966.0,69.69,5426.07,215189.83
2270,11.48,0.89,263.98,53896.32,69.69,5426.07,215189.83
2280,11.48,0.89,263.98,53826.63,69.69,5426.07,215189.83
2290,11.49,0.89,263.98,53756.95,69.69,5426.07,215189.83
2300,11.49,0.89,263.98,53687.26,69.69,5426.07,215189.83
2310,11.49,0.89,263.98,53617.57,69.69,5426.07,215189.83
2320,11.49,0.89,263.98,53547.89,69.69,5426.07,215189.83
2330,11.5,0.89,263.98,53478.2,69.69,5426.07,215189.83
2340,11.5,0.89,263.98,53408.52,69.69,5426.07,215189.83
2350,11.5,0.89,263.98,53338.83,69.69,5426.07,215189.83
2360,11.5,0.89,263.98,53269.15,69.69,5426.07,215189.83
2370,11.5,0.89,263.98,53199.46,69.69,5426.07,215189.83
2380,11.51,0.89,263.98,53129.77,69.69,5426.07,215189.83
2390,11.51,0.89,263.98,53060.09,69.69,5426.07,215189.83
2400,11.51,0.89,263.98,52990.4,69.69,5426.07,215189.83
2410,11.51,0.89,263.98,52920.72,69.69,5426.07,215189.83
2420,11.52,0.89,263.98,52851.03,69.69,5426.07,215189.83
2430,11.52,0.89,263.98,52781.34,69.69,5426.07,215189.83
2440,11.52,0.89,263.98,52711.66,69.69,5426.07,215189.83
2450,11.52,0.89,263.98,52641.97,69.69,5426.07,215189.83
2460,11.52,0.89,263.98,52572.29,69.69,5426.07,215189.83
2470,11.53,0.89,263.98,52502.6,69.69,5426.07,215189.83
2480,11.53,0.89,263.98,52432.92,69.69,5426.07,215189.83
2490,11.53,0.89,263.98,52363.23,69.69,5426.07,215189.83
2500,11.53,0.89,263.98,52293.54,69.69,5426.07,215189.83
2510,11.54,0.89,263.98,52223.86,69.69,5426.07,215189.83
2520,11.54,0.89,263.98,52154.17,69.69,5426.07,215189.83
2530,11.54,0.89,263.98,52084.49,69.69,5426.07,215189.83
2540,11.54,0.89,263.98,52014.8,69.69,5426.07,215189.83
2550,11.54,0.89,263.98,51945.11,69.69,5426.07,215189.83
2560,11.55,0.89,263.98,51875.43,69.69,5426.07,215189.83
2570,11.55,0.89,263.98,51805.74,69.69,5426.07,215189.83
2580,11.55,0.89,263.98,51736.06,69.69,5426.07,215189.83
2590,11.55,0.89,263.98,51666.37,69.69,5426.07,215189.83
2600,11.56,0.89,263.98,51596.69,69.69,5426.07,215189.83
2610,11.56,0.89,263.98,51527.0,69.69,5426.07,215189.83
2620,11.56,0.89,263.98,51457.31,69.69,5426.07,215189.83
2630,11.56,0.89,263.98,51387.63,69.69,5426.07,215189.83
2640,11.56,0.89,263.98,51317.94,69.69,5426.07,215189.83
2650,11.57,0.89,263.98,51248.26,69.69,5426.07,215189.83
2660,11.57,0.89,263.98,51178.57,69.69,5426.07,215189.83
2670,11.57,0.89,263.98,51108.88,69.69,5426.07,215189.83
2680,11.57,0.89,263.98,51039.2,69.69,5426.07,215189.83
2690,11.58,0.89,263.98,50969.51,69.69,5426.07,215189.83
2700,11.58,0.89,263.98,50899.83,69.69,5426.07,215189.83
2710,11.58,0.89,263.98,50830.14,69.69,5426.07,215189.83
2720,11.58,0.89,263.98,50760.46,69.69,5426.07,215189.83
2730,11.58,0.89,263.98,50690.77,69.69,5426.07,215189.83
2740,11.59,0.89,263.98,50621.08,69.69,5426.07,215189.83
2750,11.59,0.89,263.98,50551.4,69.69,5426.07,215189.83
2760,11.59,0.89,263.98,50481.71,69.69,5426.07,215189.83
2770,11.59,0.89,263.98,50412.03,69.69,5426.07,215189.83
2780,11.6,0.89,263.98,50342.34,69.69,5426.07,215189.83
2790,11.6,0.89,263.98,50272.65,69.69,5426.07,215189.83
2800,11.6,0.89,263.98,50202.97,69.69,5426.07,215189.83
2810,11.6,0.89,263.98,50133.28,69.69,5426.07,215189.83
2820,11.6,0.89,263.98,50063.6,69.69,5426.07,215189.83
2830,11.61,0.89,263.98,49993.91,69.69,5426.07,215189.83
2840,11.61,0.89,263.98,49924.23,69.69,5426.07,215189.83
2850,11.61,0.89,263.98,49854.54,69.69,5426.07,215189.83
2860,11.61,0.89,263.98,49784.85,69.69,5426.07,215189.83
2870,11.62,0.89,263.98,49715.17,69.69,5426.07,215189.83
2880,11.62,0.89,263.98,49645.48,69.69,5426.07,215189.83
2890,11.62,0.89,263.98,49575.8,69.69,5426.07,215189.83
2900,11.62,0.89,263.98,49506.11,69.69,5426.07,215189.83
2910,11.62,0.89,263.98,49436.42,69.69,5426.07,215189.83
2920,11.63,0.89,263.98,49366.74,69.69,5426.07,215189.83
2930,11.63,0.89,263.98,49297.05,69.69,5426.07,215189.83
2940,11.63,0.89,263.98,49227.37,69.69,5426.07,215189.83
2950,11.63,0.89,263.98,49157.68,69.69,5426.07,215189.83
2960,11.64,0.89,263.98,49088.0,69.69,5426.07,215189.83
2970,11.64,0.89,263.98,49018.31,69.69,5426.07,215189.83
2980,11.64,0.89,263.98,48948.62,69.69,5426.07,215189.83
2990,11.64,0.89,263.98,48878.94,69.69,5426.07,215189.83
3000,11.65,0.89,263.98,48809.25,69.69,5426.07,215189.83
3010,11.65,0.89,263.98,48739.57,69.69,5426.07,215189.83
3020,11.65,0.89,263.98,48669.88,69.69,5426.07,215189.83
3030,11.65,0.89,263.98,48600.19,69.69,5426.07,215189.83
3040,11.65,0.89,263.98,48530.51,69.69,5426.07,215189.83
3050,11.66,0.89,263.98,48460.82,69.69,5426.07,215189.83
3060,11.66,0.89,263.98,48391.14,69.69,5426.07,215189.83
3070,11.66,0.89,263.98,48321.45,69.69,5426.07,215189.83
3080,11.66,0.89,263.98,48251.77,69.69,5426.07,215189.83
3090,11.67,0.89,263.98,48182.08,69.69,5426.07,215189.83
3100,11.67,0.89,263.98,48112.39,69.69,5426.07,215189.83
3110,11.67,0.89,263.98,48042.71,69.69,5426.07,215189.83
3120,11.67,0.89,263.98,47973.02,69.69,5426.07,215189.83
3130,11.67,0.89,263.98,47903.34,69.69,5426.07,215189.83
3140,11.68,0.89,263.98,47833.65,69.69,5426.07,215189.83
3150,11.68,0.89,263.98,47763.96,69.69,5426.07,215189.83
3160,11.68,0.89,263.98,47694.28,69.69,5426.07,215189.83
3170,11.68,0.89,263.98,47624.59,69.69,5426.07,215189.83
3180,11.69,0.89,263.98,47554.91,69.69,5426.07,215189.83
3190,11.69,0.89,263.98,47485.22,69.69,5426.07,215189.83
3200,11.69,0.89,263.98,47415.54,69.69,5426.07,215189.83
3210,11.69,0.89,263.98,47345.85,69.69,5426.07,215189.83
3220,11.7,0.89,263.98,47276.16,69.69,5426.07,215189.83
3230,11.7,0.89,263.98,47206.48,69.69,5426.07,215189.83
3240,11.7,0.89,263.98,47136.79,69.69,5426.07,215189.83
3250,11.7,0.89,263.98,47067.11,69.69,5426.07,215189.83
3260,11.7,0.89,263.98,46997.42,69.69,5426.07,215189.83
3270,11.71,0.89,263.98,46927.74,69.69,5426.07,215189.83
3280,11.71,0.89,263.98,46858.05,69.69,5426.07,215189.83
3290,11.71,0.89,263.98,46788.36,69.69,5426.07,215189.83
3300,11.71,0.89,263.98,46718.68,69.69,5426.07,215189.83
3310,11.72,0.89,263.98,46648.99,69.69,5426.07,215189.83
3320,11.72,0.89,263.98,46579.31,69.69,5426.07,215189.83
3330,11.72,0.89,263.98,46509.62,69.69,5426.07,215189.83
3340,11.72,0.89,263.98,46439.93,69.69,5426.07,215189.83
3350,11.73,0.89,263.98,46370.25,69.69,5426.07,215189.83
3360,11.73,0.89,263.98,46300.56,69.69,5426.07,215189.83
3370,11.73,0.89,263.98,46230.88,69.69,5426.07,215189.83
3380,11.73,0.89,263.98,46161.19,69.69,5426.07,215189.83
3390,11.73,0.89,263.98,46091.51,69.69,5426.07,215189.83
3400,11.74,0.89,263.98,46021.82,69.69,5426.07,215189.83
3410,11.74,0.89,263.98,45952.13,69.69,5426.07,215189.83
3420,11.74,0.89,263.98,45882.45,69.69,5426.07,215189.83
3430,11.74,0.89,263.98,45812.76,69.69,5426.07,215189.83
3440,11.75,0.89,263.98,45743.08,69.69,5426.07,215189.83
3450,11.75,0.89,263.98,45673.39,69.69,5426.07,215189.83
3460,11.75,0.89,263.98,45603.7,69.69,5426.07,215189.83
3470,11.75,0.89,263.98,45534.02,69.69,5426.07,215189.83
3480,11.76,0.89,263.98,45464.33,69.69,5426.07,215189.83
3490,11.76,0.89,263.98,45394.65,69.69,5426.07,215189.83
3500,11.76,0.89,263.98,45324.96,69.69,5426.07,215189.83
3510,11.76,0.89,263.98,45255.28,69.69,5426.07,215189.83
3520,11.76,0.89,263.98,45185.59,69.69,5426.07,215189.83
3530,11.77,0.89,263.98,45115.9,69.69,5426.07,215189.83
3540,11.77,0.89,263.98,45046.22,69.69,5426.07,215189.83
3550,11.77,0.89,263.98,44976.53,69.69,5426.07,215189.83
3560,11.77,0.89,263.98,44906.85,69.69,5426.07,215189.83
3570,11.78,0.89,263.98,44837.16,69.69,5426.07,215189.83
3580,11.78,0.89,263.98,44767.47,69.69,5426.07,215189.83
3590,11.78,0.89,263.98,44697.79,69.69,5426.07,215189.83
3600,11.78,0.89,263.98,44628.1,69.69,5426.07,215189.83
3610,11.79,0.89,263.98,44558.42,69.69,5426.07,215189.83
3620,11.79,0.89,263.98,44488.73,69.69,5426.07,215189.83
3630,11.79,0.89,263.98,44419.05,69.69,5426.07,215189.83
3640,11.79,0.89,263.98,44349.36,69.69,5426.07,215189.83
3650,11.79,0.89,263.98,44279.67,69.69,5426.07,215189.83
3660,11.8,0.89,263.98,44209.99,69.69,5426.07,215189.83
3670,11.8,0.89,263.98,44140.3,69.69,5426.07,215189.83
3680,11.8,0.89,263.98,44070.62,69.69,5426.07,215189.83
3690,11.8,0.89,263.98,44000.93,69.69,5426.07,215189.83
3700,11.81,0.89,263.98,43931.24,69.69,5426.07,215189.83
3710,11.81,0.89,263.98,43861.56,69.69,5426.07,215189.83
3720,11.81,0.89,263.98,43791.87,69.69,5426.07,215189.83
3730,11.81,0.89,263.98,43722.19,69.69,5426.07,215189.83
3740,11.82,0.89,263.98,43652.5,69.69,5426.07,215189.83
3750,11.82,0.89,263.98,43582.82,69.69,5426.07,215189.83
3760,11.82,0.89,263.98,43513.13,69.69,5426.07,215189.83
3770,11.82,0.89,263.98,43443.44,69.69,5426.07,215189.83
3780,11.82,0.89,263.98,43373.76,69.69,5426.07,215189.83
3790,11.83,0.89,263.98,43304.07,69.69,5426.07,215189.83
3800,11.83,0.89,263.98,43234.39,69.69,5426.07,215189.83
3810,11.83,0.89,263.98,43164.7,69.69,5426.07,215189.83
3820,11.83,0.89,263.98,43095.01,69.69,5426.07,215189.83
3830,11.84,0.89,263.98,43025.33,69.69,5426.07,215189.83
3840,11.84,0.89,263.98,42955.64,69.69,5426.07,215189.83
3850,11.84,0.89,263.98,42885.96,69.69,5426.07,215189.83
3860,11.84,0.89,263.98,42816.27,69.69,5426.07,215189.83
3870,11.85,0.89,263.98,42746.59,69.69,5426.07,215189.83
3880,11.85,0.89,263.98,42676.9,69.69,5426.07,215189.83
3890,11.85,0.89,263.98,42607.21,69.69,5426.07,215189.83
3900,11.85,0.89,263.98,42537.53,69.69,5426.07,215189.83
3910,11.86,0.89,263.98,42467.84,69.69,5426.07,215189.83
3920,11.86,0.89,263.98,42398.16,69.69,5426.07,215189.83
3930,11.86,0.89,263.98,42328.47,69.69,5426.07,215189.83
3940,11.86,0.89,263.98,42258.78,69.69,5426.07,215189.83
3950,11.86,0.89,263.98,42189.1,69.69,5426.07,215189.83
3960,11.87,0.89,263.98,42119.41,69.69,5426.07,215189.83
3970,11.87,0.89,263.98,42049.73,69.69,5426.07,215189.83
3980,11.87,0.89,263.98,41980.04,69.69,5426.07,215189.83
3990,11.87,0.89,263.98,41910.36,69.69,5426.07,215189.83
4000,11.88,0.89,263.98,41840.67,69.69,5426.07,215189.83
4010,11.88,0.89,263.98,41770.98,69.69,5426.07,215189.83
4020,11.88,0.89,263.98,41701.3,69.69,5426.07,215189.83
4030,11.88,0.89,263.98,41631.61,69.69,5426.07,215189.83
4040,11.89,0.89,263.98,41561.93,69.69,5426.07,215189.83
4050,11.89,0.89,263.98,41492.24,69.69,5426.07,215189.83
4060,11.89,0.89,263.98,41422.55,69.69,5426.07,215189.83
4070,11.89,0.89,263.98,41352.87,69.69,5426.07,215189.83
4080,11.9,0.89,263.98,41283.18,69.69,5426.07,215189.83
4090,11.9,0.89,263.98,41213.5,69.69,5426.07,215189.83
4100,11.9,0.89,263.98,41143.81,69.69,5426.07,215189.83
4110,11.9,0.89,263.98,41074.13,69.69,5426.07,215189.83
