Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2
500,9.11,0.77,232.82,66114.12,72.02,6188.06,222390.17
510,9.11,0.77,232.81,66042.11,72.02,6185.86,222390.17
520,9.12,0.77,232.81,65970.09,72.02,6183.65,222390.17
530,9.12,0.77,232.8,65898.07,72.02,6181.45,222390.17
540,9.12,0.77,232.79,65826.05,72.02,6179.25,222390.17
550,9.12,0.77,232.78,65754.04,72.02,6177.04,222390.17
560,9.13,0.77,232.78,65682.02,72.02,6174.84,222390.17
570,9.13,0.77,232.77,65610.0,72.02,6172.64,222390.17
580,9.13,0.77,232.76,65537.98,72.02,6170.43,222390.17
590,9.13,0.77,232.75,65465.97,72.02,6168.23,222390.17
600,9.13,0.77,232.75,65393.95,72.02,6166.03,222390.17
610,9.14,0.77,232.74,65321.93,72.02,6163.83,222390.17
620,9.14,0.77,232.73,65249.91,72.02,6161.62,222390.17
630,9.14,0.77,232.72,65177.89,72.02,6159.42,222390.17
640,9.14,0.77,232.71,65105.88,72.02,6157.22,222390.17
650,9.15,0.77,232.71,65033.86,72.02,6155.02,222390.17
660,9.15,0.77,232.7,64961.84,72.02,6152.82,222390.17
670,9.15,0.77,232.69,64889.82,72.02,6150.62,222390.17
680,9.15,0.77,232.68,64817.81,72.02,6148.42,222390.17
690,9.16,0.77,232.68,64745.79,72.02,6146.21,222390.17
700,9.16,0.77,232.67,64673.77,72.02,6144.01,222390.17
710,9.16,0.77,232.66,64601.75,72.02,6141.81,222390.17
720,9.16,0.77,232.65,64529.74,72.02,6139.61,222390.17
730,9.16,0.77,232.65,64457.72,72.02,6137.41,222390.17
740,9.17,0.77,232.64,64385.7,72.02,6135.21,222390.17
750,9.17,0.77,232.63,64313.68,72.02,6133.01,222390.17
760,9.17,0.77,232.62,64241.67,72.02,6130.81,222390.17
770,9.17,0.77,232.62,64169.65,72.02,6128.61,222390.17
780,9.18,0.77,232.61,64097.63,72.02,6126.42,222390.17
790,9.18,0.77,232.6,64025.61,72.02,6124.22,222390.17
800,9.18,0.77,232.59,63953.6,72.02,6122.02,222390.17
810,9.18,0.77,232.59,63881.58,72.02,6119.82,222390.17
820,9.19,0.77,232.58,63809.56,72.02,6117.62,222390.17
830,9.19,0.77,232.57,63737.54,72.02,6115.42,222390.17
840,9.19,0.77,232.56,63665.53,72.02,6113.22,222390.17
850,9.19,0.77,232.56,63593.51,72.02,6111.03,222390.17
860,9.19,0.77,232.55,63521.49,72.02,6108.83,222390.17
870,9.2,0.77,232.54,63449.47,72.02,6106.63,222390.17
880,9.2,0.77,232.53,63377.46,72.02,6104.43,222390.17
890,9.2,0.77,232.53,63305.44,72.02,6102.24,222390.17
900,9.2,0.77,232.52,63233.42,72.02,6100.04,222390.17
910,9.21,0.77,232.51,63161.4,72.02,6097.84,222390.17
920,9.21,0.77,232.5,63089.39,72.02,6095.65,222390.17
930,9.21,0.77,232.5,63017.37,72.02,6093.45,222390.17
940,9.21,0.77,232.49,62945.35,72.02,6091.25,222390.17
950,9.21,0.77,232.48,62873.33,72.02,6089.06,222390.17
960,9.22,0.77,232.47,62801.32,72.02,6086.86,222390.17
970,9.22,0.77,232.46,62729.3,72.02,6084.67,222390.17
980,9.22,0.77,232.46,62657.28,72.02,6082.47,222390.17
990,9.22,0.77,232.45,62585.26,72.02,6080.27,222390.17
1000,9.23,0.77,232.44,62513.25,72.02,6078.08,222390.17
1010,9.23,0.77,232.43,62441.23,72.02,6075.88,222390.17
1020,9.23,0.77,232.43,62369.21,72.02,6073.69,222390.17
1030,9.23,0.77,232.42,62297.19,72.02,6071.49,222390.17
1040,9.24,0.77,232.41,62225.18,72.02,6069.3,222390.17
1050,9.24,0.77,232.4,62153.16,72.02,6067.11,222390.17
1060,9.24,0.77,232.4,62081.14,72.02,6064.91,222390.17
1070,9.24,0.77,232.39,62009.12,72.02,6062.72,222390.17
1080,9.24,0.77,232.38,61937.11,72.02,6060.52,222390.17
1090,9.25,0.77,232.37,61865.09,72.02,6058.33,222390.17
1100,9.25,0.77,232.37,61793.07,72.02,6056.14,222390.17
1110,9.25,0.77,232.36,61721.05,72.02,6053.94,222390.17
1120,9.25,0.77,232.35,61649.04,72.02,6051.75,222390.17
1130,9.26,0.77,232.34,61577.02,72.02,6049.56,222390.17
1140,9.26,0.77,232.33,61505.0,72.02,6047.36,222390.17
1150,9.26,0.77,232.33,61432.98,72.02,6045.17,222390.17
1160,9.26,0.77,232.32,61360.97,72.02,6042.98,222390.17
1170,9.27,0.77,232.31,61288.95,72.02,6040.79,222390.17
1180,9.27,0.77,232.3,61216.93,72.02,6038.6,222390.17
1190,9.27,0.77,232.3,61144.91,72.02,6036.4,222390.17
1200,9.27,0.77,232.29,61072.9,72.02,6034.21,222390.17
1210,9.28,0.77,232.28,61000.88,72.02,6032.02,222390.17
1220,9.28,0.77,232.27,60928.86,72.02,6029.83,222390.17
1230,9.28,0.77,232.27,60856.84,72.02,6027.64,222390.17
1240,9.28,0.77,232.26,60784.82,72.02,6025.45,222390.17
1250,9.28,0.77,232.25,60712.81,72.02,6023.26,222390.17
1260,9.29,0.77,232.24,60640.79,72.02,6021.07,222390.17
1270,9.29,0.77,232.23,60568.77,72.02,6018.88,222390.17
1280,9.29,0.77,232.23,60496.75,72.02,6016.69,222390.17
1290,9.29,0.77,232.22,60424.74,72.02,6014.5,222390.17
1300,9.3,0.77,232.21,60352.72,72.02,6012.31,222390.17
1310,9.3,0.77,232.2,60280.7,72.02,6010.12,222390.17
1320,9.3,0.77,232.2,60208.68,72.02,6007.93,222390.17
1330,9.3,0.77,232.19,60136.67,72.02,6005.74,222390.17
1340,9.31,0.77,232.18,60064.65,72.02,6003.55,222390.17
1350,9.31,0.77,232.17,59992.63,72.02,6001.36,222390.17
1360,9.31,0.77,232.17,59920.61,72.02,5999.17,222390.17
1370,9.31,0.77,232.16,59848.6,72.02,5996.98,222390.17
1380,9.31,0.77,232.15,59776.58,72.02,5994.79,222390.17
1390,9.32,0.77,232.14,59704.56,72.02,5992.6,222390.17
1400,9.32,0.77,232.13,59632.54,72.02,5990.42,222390.17
1410,9.32,0.77,232.13,59560.53,72.02,5988.23,222390.17
1420,9.32,0.77,232.12,59488.51,72.02,5986.04,222390.17
1430,9.33,0.77,232.11,59416.49,72.02,5983.85,222390.17
1440,9.33,0.77,232.1,59344.47,72.02,5981.67,222390.17
1450,9.33,0.77,232.1,59272.46,72.02,5979.48,222390.17
1460,9.33,0.77,232.09,59200.44,72.02,5977.29,222390.17
1470,9.34,0.77,232.08,59128.42,72.02,5975.11,222390.17
1480,9.34,0.77,232.07,59056.4,72.02,5972.92,222390.17
1490,9.34,0.77,232.06,58984.39,72.02,5970.73,222390.17
1500,9.34,0.77,232.06,58912.37,72.02,5968.55,222390.17
1510,9.34,0.77,232.05,58840.35,72.02,5966.36,222390.17
1520,9.35,0.77,232.04,58768.33,72.02,5964.17,222390.17
1530,9.35,0.77,232.03,58696.32,72.02,5961.99,222390.17
1540,9.35,0.77,232.03,58624.3,72.02,5959.8,222390.17
1550,9.35,0.77,232.02,58552.28,72.02,5957.62,222390.17
1560,9.36,0.77,232.01,58480.26,72.02,5955.43,222390.17
1570,9.36,0.77,232.0,58408.25,72.02,5953.25,222390.17
1580,9.36,0.77,231.99,58336.23,72.02,5951.06,222390.17
1590,9.36,0.77,231.99,58264.21,72.02,5948.88,222390.17
1600,9.37,0.77,231.98,58192.19,72.02,5946.69,222390.17
1610,9.37,0.77,231.97,58120.18,72.02,5944.51,222390.17
1620,9.37,0.77,231.96,58048.16,72.02,5942.32,222390.17
1630,9.37,0.77,231.96,57976.14,72.02,5940.14,222390.17
1640,9.38,0.77,231.95,57904.12,72.02,5937.96,222390.17
1650,9.38,0.77,231.94,57832.11,72.02,5935.77,222390.17
1660,9.38,0.77,231.93,57760.09,72.02,5933.59,222390.17
1670,9.38,0.77,231.92,57688.07,72.02,5931.41,222390.17
1680,9.38,0.77,231.92,57616.05,72.02,5929.22,222390.17
1690,9.39,0.77,231.91,57544.04,72.02,5927.04,222390.17
1700,9.39,0.77,231.9,57472.02,72.02,5924.86,222390.17
1710,9.39,0.77,231.89,57400.0,72.02,5922.68,222390.17
1720,9.39,0.77,231.89,57327.98,72.02,5920.49,222390.17
1730,9.4,0.77,231.88,57255.97,72.02,5918.31,222390.17
1740,9.4,0.77,231.87,57183.95,72.02,5916.13,222390.17
1750,9.4,0.77,231.86,57111.93,72.02,5913.95,222390.17
1760,9.4,0.77,231.85,57039.91,72.02,5911.77,222390.17
1770,9.41,0.77,231.85,56967.9,72.02,5909.58,222390.17
1780,9.41,0.77,231.84,56895.88,72.02,5907.4,222390.17
1790,9.41,0.77,231.83,56823.86,72.02,5905.22,222390.17
1800,9.41,0.77,231.82,56751.84,72.02,5903.04,222390.17
1810,9.42,0.77,231.82,56679.83,72.02,5900.86,222390.17
1820,9.42,0.77,231.81,56607.81,72.02,5898.68,222390.17
1830,9.42,0.77,231.8,56535.79,72.02,5896.5,222390.17
1840,9.42,0.77,231.79,56463.77,72.02,5894.32,222390.17
1850,9.42,0.77,231.78,56391.75,72.02,5892.14,222390.17
1860,9.43,0.77,231.78,56319.74,72.02,5889.96,222390.17
1870,9.43,0.77,231.77,56247.72,72.02,5887.78,222390.17
1880,9.43,0.77,231.76,56175.7,72.02,5885.6,222390.17
1890,9.43,0.77,231.75,56103.68,72.02,5883.42,222390.17
1900,9.44,0.77,231.74,56031.67,72.02,5881.24,222390.17
1910,9.44,0.77,231.74,55959.65,72.02,5879.06,222390.17
1920,9.44,0.77,231.73,55887.63,72.02,5876.88,222390.17
1930,9.44,0.77,231.72,55815.61,72.02,5874.71,222390.17
1940,9.45,0.77,231.71,55743.6,72.02,5872.53,222390.17
1950,9.45,0.77,231.71,55671.58,72.02,5870.35,222390.17
1960,9.45,0.77,231.7,55599.56,72.02,5868.17,222390.17
1970,9.45,0.77,231.69,55527.54,72.02,5865.99,222390.17
1980,9.46,0.77,231.68,55455.53,72.02,5863.81,222390.17
1990,9.46,0.77,231.67,55383.51,72.02,5861.64,222390.17
2000,9.46,0.77,231.67,55311.49,72.02,5859.46,222390.17
2010,9.46,0.77,231.66,55239.47,72.02,5857.28,222390.17
2020,9.47,0.77,231.65,55167.46,72.02,5855.11,222390.17
2030,9.47,0.77,231.64,55095.44,72.02,5852.93,222390.17
2040,9.47,0.77,231.63,55023.42,72.02,5850.75,222390.17
2050,9.47,0.77,231.63,54951.4,72.02,5848.58,222390.17
2060,9.47,0.77,231.62,54879.39,72.02,5846.4,222390.17
2070,9.48,0.77,231.61,54807.37,72.02,5844.22,222390.17
2080,9.48,0.77,231.6,54735.35,72.02,5842.05,222390.17
2090,9.48,0.77,231.59,54663.33,72.02,5839.87,222390.17
2100,9.48,0.77,231.59,54591.32,72.02,5837.7,222390.17
2110,9.49,0.77,231.58,54519.3,72.02,5835.52,222390.17
2120,9.49,0.77,231.57,54447.28,72.02,5833.35,222390.17
2130,9.49,0.77,231.56,54375.26,72.02,5831.17,222390.17
2140,9.49,0.77,231.56,54303.25,72.02,5829.0,222390.17
2150,9.5,0.77,231.55,54231.23,72.02,5826.82,222390.17
2160,9.5,0.77,231.54,54159.21,72.02,5824.65,222390.17
2170,9.5,0.77,231.53,54087.19,72.02,5822.47,222390.17
2180,9.5,0.77,231.52,54015.18,72.02,5820.3,222390.17
2190,9.51,0.77,231.52,53943.16,72.02,5818.12,222390.17
2200,9.51,0.77,231.51,53871.14,72.02,5815.95,222390.17
2210,9.51,0.77,231.5,53799.12,72.02,5813.78,222390.17
2220,9.51,0.77,231.49,53727.11,72.02,5811.6,222390.17
2230,9.52,0.77,231.48,53655.09,72.02,5809.43,222390.17
2240,9.52,0.77,231.48,53583.07,72.02,5807.26,222390.17
2250,9.52,0.77,231.47,53511.05,72.02,5805.08,222390.17
2260,9.52,0.77,231.46,53439.04,72.02,5802.91,222390.17
2270,9.52,0.77,231.45,53367.02,72.02,5800.74,222390.17
2280,9.53,0.77,231.44,53295.0,72.02,5798.57,222390.17
2290,9.53,0.77,231.44,53222.98,72.02,5796.39,222390.17
2300,9.53,0.77,231.43,53150.97,72.02,5794.22,222390.17
2310,9.53,0.77,231.42,53078.95,72.02,5792.05,222390.17
2320,9.54,0.77,231.41,53006.93,72.02,5789.88,222390.17
2330,9.54,0.77,231.4,52934.91,72.02,5787.71,222390.17
2340,9.54,0.77,231.4,52862.9,72.02,5785.54,222390.17
2350,9.54,0.77,231.39,52790.88,72.02,5783.37,222390.17
2360,9.55,0.77,231.38,52718.86,72.02,5781.19,222390.17
2370,9.55,0.77,231.37,52646.84,72.02,5779.02,222390.17
2380,9.55,0.77,231.36,52574.83,72.02,5776.85,222390.17
2390,9.55,0.77,231.36,52502.81,72.02,5774.68,222390.17
2400,9.56,0.77,231.35,52430.79,72.02,5772.51,222390.17
2410,9.56,0.77,231.34,52358.77,72.02,5770.34,222390.17
2420,9.56,0.77,231.33,52286.76,72.02,5768.17,222390.17
2430,9.56,0.77,231.32,52214.74,72.02,5766.0,222390.17
2440,9.57,0.77,231.32,52142.72,72.02,5763.83,222390.17
2450,9.57,0.77,231.31,52070.7,72.02,5761.66,222390.17
2460,9.57,0.77,231.3,51998.68,72.02,5759.49,222390.17
2470,9.57,0.77,231.29,51926.67,72.02,5757.33,222390.17
2480,9.58,0.77,231.28,51854.65,72.02,5755.16,222390.17
2490,9.58,0.77,231.28,51782.63,72.02,5752.99,222390.17
2500,9.58,0.77,231.27,51710.61,72.02,5750.82,222390.17
2510,9.58,0.77,231.26,51638.6,72.02,5748.65,222390.17
2520,9.58,0.77,231.25,51566.58,72.02,5746.48,222390.17
2530,9.59,0.77,231.24,51494.56,72.02,5744.32,222390.17
2540,9.59,0.77,231.24,51422.54,72.02,5742.15,222390.17
2550,9.59,0.77,231.23,51350.53,72.02,5739.98,222390.17
2560,9.59,0.77,231.22,51278.51,72.02,5737.81,222390.17
2570,9.6,0.77,231.21,51206.49,72.02,5735.65,222390.17
2580,9.6,0.77,231.2,51134.47,72.02,5733.48,222390.17
2590,9.6,0.77,231.2,51062.46,72.02,5731.31,222390.17
2600,9.6,0.77,231.19,50990.44,72.02,5729.15,222390.17
2610,9.61,0.77,231.18,50918.42,72.02,5726.98,222390.17
2620,9.61,0.77,231.17,50846.4,72.02,5724.81,222390.17
2630,9.61,0.77,231.16,50774.39,72.02,5722.65,222390.17
2640,9.61,0.77,231.16,50702.37,72.02,5720.48,222390.17
2650,9.62,0.77,231.15,50630.35,72.02,5718.32,222390.17
2660,9.62,0.77,231.14,50558.33,72.02,5716.15,222390.17
2670,9.62,0.77,231.13,50486.32,72.02,5713.98,222390.17
2680,9.62,0.77,231.12,50414.3,72.02,5711.82,222390.17
2690,9.63,0.77,231.12,50342.28,72.02,5709.65,222390.17
2700,9.63,0.77,231.11,50270.26,72.02,5707.49,222390.17
2710,9.63,0.77,231.1,50198.25,72.02,5705.32,222390.17
2720,9.63,0.77,231.09,50126.23,72.02,5703.16,222390.17
2730,9.64,0.77,231.08,50054.21,72.02,5701.0,222390.17
2740,9.64,0.77,231.08,49982.19,72.02,5698.83,222390.17
2750,9.64,0.77,231.07,49910.18,72.02,5696.67,222390.17
2760,9.64,0.77,231.06,49838.16,72.02,5694.5,222390.17
2770,9.65,0.77,231.05,49766.14,72.02,5692.34,222390.17
2780,9.65,0.77,231.04,49694.12,72.02,5690.18,222390.17
2790,9.65,0.77,231.04,49622.11,72.02,5688.01,222390.17
2800,9.65,0.77,231.03,49550.09,72.02,5685.85,222390.17
2810,9.65,0.77,231.02,49478.07,72.02,5683.69,222390.17
2820,9.66,0.77,231.01,49406.05,72.02,5681.52,222390.17
2830,9.66,0.77,231.0,49334.04,72.02,5679.36,222390.17
2840,9.66,0.77,230.99,49262.02,72.02,5677.2,222390.17
2850,9.66,0.77,230.99,49190.0,72.02,5675.04,222390.17
2860,9.67,0.77,230.98,49117.98,72.02,5672.88,222390.17
2870,9.67,0.77,230.97,49045.97,72.02,5670.71,222390.17
2880,9.67,0.77,230.96,48973.95,72.02,5668.55,222390.17
2890,9.67,0.77,230.95,48901.93,72.02,5666.39,222390.17
2900,9.68,0.77,230.95,48829.91,72.02,5664.23,222390.17
2910,9.68,0.77,230.94,48757.9,72.02,5662.07,222390.17
2920,9.68,0.77,230.93,48685.88,72.02,5659.91,222390.17
2930,9.68,0.77,230.92,48613.86,72.02,5657.75,222390.17
2940,9.69,0.77,230.91,48541.84,72.02,5655.59,222390.17
2950,9.69,0.77,230.91,48469.83,72.02,5653.43,222390.17
2960,9.69,0.77,230.9,48397.81,72.02,5651.26,222390.17
2970,9.69,0.77,230.89,48325.79,72.02,5649.1,222390.17
2980,9.7,0.77,230.88,48253.77,72.02,5646.95,222390.17
2990,9.7,0.77,230.87,48181.76,72.02,5644.79,222390.17
3000,9.7,0.77,230.86,48109.74,72.02,5642.63,222390.17
3010,9.7,0.77,230.86,48037.72,72.02,5640.47,222390.17
3020,9.71,0.77,230.85,47965.7,72.02,5638.31,222390.17
3030,9.71,0.77,230.84,47893.68,72.02,5636.15,222390.17
3040,9.71,0.77,230.83,47821.67,72.02,5633.99,222390.17
3050,9.71,0.77,230.82,47749.65,72.02,5631.83,222390.17
3060,9.72,0.77,230.82,47677.63,72.02,5629.67,222390.17
3070,9.72,0.77,230.81,47605.61,72.02,5627.51,222390.17
3080,9.72,0.77,230.8,47533.6,72.02,5625.36,222390.17
3090,9.72,0.77,230.79,47461.58,72.02,5623.2,222390.17
3100,9.73,0.77,230.78,47389.56,72.02,5621.04,222390.17
3110,9.73,0.77,230.78,47317.54,72.02,5618.88,222390.17
3120,9.73,0.77,230.77,47245.53,72.02,5616.73,222390.17
3130,9.73,0.77,230.76,47173.51,72.02,5614.57,222390.17
3140,9.74,0.77,230.75,47101.49,72.02,5612.41,222390.17
3150,9.74,0.77,230.74,47029.47,72.02,5610.25,222390.17
3160,9.74,0.77,230.73,46957.46,72.02,5608.1,222390.17
3170,9.74,0.77,230.73,46885.44,72.02,5605.94,222390.17
3180,9.75,0.77,230.72,46813.42,72.02,5603.78,222390.17
3190,9.75,0.77,230.71,46741.4,72.02,5601.63,222390.17
3200,9.75,0.77,230.7,46669.39,72.02,5599.47,222390.17
3210,9.75,0.77,230.69,46597.37,72.02,5597.32,222390.17
3220,9.76,0.77,230.68,46525.35,72.02,5595.16,222390.17
3230,9.76,0.77,230.68,46453.33,72.02,5593.01,222390.17
3240,9.76,0.77,230.67,46381.32,72.02,5590.85,222390.17
3250,9.76,0.77,230.66,46309.3,72.02,5588.7,222390.17
3260,9.76,0.77,230.65,46237.28,72.02,5586.54,222390.17
3270,9.77,0.77,230.64,46165.26,72.02,5584.39,222390.17
3280,9.77,0.77,230.64,46093.25,72.02,5582.23,222390.17
3290,9.77,0.77,230.63,46021.23,72.02,5580.08,222390.17
3300,9.77,0.77,230.62,45949.21,72.02,5577.92,222390.17
3310,9.78,0.77,230.61,45877.19,72.02,5575.77,222390.17
3320,9.78,0.77,230.6,45805.18,72.02,5573.62,222390.17
3330,9.78,0.77,230.59,45733.16,72.02,5571.46,222390.17
3340,9.78,0.77,230.59,45661.14,72.02,5569.31,222390.17
3350,9.79,0.77,230.58,45589.12,72.02,5567.15,222390.17
3360,9.79,0.77,230.57,45517.11,72.02,5565.0,222390.17
3370,9.79,0.77,230.56,45445.09,72.02,5562.85,222390.17
3380,9.79,0.77,230.55,45373.07,72.02,5560.7,222390.17
3390,9.8,0.77,230.55,45301.05,72.02,5558.54,222390.17
3400,9.8,0.77,230.54,45229.04,72.02,5556.39,222390.17
3410,9.8,0.77,230.53,45157.02,72.02,5554.24,222390.17
3420,9.8,0.77,230.52,45085.0,72.02,5552.09,222390.17
3430,9.81,0.77,230.51,45012.98,72.02,5549.93,222390.17
3440,9.81,0.77,230.5,44940.97,72.02,5547.78,222390.17
3450,9.81,0.77,230.5,44868.95,72.02,5545.63,222390.17
3460,9.81,0.77,230.49,44796.93,72.02,5543.48,222390.17
3470,9.82,0.77,230.48,44724.91,72.02,5541.33,222390.17
3480,9.82,0.77,230.47,44652.9,72.02,5539.18,222390.17
3490,9.82,0.77,230.46,44580.88,72.02,5537.03,222390.17
3500,9.82,0.77,230.45,44508.86,72.02,5534.88,222390.17
3510,9.83,0.77,230.45,44436.84,72.02,5532.73,222390.17
3520,9.83,0.77,230.44,44364.83,72.02,5530.58,222390.17
3530,9.83,0.77,230.43,44292.81,72.02,5528.43,222390.17
3540,9.83,0.77,230.42,44220.79,72.02,5526.28,222390.17
3550,9.84,0.77,230.41,44148.77,72.02,5524.13,222390.17
3560,9.84,0.77,230.4,44076.76,72.02,5521.98,222390.17
3570,9.84,0.77,230.4,44004.74,72.02,5519.83,222390.17
3580,9.84,0.77,230.39,43932.72,72.02,5517.68,222390.17
3590,9.85,0.77,230.38,43860.7,72.02,5515.53,222390.17
3600,9.85,0.77,230.37,43788.69,72.02,5513.38,222390.17
3610,9.85,0.77,230.36,43716.67,72.02,5511.23,222390.17
3620,9.85,0.77,230.35,43644.65,72.02,5509.08,222390.17
3630,9.86,0.77,230.35,43572.63,72.02,5506.93,222390.17
3640,9.86,0.77,230.34,43500.61,72.02,5504.79,222390.17
3650,9.86,0.77,230.33,43428.6,72.02,5502.64,222390.17
3660,9.86,0.77,230.32,43356.58,72.02,5500.49,222390.17
3670,9.87,0.77,230.31,43284.56,72.02,5498.34,222390.17
3680,9.87,0.77,230.3,43212.54,72.02,5496.2,222390.17
3690,9.87,0.77,230.3,43140.53,72.02,5494.05,222390.17
3700,9.87,0.77,230.29,43068.51,72.02,5491.9,222390.17
3710,9.88,0.77,230.28,42996.49,72.02,5489.75,222390.17
3720,9.88,0.77,230.27,42924.47,72.02,5487.61,222390.17
3730,9.88,0.77,230.26,42852.46,72.02,5485.46,222390.17
3740,9.88,0.77,230.25,42780.44,72.02,5483.31,222390.17
3750,9.89,0.77,230.25,42708.42,72.02,5481.17,222390.17
3760,9.89,0.77,230.24,42636.4,72.02,5479.02,222390.17
3770,9.89,0.77,230.23,42564.39,72.02,5476.88,222390.17
3780,9.89,0.77,230.22,42492.37,72.02,5474.73,222390.17
3790,9.9,0.77,230.21,42420.35,72.02,5472.59,222390.17
3800,9.9,0.77,230.2,42348.33,72.02,5470.44,222390.17
3810,9.9,0.77,230.2,42276.32,72.02,5468.29,222390.17
3820,9.9,0.77,230.19,42204.3,72.02,5466.15,222390.17
3830,9.91,0.77,230.18,42132.28,72.02,5464.0,222390.17
3840,9.91,0.77,230.17,42060.26,72.02,5461.86,222390.17
3850,9.91,0.77,230.16,41988.25,72.02,5459.72,222390.17
3860,9.91,0.77,230.15,41916.23,72.02,5457.57,222390.17
3870,9.92,0.77,230.15,41844.21,72.02,5455.43,222390.17
3880,9.92,0.77,230.14,41772.19,72.02,5453.28,222390.17
3890,9.92,0.77,230.13,41700.18,72.02,5451.14,222390.17
3900,9.92,0.77,230.12,41628.16,72.02,5449.0,222390.17
3910,9.93,0.77,230.11,41556.14,72.02,5446.85,222390.17
3920,9.93,0.77,230.1,41484.12,72.02,5444.71,222390.17
3930,9.93,0.77,230.1,41412.11,72.02,5442.57,222390.17
3940,9.93,0.77,230.09,41340.09,72.02,5440.42,222390.17
3950,9.94,0.77,230.08,41268.07,72.02,5438.28,222390.17
3960,9.94,0.77,230.07,41196.05,72.02,5436.14,222390.17
3970,9.94,0.77,230.06,41124.04,72.02,5434.0,222390.17
3980,9.94,0.77,230.05,41052.02,72.02,5431.85,222390.17
3990,9.95,0.77,230.04,40980.0,72.02,5429.71,222390.17
4000,9.95,0.77,230.04,40907.98,72.02,5427.57,222390.17
4010,9.95,0.77,230.03,40835.97,72.02,5425.43,222390.17
4020,9.95,0.77,230.02,40763.95,72.02,5423.29,222390.17
4030,9.96,0.77,230.01,40691.93,72.02,5421.15,222390.17
4040,9.96,0.77,230.0,40619.91,72.02,5419.01,222390.17
4050,9.96,0.77,229.99,40547.9,72.02,5416.86,222390.17
4060,9.96,0.77,229.99,40475.88,72.02,5414.72,222390.17
4070,9.97,0.77,229.98,40403.86,72.02,5412.58,222390.17
4080,9.97,0.77,229.97,40331.84,72.02,5410.44,222390.17
4090,9.97,0.77,229.96,40259.83,72.02,5408.3,222390.17
4100,9.97,0.77,229.95,40187.81,72.02,5406.16,222390.17
4110,9.98,0.77,229.94,40115.79,72.02,5404.02,222390.17
