Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2
450,10,0.82,246.06,66527.25,70.9,5758.24,218923.86
460,10,0.82,246.02,66456.35,70.9,5757.2,218931.81
470,10,0.82,245.98,66385.45,70.9,5756.17,218939.77
480,10,0.82,245.94,66314.55,70.9,5755.13,218947.73
490,10,0.82,245.9,66243.64,70.91,5754.09,218955.7
500,10,0.82,245.86,66172.73,70.91,5753.05,218963.67
510,10,0.82,245.82,66101.82,70.91,5752.02,218971.65
520,10,0.82,245.77,66030.91,70.91,5750.98,218979.64
530,10,0.82,245.73,65959.99,70.92,5749.94,218987.63
540,10,0.82,245.69,65889.07,70.92,5748.91,218995.62
550,10,0.82,245.65,65818.15,70.92,5747.87,219003.62
560,10,0.82,245.61,65747.23,70.92,5746.84,219011.63
570,10,0.82,245.57,65676.3,70.93,5745.8,219019.64
580,10,0.82,245.53,65605.38,70.93,5744.77,219027.66
590,10,0.82,245.49,65534.44,70.93,5743.73,219035.68
600,10,0.82,245.45,65463.51,70.93,5742.7,219043.71
610,10,0.82,245.4,65392.57,70.94,5741.66,219051.74
620,10,0.82,245.36,65321.64,70.94,5740.63,219059.78
630,10,0.82,245.32,65250.69,70.94,5739.6,219067.83
640,10,0.82,245.28,65179.75,70.94,5738.56,219075.88
650,10,0.82,245.24,65108.8,70.95,5737.53,219083.93
660,10,0.82,245.2,65037.85,70.95,5736.5,219091.99
670,10,0.82,245.16,64966.9,70.95,5735.47,219100.06
680,10,0.82,245.12,64895.95,70.95,5734.43,219108.13
690,10,0.82,245.08,64824.99,70.96,5733.4,219116.21
700,10,0.82,245.03,64754.03,70.96,5732.37,219124.3
710,10,0.82,244.99,64683.07,70.96,5731.34,219132.38
720,10,0.82,244.95,64612.1,70.97,5730.31,219140.48
730,10,0.82,244.91,64541.13,70.97,5729.28,219148.58
740,10,0.82,244.87,64470.16,70.97,5728.25,219156.69
750,10,0.82,244.83,64399.19,70.97,5727.22,219164.8
760,10,0.82,244.79,64328.21,70.98,5726.19,219172.92
770,10,0.82,244.75,64257.24,70.98,5725.16,219181.04
780,10,0.82,244.7,64186.25,70.98,5724.13,219189.17
790,10,0.82,244.66,64115.27,70.98,5723.1,219197.3
800,10,0.82,244.62,64044.29,70.99,5722.07,219205.44
810,10,0.82,244.58,63973.3,70.99,5721.04,219213.59
820,10,0.82,244.54,63902.3,70.99,5720.02,219221.74
830,10,0.82,244.5,63831.31,70.99,5718.99,219229.9
840,10,0.82,244.46,63760.31,71.0,5717.96,219238.06
850,10,0.82,244.41,63689.31,71.0,5716.93,219246.23
860,10,0.82,244.37,63618.31,71.0,5715.91,219254.4
870,10,0.82,244.33,63547.31,71.0,5714.88,219262.58
880,10,0.82,244.29,63476.3,71.01,5713.85,219270.77
890,10,0.82,244.25,63405.29,71.01,5712.83,219278.96
900,10,0.82,244.21,63334.28,71.01,5711.8,219287.16
910,10,0.82,244.17,63263.26,71.02,5710.77,219295.36
920,10,0.82,244.12,63192.24,71.02,5709.75,219303.57
930,10,0.82,244.08,63121.22,71.02,5708.72,219311.78
940,10,0.82,244.04,63050.2,71.02,5707.7,219320.0
950,10,0.81,244.0,62979.17,71.03,5706.68,219328.23
960,10,0.81,243.96,62908.15,71.03,5705.65,219336.46
970,10,0.81,243.92,62837.11,71.03,5704.63,219344.69
980,10,0.81,243.88,62766.08,71.03,5703.6,219352.94
990,10,0.81,243.83,62695.04,71.04,5702.58,219361.19
1000,10,0.81,243.79,62624.0,71.04,5701.56,219369.44
1010,10,0.81,243.75,62552.96,71.04,5700.53,219377.7
1020,10,0.81,243.71,62481.92,71.04,5699.51,219385.97
1030,10,0.81,243.67,62410.87,71.05,5698.49,219394.24
1040,10,0.81,243.63,62339.82,71.05,5697.47,219402.52
1050,10,0.81,243.59,62268.77,71.05,5696.45,219410.8
1060,10,0.81,243.54,62197.71,71.06,5695.42,219419.09
1070,10,0.81,243.5,62126.65,71.06,5694.4,219427.38
1080,10,0.81,243.46,62055.59,71.06,5693.38,219435.68
1090,10,0.81,243.42,61984.53,71.06,5692.36,219443.99
1100,10,0.81,243.38,61913.46,71.07,5691.34,219452.3
1110,10,0.81,243.34,61842.39,71.07,5690.32,219460.62
1120,10,0.81,243.29,61771.32,71.07,5689.3,219468.94
1130,10,0.81,243.25,61700.25,71.07,5688.28,219477.27
1140,10,0.81,243.21,61629.17,71.08,5687.26,219485.61
1150,10,0.81,243.17,61558.09,71.08,5686.24,219493.95
1160,10,0.81,243.13,61487.01,71.08,5685.22,219502.3
1170,10,0.81,243.09,61415.92,71.09,5684.21,219510.65
1180,10,0.81,243.04,61344.84,71.09,5683.19,219519.01
1190,10,0.81,243.0,61273.75,71.09,5682.17,219527.38
1200,10,0.81,242.96,61202.65,71.09,5681.15,219535.75
1210,10,0.81,242.92,61131.56,71.1,5680.14,219544.12
1220,10,0.81,242.88,61060.46,71.1,5679.12,219552.51
1230,10,0.81,242.84,60989.36,71.1,5678.1,219560.9
1240,10,0.81,242.79,60918.25,71.1,5677.09,219569.29
1250,10,0.81,242.75,60847.15,71.11,5676.07,219577.69
1260,10,0.81,242.71,60776.04,71.11,5675.05,219586.1
1270,10,0.81,242.67,60704.93,71.11,5674.04,219594.51
1280,10,0.81,242.63,60633.81,71.11,5673.02,219602.93
1290,10,0.81,242.59,60562.69,71.12,5672.01,219611.35
1300,10,0.81,242.54,60491.57,71.12,5670.99,219619.78
1310,10,0.81,242.5,60420.45,71.12,5669.98,219628.22
1320,10,0.81,242.46,60349.32,71.13,5668.96,219636.66
1330,10,0.81,242.42,60278.19,71.13,5667.95,219645.11
1340,10,0.81,242.38,60207.06,71.13,5666.94,219653.56
1350,10,0.81,242.34,60135.93,71.13,5665.92,219662.02
1360,10,0.81,242.29,60064.79,71.14,5664.91,219670.49
1370,10,0.81,242.25,59993.65,71.14,5663.9,219678.96
1380,10,0.81,242.21,59922.51,71.14,5662.89,219687.44
1390,10,0.81,242.17,59851.37,71.15,5661.87,219695.92
1400,10,0.81,242.13,59780.22,71.15,5660.86,219704.41
1410,10,0.81,242.08,59709.07,71.15,5659.85,219712.91
1420,10,0.81,242.04,59637.91,71.15,5658.84,219721.41
1430,10,0.81,242.0,59566.76,71.16,5657.83,219729.92
1440,10,0.81,241.96,59495.6,71.16,5656.82,219738.43
1450,10,0.81,241.92,59424.44,71.16,5655.81,219746.95
1460,10,0.81,241.88,59353.27,71.16,5654.8,219755.48
1470,10,0.81,241.83,59282.11,71.17,5653.79,219764.01
1480,10,0.81,241.79,59210.94,71.17,5652.78,219772.55
1490,10,0.81,241.75,59139.76,71.17,5651.77,219781.09
1500,10,0.81,241.71,59068.59,71.18,5650.76,219789.64
1510,10,0.81,241.67,58997.41,71.18,5649.75,219798.2
1520,10,0.81,241.62,58926.23,71.18,5648.74,219806.76
1530,10,0.81,241.58,58855.05,71.18,5647.73,219815.33
1540,10,0.81,241.54,58783.86,71.19,5646.72,219823.91
1550,10,0.81,241.5,58712.67,71.19,5645.72,219832.49
1560,10,0.81,241.46,58641.48,71.19,5644.71,219841.07
1570,10,0.81,241.41,58570.28,71.19,5643.7,219849.67
1580,10,0.81,241.37,58499.08,71.2,5642.69,219858.27
1590,10,0.81,241.33,58427.88,71.2,5641.69,219866.87
1600,10,0.81,241.29,58356.68,71.2,5640.68,219875.48
1610,10,0.81,241.25,58285.48,71.21,5639.67,219884.1
1620,10,0.81,241.2,58214.27,71.21,5638.67,219892.72
1630,10,0.81,241.16,58143.05,71.21,5637.66,219901.35
1640,10,0.81,241.12,58071.84,71.21,5636.66,219909.99
1650,10,0.81,241.08,58000.62,71.22,5635.65,219918.63
1660,10,0.8,241.04,57929.4,71.22,5634.65,219927.28
1670,10,0.8,240.99,57858.18,71.22,5633.64,219935.94
1680,10,0.8,240.95,57786.95,71.23,5632.64,219944.6
1690,10,0.8,240.91,57715.73,71.23,5631.64,219953.26
1700,10,0.8,240.87,57644.5,71.23,5630.63,219961.94
1710,10,0.8,240.82,57573.26,71.23,5629.63,219970.62
1720,10,0.8,240.78,57502.02,71.24,5628.63,219979.3
1730,10,0.8,240.74,57430.78,71.24,5627.62,219988.0
1740,10,0.8,240.7,57359.54,71.24,5626.62,219996.69
1750,10,0.8,240.66,57288.3,71.25,5625.62,220005.4
1760,10,0.8,240.61,57217.05,71.25,5624.62,220014.11
1770,10,0.8,240.57,57145.8,71.25,5623.62,220022.83
1780,10,0.8,240.53,57074.54,71.25,5622.61,220031.55
1790,10,0.8,240.49,57003.29,71.26,5621.61,220040.28
1800,10,0.8,240.45,56932.03,71.26,5620.61,220049.01
1810,10,0.8,240.4,56860.77,71.26,5619.61,220057.76
1820,10,0.8,240.36,56789.5,71.27,5618.61,220066.5
1830,10,0.8,240.32,56718.23,71.27,5617.61,220075.26
1840,10,0.8,240.28,56646.96,71.27,5616.61,220084.02
1850,10,0.8,240.23,56575.69,71.27,5615.61,220092.79
1860,10,0.8,240.19,56504.41,71.28,5614.61,220101.56
1870,10,0.8,240.15,56433.13,71.28,5613.62,220110.34
1880,10,0.8,240.11,56361.85,71.28,5612.62,220119.13
1890,10,0.8,240.07,56290.57,71.28,5611.62,220127.92
1900,10,0.8,240.02,56219.28,71.29,5610.62,220136.72
1910,10,0.8,239.98,56147.99,71.29,5609.62,220145.52
1920,10,0.8,239.94,56076.69,71.29,5608.63,220154.33
1930,10,0.8,239.9,56005.4,71.3,5607.63,220163.15
1940,10,0.8,239.85,55934.1,71.3,5606.63,220171.98
1950,10,0.8,239.81,55862.8,71.3,5605.64,220180.81
1960,10,0.8,239.77,55791.49,71.3,5604.64,220189.64
1970,10,0.8,239.73,55720.18,71.31,5603.64,220198.49
1980,10,0.8,239.68,55648.87,71.31,5602.65,220207.34
1990,10,0.8,239.64,55577.56,71.31,5601.65,220216.19
2000,10,0.8,239.6,55506.24,71.32,5600.66,220225.06
2010,10,0.8,239.56,55434.92,71.32,5599.66,220233.93
2020,10,0.8,239.51,55363.6,71.32,5598.67,220242.8
2030,10,0.8,239.47,55292.28,71.33,5597.67,220251.68
2040,10,0.8,239.43,55220.95,71.33,5596.68,220260.57
2050,10,0.8,239.39,55149.62,71.33,5595.69,220269.47
2060,10,0.8,239.35,55078.28,71.33,5594.69,220278.37
2070,10,0.8,239.3,55006.95,71.34,5593.7,220287.27
2080,10,0.8,239.26,54935.61,71.34,5592.71,220296.19
2090,10,0.8,239.22,54864.27,71.34,5591.71,220305.11
2100,10,0.8,239.18,54792.92,71.35,5590.72,220314.04
2110,10,0.8,239.13,54721.57,71.35,5589.73,220322.97
2120,10,0.8,239.09,54650.22,71.35,5588.74,220331.91
2130,10,0.8,239.05,54578.87,71.35,5587.75,220340.86
2140,10,0.8,239.01,54507.51,71.36,5586.76,220349.81
2150,10,0.8,238.96,54436.15,71.36,5585.76,220358.77
2160,10,0.8,238.92,54364.79,71.36,5584.77,220367.74
2170,10,0.8,238.88,54293.42,71.37,5583.78,220376.71
2180,10,0.8,238.84,54222.05,71.37,5582.79,220385.69
2190,10,0.8,238.79,54150.68,71.37,5581.8,220394.67
2200,10,0.8,238.75,54079.31,71.37,5580.81,220403.67
2210,10,0.8,238.71,54007.93,71.38,5579.83,220412.66
2220,10,0.8,238.67,53936.55,71.38,5578.84,220421.67
2230,10,0.8,238.62,53865.17,71.38,5577.85,220430.68
2240,10,0.8,238.58,53793.78,71.39,5576.86,220439.7
2250,10,0.8,238.54,53722.39,71.39,5575.87,220448.72
2260,10,0.8,238.49,53651.0,71.39,5574.88,220457.76
2270,10,0.8,238.45,53579.61,71.39,5573.9,220466.79
2280,10,0.8,238.41,53508.21,71.4,5572.91,220475.84
2290,10,0.8,238.37,53436.81,71.4,5571.92,220484.89
2300,10,0.8,238.32,53365.41,71.4,5570.94,220493.95
2310,10,0.8,238.28,53294.0,71.41,5569.95,220503.01
2320,10,0.8,238.24,53222.59,71.41,5568.96,220512.09
2330,10,0.8,238.2,53151.18,71.41,5567.98,220521.16
2340,10,0.8,238.15,53079.76,71.42,5566.99,220530.25
2350,10,0.8,238.11,53008.34,71.42,5566.01,220539.34
2360,10,0.8,238.07,52936.92,71.42,5565.02,220548.44
2370,10,0.79,238.03,52865.5,71.42,5564.04,220557.54
2380,10,0.79,237.98,52794.07,71.43,5563.05,220566.65
2390,10,0.79,237.94,52722.64,71.43,5562.07,220575.77
2400,10,0.79,237.9,52651.21,71.43,5561.08,220584.9
2410,10,0.79,237.85,52579.77,71.44,5560.1,220594.03
2420,10,0.79,237.81,52508.33,71.44,5559.12,220603.17
2430,10,0.79,237.77,52436.89,71.44,5558.14,220612.31
2440,10,0.79,237.73,52365.45,71.44,5557.15,220621.46
2450,10,0.79,237.68,52294.0,71.45,5556.17,220630.62
2460,10,0.79,237.64,52222.55,71.45,5555.19,220639.79
2470,10,0.79,237.6,52151.1,71.45,5554.21,220648.96
2480,10,0.79,237.55,52079.64,71.46,5553.22,220658.14
2490,10,0.79,237.51,52008.18,71.46,5552.24,220667.32
2500,10,0.79,237.47,51936.72,71.46,5551.26,220676.51
2510,10,0.79,237.43,51865.25,71.47,5550.28,220685.71
2520,10,0.79,237.38,51793.78,71.47,5549.3,220694.92
2530,10,0.79,237.34,51722.31,71.47,5548.32,220704.13
2540,10,0.79,237.3,51650.84,71.47,5547.34,220713.35
2550,10,0.79,237.25,51579.36,71.48,5546.36,220722.57
2560,10,0.79,237.21,51507.88,71.48,5545.38,220731.81
2570,10,0.79,237.17,51436.4,71.48,5544.4,220741.05
2580,10,0.79,237.13,51364.91,71.49,5543.42,220750.29
2590,10,0.79,237.08,51293.42,71.49,5542.45,220759.55
2600,10,0.79,237.04,51221.93,71.49,5541.47,220768.81
2610,10,0.79,237.0,51150.43,71.5,5540.49,220778.07
2620,10,0.79,236.95,51078.93,71.5,5539.51,220787.35
2630,10,0.79,236.91,51007.43,71.5,5538.54,220796.63
2640,10,0.79,236.87,50935.93,71.5,5537.56,220805.92
2650,10,0.79,236.83,50864.42,71.51,5536.58,220815.21
2660,10,0.79,236.78,50792.91,71.51,5535.61,220824.51
2670,10,0.79,236.74,50721.4,71.51,5534.63,220833.82
2680,10,0.79,236.7,50649.88,71.52,5533.65,220843.13
2690,10,0.79,236.65,50578.36,71.52,5532.68,220852.46
2700,10,0.79,236.61,50506.84,71.52,5531.7,220861.79
2710,10,0.79,236.57,50435.31,71.53,5530.73,220871.12
2720,10,0.79,236.52,50363.78,71.53,5529.75,220880.46
2730,10,0.79,236.48,50292.25,71.53,5528.78,220889.81
2740,10,0.79,236.44,50220.72,71.53,5527.8,220899.17
2750,10,0.79,236.39,50149.18,71.54,5526.83,220908.53
2760,10,0.79,236.35,50077.64,71.54,5525.86,220917.9
2770,10,0.79,236.31,50006.09,71.54,5524.88,220927.28
2780,10,0.79,236.27,49934.55,71.55,5523.91,220936.67
2790,10,0.79,236.22,49863.0,71.55,5522.94,220946.06
2800,10,0.79,236.18,49791.44,71.55,5521.97,220955.46
2810,10,0.79,236.14,49719.89,71.56,5520.99,220964.86
2820,10,0.79,236.09,49648.33,71.56,5520.02,220974.27
2830,10,0.79,236.05,49576.77,71.56,5519.05,220983.69
2840,10,0.79,236.01,49505.2,71.57,5518.08,220993.12
2850,10,0.79,235.96,49433.63,71.57,5517.11,221002.55
2860,10,0.79,235.92,49362.06,71.57,5516.14,221012.0
2870,10,0.79,235.88,49290.49,71.57,5515.17,221021.44
2880,10,0.79,235.83,49218.91,71.58,5514.2,221030.9
2890,10,0.79,235.79,49147.33,71.58,5513.23,221040.36
2900,10,0.79,235.75,49075.75,71.58,5512.26,221049.83
2910,10,0.79,235.7,49004.16,71.59,5511.29,221059.3
2920,10,0.79,235.66,48932.57,71.59,5510.32,221068.79
2930,10,0.79,235.62,48860.98,71.59,5509.35,221078.28
2940,10,0.79,235.57,48789.38,71.6,5508.38,221087.77
2950,10,0.79,235.53,48717.78,71.6,5507.41,221097.28
2960,10,0.79,235.49,48646.18,71.6,5506.44,221106.79
2970,10,0.79,235.44,48574.58,71.61,5505.48,221116.31
2980,10,0.79,235.4,48502.97,71.61,5504.51,221125.83
2990,10,0.79,235.36,48431.36,71.61,5503.54,221135.37
3000,10,0.79,235.31,48359.74,71.61,5502.58,221144.91
3010,10,0.79,235.27,48288.13,71.62,5501.61,221154.45
3020,10,0.79,235.23,48216.51,71.62,5500.64,221164.01
3030,10,0.79,235.18,48144.88,71.62,5499.68,221173.57
3040,10,0.79,235.14,48073.25,71.63,5498.71,221183.14
3050,10,0.79,235.1,48001.63,71.63,5497.75,221192.72
3060,10,0.78,235.05,47929.99,71.63,5496.78,221202.3
3070,10,0.78,235.01,47858.36,71.64,5495.82,221211.89
3080,10,0.78,234.97,47786.72,71.64,5494.85,221221.49
3090,10,0.78,234.92,47715.07,71.64,5493.89,221231.09
3100,10,0.78,234.88,47643.43,71.65,5492.92,221240.7
3110,10,0.78,234.84,47571.78,71.65,5491.96,221250.32
3120,10,0.78,234.79,47500.13,71.65,5491.0,221259.95
3130,10,0.78,234.75,47428.47,71.65,5490.03,221269.58
3140,10,0.78,234.71,47356.82,71.66,5489.07,221279.22
3150,10,0.78,234.66,47285.16,71.66,5488.11,221288.87
3160,10,0.78,234.62,47213.49,71.66,5487.15,221298.53
3170,10,0.78,234.58,47141.83,71.67,5486.19,221308.19
3180,10,0.78,234.53,47070.15,71.67,5485.22,221317.86
3190,10,0.78,234.49,46998.48,71.67,5484.26,221327.54
3200,10,0.78,234.45,46926.8,71.68,5483.3,221337.22
3210,10,0.78,234.4,46855.13,71.68,5482.34,221346.91
3220,10,0.78,234.36,46783.44,71.68,5481.38,221356.61
3230,10,0.78,234.31,46711.76,71.69,5480.42,221366.32
3240,10,0.78,234.27,46640.07,71.69,5479.46,221376.03
3250,10,0.78,234.23,46568.37,71.69,5478.5,221385.76
3260,10,0.78,234.18,46496.68,71.7,5477.54,221395.48
3270,10,0.78,234.14,46424.98,71.7,5476.58,221405.22
3280,10,0.78,234.1,46353.28,71.7,5475.62,221414.96
3290,10,0.78,234.05,46281.57,71.7,5474.67,221424.72
3300,10,0.78,234.01,46209.87,71.71,5473.71,221434.47
3310,10,0.78,233.97,46138.15,71.71,5472.75,221444.24
3320,10,0.78,233.92,46066.44,71.71,5471.79,221454.01
3330,10,0.78,233.88,45994.72,71.72,5470.83,221463.79
3340,10,0.78,233.84,45923.0,71.72,5469.88,221473.58
3350,10,0.78,233.79,45851.28,71.72,5468.92,221483.38
3360,10,0.78,233.75,45779.55,71.73,5467.96,221493.18
3370,10,0.78,233.7,45707.82,71.73,5467.01,221502.99
3380,10,0.78,233.66,45636.09,71.73,5466.05,221512.81
3390,10,0.78,233.62,45564.35,71.74,5465.1,221522.63
3400,10,0.78,233.57,45492.61,71.74,5464.14,221532.47
3410,10,0.78,233.53,45420.87,71.74,5463.19,221542.31
3420,10,0.78,233.49,45349.12,71.75,5462.23,221552.15
3430,10,0.78,233.44,45277.37,71.75,5461.28,221562.01
3440,10,0.78,233.4,45205.62,71.75,5460.32,221571.87
3450,10,0.78,233.35,45133.86,71.76,5459.37,221581.74
3460,10,0.78,233.31,45062.11,71.76,5458.42,221591.62
3470,10,0.78,233.27,44990.34,71.76,5457.46,221601.51
3480,10,0.78,233.22,44918.58,71.77,5456.51,221611.4
3490,10,0.78,233.18,44846.81,71.77,5455.56,221621.3
3500,10,0.78,233.14,44775.04,71.77,5454.6,221631.21
3510,10,0.78,233.09,44703.26,71.77,5453.65,221641.12
3520,10,0.78,233.05,44631.48,71.78,5452.7,221651.05
3530,10,0.78,233.0,44559.7,71.78,5451.75,221660.98
3540,10,0.78,232.96,44487.92,71.78,5450.8,221670.91
3550,10,0.78,232.92,44416.13,71.79,5449.85,221680.86
3560,10,0.78,232.87,44344.34,71.79,5448.9,221690.81
3570,10,0.78,232.83,44272.55,71.79,5447.95,221700.78
3580,10,0.78,232.78,44200.75,71.8,5447.0,221710.74
3590,10,0.78,232.74,44128.95,71.8,5446.05,221720.72
3600,10,0.78,232.7,44057.14,71.8,5445.1,221730.71
3610,10,0.78,232.65,43985.34,71.81,5444.15,221740.7
3620,10,0.78,232.61,43913.53,71.81,5443.2,221750.7
3630,10,0.78,232.56,43841.71,71.81,5442.25,221760.7
3640,10,0.78,232.52,43769.89,71.82,5441.3,221770.72
3650,10,0.78,232.48,43698.07,71.82,5440.35,221780.74
3660,10,0.78,232.43,43626.25,71.82,5439.41,221790.77
3670,10,0.78,232.39,43554.42,71.83,5438.46,221800.81
3680,10,0.78,232.34,43482.59,71.83,5437.51,221810.86
3690,10,0.78,232.3,43410.76,71.83,5436.56,221820.91
3700,10,0.78,232.26,43338.92,71.84,5435.62,221830.97
3710,10,0.78,232.21,43267.09,71.84,5434.67,221841.04
3720,10,0.78,232.17,43195.24,71.84,5433.73,221851.12
3730,10,0.78,232.12,43123.4,71.85,5432.78,221861.2
3740,10,0.78,232.08,43051.55,71.85,5431.83,221871.29
3750,10,0.77,232.04,42979.69,71.85,5430.89,221881.39
3760,10,0.77,231.99,42907.84,71.86,5429.94,221891.5
3770,10,0.77,231.95,42835.98,71.86,5429.0,221901.62
3780,10,0.77,231.9,42764.12,71.86,5428.05,221911.74
3790,10,0.77,231.86,42692.25,71.87,5427.11,221921.87
3800,10,0.77,231.82,42620.38,71.87,5426.17,221932.01
3810,10,0.77,231.77,42548.51,71.87,5425.22,221942.16
3820,10,0.77,231.73,42476.63,71.88,5424.28,221952.31
3830,10,0.77,231.68,42404.75,71.88,5423.34,221962.48
3840,10,0.77,231.64,42332.87,71.88,5422.4,221972.65
3850,10,0.77,231.59,42260.99,71.89,5421.45,221982.82
3860,10,0.77,231.55,42189.1,71.89,5420.51,221993.01
3870,10,0.77,231.51,42117.2,71.89,5419.57,222003.21
3880,10,0.77,231.46,42045.31,71.9,5418.63,222013.41
3890,10,0.77,231.42,41973.41,71.9,5417.69,222023.62
3900,10,0.77,231.37,41901.51,71.9,5416.75,222033.84
3910,10,0.77,231.33,41829.6,71.91,5415.81,222044.06
3920,10,0.77,231.28,41757.69,71.91,5414.87,222054.3
3930,10,0.77,231.24,41685.78,71.91,5413.93,222064.54
3940,10,0.77,231.2,41613.87,71.92,5412.99,222074.79
3950,10,0.77,231.15,41541.95,71.92,5412.05,222085.04
3960,10,0.77,231.11,41470.03,71.92,5411.11,222095.31
3970,10,0.77,231.06,41398.1,71.93,5410.17,222105.58
3980,10,0.77,231.02,41326.17,71.93,5409.23,222115.87
3990,10,0.77,230.97,41254.24,71.93,5408.29,222126.16
4000,10,0.77,230.93,41182.3,71.94,5407.35,222136.45
4010,10,0.77,230.89,41110.36,71.94,5406.42,222146.76
4020,10,0.77,230.84,41038.42,71.94,5405.48,222157.07
4030,10,0.77,230.8,40966.48,71.95,5404.54,222167.39
4040,10,0.77,230.75,40894.53,71.95,5403.61,222177.72
4050,10,0.77,230.71,40822.58,71.95,5402.67,222188.06
4060,10,0.77,230.66,40750.62,71.96,5401.73,222198.41
4070,10,0.77,230.62,40678.66,71.96,5400.8,222208.76
4080,10,0.77,230.58,40606.7,71.96,5399.86,222219.12
4090,10,0.77,230.53,40534.73,71.97,5398.93,222229.5
4100,10,0.77,230.49,40462.77,71.97,5397.99,222239.87
4110,10,0.77,230.44,40390.79,71.97,5397.06,222250.26
4120,10,0.77,230.4,40318.82,71.98,5396.12,222260.65
4130,10,0.77,230.35,40246.84,71.98,5395.19,222271.06
4140,10,0.77,230.31,40174.86,71.98,5394.25,222281.47
4150,10,0.77,230.26,40102.87,71.99,5393.32,222291.89
4160,10,0.77,230.22,40030.88,71.99,5392.39,222302.32
4170,10,0.77,230.17,39958.89,71.99,5391.45,222312.75
4180,10,0.77,230.13,39886.89,72.0,5390.52,222323.19
4190,10,0.77,230.09,39814.89,72.0,5389.59,222333.65
4200,10,0.77,230.04,39742.89,72.0,5388.66,222344.11
4210,10,0.77,230.0,39670.89,72.01,5387.73,222354.57
4220,10,0.77,229.95,39598.88,72.01,5386.79,222365.05
4230,10,0.77,229.91,39526.86,72.01,5385.86,222375.54
4240,10,0.77,229.86,39454.85,72.02,5384.93,222386.03
4250,10,0.77,229.82,39382.83,72.02,5384.0,222396.53
4260,10,0.77,229.77,39310.8,72.02,5383.07,222407.04
4270,10,0.77,229.73,39238.78,72.03,5382.14,222417.56
4280,10,0.77,229.68,39166.75,72.03,5381.21,222428.08
4290,10,0.77,229.64,39094.72,72.03,5380.28,222438.62
4300,10,0.77,229.59,39022.68,72.04,5379.35,222449.16
4310,10,0.77,229.55,38950.64,72.04,5378.42,222459.71
4320,10,0.77,229.51,38878.6,72.04,5377.5,222470.27
4330,10,0.77,229.46,38806.55,72.05,5376.57,222480.84
4340,10,0.77,229.42,38734.5,72.05,5375.64,222491.41
4350,10,0.77,229.37,38662.44,72.05,5374.71,222502.0
4360,10,0.77,229.33,38590.39,72.06,5373.78,222512.59
4370,10,0.77,229.28,38518.33,72.06,5372.86,222523.19
