Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2
460,7.11,0.66,207.09,66269.47,74.9,7542.5,231299.86
470,7.12,0.66,207.08,66194.57,74.9,7539.63,231299.86
480,7.12,0.66,207.08,66119.67,74.9,7536.76,231299.86
490,7.12,0.66,207.07,66044.76,74.9,7533.89,231299.86
500,7.12,0.66,207.06,65969.86,74.9,7531.02,231299.86
510,7.13,0.66,207.06,65894.96,74.9,7528.14,231299.86
520,7.13,0.66,207.05,65820.05,74.9,7525.27,231299.86
530,7.13,0.66,207.04,65745.15,74.9,7522.4,231299.86
540,7.13,0.66,207.04,65670.25,74.9,7519.53,231299.86
550,7.14,0.66,207.03,65595.35,74.9,7516.66,231299.86
560,7.14,0.66,207.02,65520.44,74.9,7513.79,231299.86
570,7.14,0.66,207.02,65445.54,74.9,7510.92,231299.86
580,7.14,0.66,207.01,65370.64,74.9,7508.05,231299.86
590,7.15,0.66,207.0,65295.73,74.9,7505.19,231299.86
600,7.15,0.66,206.99,65220.83,74.9,7502.32,231299.86
610,7.15,0.66,206.99,65145.93,74.9,7499.45,231299.86
620,7.15,0.66,206.98,65071.03,74.9,7496.58,231299.86
630,7.16,0.66,206.97,64996.12,74.9,7493.71,231299.86
640,7.16,0.66,206.97,64921.22,74.9,7490.84,231299.86
650,7.16,0.66,206.96,64846.32,74.9,7487.98,231299.86
660,7.16,0.66,206.95,64771.41,74.9,7485.11,231299.86
670,7.17,0.66,206.95,64696.51,74.9,7482.24,231299.86
680,7.17,0.66,206.94,64621.61,74.9,7479.38,231299.86
690,7.17,0.66,206.93,64546.71,74.9,7476.51,231299.86
700,7.17,0.66,206.92,64471.8,74.9,7473.64,231299.86
710,7.18,0.66,206.92,64396.9,74.9,7470.78,231299.86
720,7.18,0.66,206.91,64322.0,74.9,7467.91,231299.86
730,7.18,0.66,206.9,64247.1,74.9,7465.05,231299.86
740,7.18,0.66,206.9,64172.19,74.9,7462.18,231299.86
750,7.19,0.66,206.89,64097.29,74.9,7459.32,231299.86
760,7.19,0.66,206.88,64022.39,74.9,7456.45,231299.86
770,7.19,0.66,206.88,63947.48,74.9,7453.59,231299.86
780,7.19,0.66,206.87,63872.58,74.9,7450.73,231299.86
790,7.2,0.66,206.86,63797.68,74.9,7447.86,231299.86
800,7.2,0.66,206.85,63722.78,74.9,7445.0,231299.86
810,7.2,0.66,206.85,63647.87,74.9,7442.14,231299.86
820,7.2,0.66,206.84,63572.97,74.9,7439.27,231299.86
830,7.21,0.66,206.83,63498.07,74.9,7436.41,231299.86
840,7.21,0.66,206.83,63423.16,74.9,7433.55,231299.86
850,7.21,0.66,206.82,63348.26,74.9,7430.69,231299.86
860,7.21,0.66,206.81,63273.36,74.9,7427.83,231299.86
870,7.22,0.66,206.81,63198.46,74.9,7424.96,231299.86
880,7.22,0.66,206.8,63123.55,74.9,7422.1,231299.86
890,7.22,0.66,206.79,63048.65,74.9,7419.24,231299.86
900,7.22,0.66,206.78,62973.75,74.9,7416.38,231299.86
910,7.23,0.66,206.78,62898.84,74.9,7413.52,231299.86
920,7.23,0.66,206.77,62823.94,74.9,7410.66,231299.86
930,7.23,0.66,206.76,62749.04,74.9,7407.8,231299.86
940,7.23,0.66,206.76,62674.14,74.9,7404.94,231299.86
950,7.24,0.66,206.75,62599.23,74.9,7402.08,231299.86
960,7.24,0.66,206.74,62524.33,74.9,7399.23,231299.86
970,7.24,0.66,206.73,62449.43,74.9,7396.37,231299.86
980,7.24,0.66,206.73,62374.53,74.9,7393.51,231299.86
990,7.25,0.66,206.72,62299.62,74.9,7390.65,231299.86
1000,7.25,0.66,206.71,62224.72,74.9,7387.79,231299.86
1010,7.25,0.66,206.71,62149.82,74.9,7384.94,231299.86
1020,7.25,0.66,206.7,62074.91,74.9,7382.08,231299.86
1030,7.26,0.66,206.69,62000.01,74.9,7379.22,231299.86
1040,7.26,0.66,206.69,61925.11,74.9,7376.36,231299.86
1050,7.26,0.66,206.68,61850.21,74.9,7373.51,231299.86
1060,7.26,0.66,206.67,61775.3,74.9,7370.65,231299.86
1070,7.27,0.66,206.66,61700.4,74.9,7367.8,231299.86
1080,7.27,0.66,206.66,61625.5,74.9,7364.94,231299.86
1090,7.27,0.66,206.65,61550.59,74.9,7362.09,231299.86
1100,7.27,0.66,206.64,61475.69,74.9,7359.23,231299.86
1110,7.28,0.66,206.64,61400.79,74.9,7356.38,231299.86
1120,7.28,0.66,206.63,61325.89,74.9,7353.52,231299.86
1130,7.28,0.66,206.62,61250.98,74.9,7350.67,231299.86
1140,7.28,0.66,206.61,61176.08,74.9,7347.81,231299.86
1150,7.29,0.66,206.61,61101.18,74.9,7344.96,231299.86
1160,7.29,0.66,206.6,61026.27,74.9,7342.11,231299.86
1170,7.29,0.66,206.59,60951.37,74.9,7339.25,231299.86
1180,7.29,0.66,206.59,60876.47,74.9,7336.4,231299.86
1190,7.3,0.66,206.58,60801.57,74.9,7333.55,231299.86
1200,7.3,0.66,206.57,60726.66,74.9,7330.69,231299.86
1210,7.3,0.66,206.56,60651.76,74.9,7327.84,231299.86
1220,7.3,0.66,206.56,60576.86,74.9,7324.99,231299.86
1230,7.31,0.66,206.55,60501.96,74.9,7322.14,231299.86
1240,7.31,0.66,206.54,60427.05,74.9,7319.29,231299.86
1250,7.31,0.66,206.54,60352.15,74.9,7316.44,231299.86
1260,7.32,0.66,206.53,60277.25,74.9,7313.59,231299.86
1270,7.32,0.66,206.52,60202.34,74.9,7310.74,231299.86
1280,7.32,0.66,206.51,60127.44,74.9,7307.89,231299.86
1290,7.32,0.66,206.51,60052.54,74.9,7305.04,231299.86
1300,7.33,0.66,206.5,59977.64,74.9,7302.19,231299.86
1310,7.33,0.66,206.49,59902.73,74.9,7299.34,231299.86
1320,7.33,0.66,206.49,59827.83,74.9,7296.49,231299.86
1330,7.33,0.66,206.48,59752.93,74.9,7293.64,231299.86
1340,7.34,0.66,206.47,59678.02,74.9,7290.79,231299.86
1350,7.34,0.66,206.46,59603.12,74.9,7287.94,231299.86
1360,7.34,0.66,206.46,59528.22,74.9,7285.1,231299.86
1370,7.34,0.66,206.45,59453.32,74.9,7282.25,231299.86
1380,7.35,0.66,206.44,59378.41,74.9,7279.4,231299.86
1390,7.35,0.66,206.44,59303.51,74.9,7276.55,231299.86
1400,7.35,0.66,206.43,59228.61,74.9,7273.71,231299.86
1410,7.35,0.66,206.42,59153.7,74.9,7270.86,231299.86
1420,7.36,0.66,206.41,59078.8,74.9,7268.01,231299.86
1430,7.36,0.66,206.41,59003.9,74.9,7265.17,231299.86
1440,7.36,0.66,206.4,58929.0,74.9,7262.32,231299.86
1450,7.36,0.66,206.39,58854.09,74.9,7259.48,231299.86
1460,7.37,0.66,206.39,58779.19,74.9,7256.63,231299.86
1470,7.37,0.66,206.38,58704.29,74.9,7253.79,231299.86
1480,7.37,0.66,206.37,58629.39,74.9,7250.94,231299.86
1490,7.37,0.66,206.36,58554.48,74.9,7248.1,231299.86
1500,7.38,0.66,206.36,58479.58,74.9,7245.25,231299.86
1510,7.38,0.66,206.35,58404.68,74.9,7242.41,231299.86
1520,7.38,0.66,206.34,58329.77,74.9,7239.57,231299.86
1530,7.38,0.66,206.34,58254.87,74.9,7236.72,231299.86
1540,7.39,0.66,206.33,58179.97,74.9,7233.88,231299.86
1550,7.39,0.66,206.32,58105.07,74.9,7231.04,231299.86
1560,7.39,0.66,206.31,58030.16,74.9,7228.19,231299.86
1570,7.39,0.66,206.31,57955.26,74.9,7225.35,231299.86
1580,7.4,0.66,206.3,57880.36,74.9,7222.51,231299.86
1590,7.4,0.66,206.29,57805.45,74.9,7219.67,231299.86
1600,7.4,0.66,206.28,57730.55,74.9,7216.83,231299.86
1610,7.41,0.66,206.28,57655.65,74.9,7213.99,231299.86
1620,7.41,0.66,206.27,57580.75,74.9,7211.14,231299.86
1630,7.41,0.66,206.26,57505.84,74.9,7208.3,231299.86
1640,7.41,0.66,206.26,57430.94,74.9,7205.46,231299.86
1650,7.42,0.66,206.25,57356.04,74.9,7202.62,231299.86
1660,7.42,0.66,206.24,57281.13,74.9,7199.78,231299.86
1670,7.42,0.66,206.23,57206.23,74.9,7196.94,231299.86
1680,7.42,0.66,206.23,57131.33,74.9,7194.11,231299.86
1690,7.43,0.66,206.22,57056.43,74.9,7191.27,231299.86
1700,7.43,0.66,206.21,56981.52,74.9,7188.43,231299.86
1710,7.43,0.66,206.21,56906.62,74.9,7185.59,231299.86
1720,7.43,0.66,206.2,56831.72,74.9,7182.75,231299.86
1730,7.44,0.66,206.19,56756.82,74.9,7179.91,231299.86
1740,7.44,0.66,206.18,56681.91,74.9,7177.08,231299.86
1750,7.44,0.66,206.18,56607.01,74.9,7174.24,231299.86
1760,7.44,0.66,206.17,56532.11,74.9,7171.4,231299.86
1770,7.45,0.66,206.16,56457.2,74.9,7168.57,231299.86
1780,7.45,0.66,206.15,56382.3,74.9,7165.73,231299.86
1790,7.45,0.66,206.15,56307.4,74.9,7162.89,231299.86
1800,7.45,0.66,206.14,56232.5,74.9,7160.06,231299.86
1810,7.46,0.66,206.13,56157.59,74.9,7157.22,231299.86
1820,7.46,0.66,206.13,56082.69,74.9,7154.39,231299.86
1830,7.46,0.66,206.12,56007.79,74.9,7151.55,231299.86
1840,7.46,0.66,206.11,55932.88,74.9,7148.72,231299.86
1850,7.47,0.66,206.1,55857.98,74.9,7145.88,231299.86
1860,7.47,0.66,206.1,55783.08,74.9,7143.05,231299.86
1870,7.47,0.66,206.09,55708.18,74.9,7140.21,231299.86
1880,7.48,0.66,206.08,55633.27,74.9,7137.38,231299.86
1890,7.48,0.66,206.07,55558.37,74.9,7134.55,231299.86
1900,7.48,0.66,206.07,55483.47,74.9,7131.71,231299.86
1910,7.48,0.66,206.06,55408.56,74.9,7128.88,231299.86
1920,7.49,0.66,206.05,55333.66,74.9,7126.05,231299.86
1930,7.49,0.66,206.05,55258.76,74.9,7123.21,231299.86
1940,7.49,0.66,206.04,55183.86,74.9,7120.38,231299.86
1950,7.49,0.66,206.03,55108.95,74.9,7117.55,231299.86
1960,7.5,0.66,206.02,55034.05,74.9,7114.72,231299.86
1970,7.5,0.66,206.02,54959.15,74.9,7111.89,231299.86
1980,7.5,0.66,206.01,54884.24,74.9,7109.06,231299.86
1990,7.5,0.66,206.0,54809.34,74.9,7106.23,231299.86
2000,7.51,0.66,205.99,54734.44,74.9,7103.4,231299.86
2010,7.51,0.66,205.99,54659.54,74.9,7100.57,231299.86
2020,7.51,0.66,205.98,54584.63,74.9,7097.74,231299.86
2030,7.51,0.66,205.97,54509.73,74.9,7094.91,231299.86
2040,7.52,0.66,205.97,54434.83,74.9,7092.08,231299.86
2050,7.52,0.66,205.96,54359.93,74.9,7089.25,231299.86
2060,7.52,0.66,205.95,54285.02,74.9,7086.42,231299.86
2070,7.52,0.66,205.94,54210.12,74.9,7083.59,231299.86
2080,7.53,0.66,205.94,54135.22,74.9,7080.76,231299.86
2090,7.53,0.66,205.93,54060.31,74.9,7077.93,231299.86
2100,7.53,0.66,205.92,53985.41,74.9,7075.11,231299.86
2110,7.54,0.66,205.91,53910.51,74.9,7072.28,231299.86
2120,7.54,0.66,205.91,53835.61,74.9,7069.45,231299.86
2130,7.54,0.66,205.9,53760.7,74.9,7066.62,231299.86
2140,7.54,0.66,205.89,53685.8,74.9,7063.8,231299.86
2150,7.55,0.66,205.88,53610.9,74.9,7060.97,231299.86
2160,7.55,0.66,205.88,53535.99,74.9,7058.15,231299.86
2170,7.55,0.66,205.87,53461.09,74.9,7055.32,231299.86
2180,7.55,0.66,205.86,53386.19,74.9,7052.49,231299.86
2190,7.56,0.66,205.86,53311.29,74.9,7049.67,231299.86
2200,7.56,0.66,205.85,53236.38,74.9,7046.84,231299.86
2210,7.56,0.66,205.84,53161.48,74.9,7044.02,231299.86
2220,7.56,0.66,205.83,53086.58,74.9,7041.19,231299.86
2230,7.57,0.66,205.83,53011.67,74.9,7038.37,231299.86
2240,7.57,0.66,205.82,52936.77,74.9,7035.55,231299.86
2250,7.57,0.66,205.81,52861.87,74.9,7032.72,231299.86
2260,7.57,0.66,205.8,52786.97,74.9,7029.9,231299.86
2270,7.58,0.66,205.8,52712.06,74.9,7027.08,231299.86
2280,7.58,0.66,205.79,52637.16,74.9,7024.25,231299.86
2290,7.58,0.66,205.78,52562.26,74.9,7021.43,231299.86
2300,7.59,0.66,205.77,52487.36,74.9,7018.61,231299.86
2310,7.59,0.66,205.77,52412.45,74.9,7015.79,231299.86
2320,7.59,0.66,205.76,52337.55,74.9,7012.96,231299.86
2330,7.59,0.66,205.75,52262.65,74.9,7010.14,231299.86
2340,7.6,0.66,205.74,52187.74,74.9,7007.32,231299.86
2350,7.6,0.66,205.74,52112.84,74.9,7004.5,231299.86
2360,7.6,0.66,205.73,52037.94,74.9,7001.68,231299.86
2370,7.6,0.66,205.72,51963.04,74.9,6998.86,231299.86
2380,7.61,0.66,205.71,51888.13,74.9,6996.04,231299.86
2390,7.61,0.66,205.71,51813.23,74.9,6993.22,231299.86
2400,7.61,0.66,205.7,51738.33,74.9,6990.4,231299.86
2410,7.61,0.66,205.69,51663.42,74.9,6987.58,231299.86
2420,7.62,0.66,205.69,51588.52,74.9,6984.76,231299.86
2430,7.62,0.66,205.68,51513.62,74.9,6981.94,231299.86
2440,7.62,0.66,205.67,51438.72,74.9,6979.13,231299.86
2450,7.62,0.66,205.66,51363.81,74.9,6976.31,231299.86
2460,7.63,0.66,205.66,51288.91,74.9,6973.49,231299.86
2470,7.63,0.66,205.65,51214.01,74.9,6970.67,231299.86
2480,7.63,0.66,205.64,51139.1,74.9,6967.85,231299.86
2490,7.64,0.66,205.63,51064.2,74.9,6965.04,231299.86
2500,7.64,0.66,205.63,50989.3,74.9,6962.22,231299.86
2510,7.64,0.66,205.62,50914.4,74.9,6959.4,231299.86
2520,7.64,0.66,205.61,50839.49,74.9,6956.59,231299.86
2530,7.65,0.66,205.6,50764.59,74.9,6953.77,231299.86
2540,7.65,0.66,205.6,50689.69,74.9,6950.96,231299.86
2550,7.65,0.66,205.59,50614.79,74.9,6948.14,231299.86
2560,7.65,0.66,205.58,50539.88,74.9,6945.33,231299.86
2570,7.66,0.66,205.57,50464.98,74.9,6942.51,231299.86
2580,7.66,0.66,205.57,50390.08,74.9,6939.7,231299.86
2590,7.66,0.66,205.56,50315.17,74.9,6936.88,231299.86
2600,7.66,0.66,205.55,50240.27,74.9,6934.07,231299.86
2610,7.67,0.66,205.54,50165.37,74.9,6931.25,231299.86
2620,7.67,0.66,205.54,50090.47,74.9,6928.44,231299.86
2630,7.67,0.66,205.53,50015.56,74.9,6925.63,231299.86
2640,7.68,0.66,205.52,49940.66,74.9,6922.81,231299.86
2650,7.68,0.66,205.51,49865.76,74.9,6920.0,231299.86
2660,7.68,0.66,205.51,49790.85,74.9,6917.19,231299.86
2670,7.68,0.66,205.5,49715.95,74.9,6914.38,231299.86
2680,7.69,0.66,205.49,49641.05,74.9,6911.56,231299.86
2690,7.69,0.66,205.48,49566.15,74.9,6908.75,231299.86
2700,7.69,0.66,205.48,49491.24,74.9,6905.94,231299.86
2710,7.69,0.66,205.47,49416.34,74.9,6903.13,231299.86
2720,7.7,0.66,205.46,49341.44,74.9,6900.32,231299.86
2730,7.7,0.66,205.45,49266.53,74.9,6897.51,231299.86
2740,7.7,0.66,205.45,49191.63,74.9,6894.7,231299.86
2750,7.7,0.66,205.44,49116.73,74.9,6891.89,231299.86
2760,7.71,0.66,205.43,49041.83,74.9,6889.08,231299.86
2770,7.71,0.66,205.42,48966.92,74.9,6886.27,231299.86
2780,7.71,0.66,205.42,48892.02,74.9,6883.46,231299.86
2790,7.72,0.66,205.41,48817.12,74.9,6880.65,231299.86
2800,7.72,0.66,205.4,48742.22,74.9,6877.84,231299.86
2810,7.72,0.66,205.39,48667.31,74.9,6875.03,231299.86
2820,7.72,0.66,205.39,48592.41,74.9,6872.23,231299.86
2830,7.73,0.66,205.38,48517.51,74.9,6869.42,231299.86
2840,7.73,0.66,205.37,48442.6,74.9,6866.61,231299.86
2850,7.73,0.66,205.36,48367.7,74.9,6863.8,231299.86
2860,7.73,0.66,205.36,48292.8,74.9,6861.0,231299.86
2870,7.74,0.66,205.35,48217.9,74.9,6858.19,231299.86
2880,7.74,0.66,205.34,48142.99,74.9,6855.38,231299.86
2890,7.74,0.66,205.33,48068.09,74.9,6852.58,231299.86
2900,7.74,0.66,205.33,47993.19,74.9,6849.77,231299.86
2910,7.75,0.66,205.32,47918.28,74.9,6846.97,231299.86
2920,7.75,0.66,205.31,47843.38,74.9,6844.16,231299.86
2930,7.75,0.66,205.3,47768.48,74.9,6841.36,231299.86
2940,7.76,0.66,205.3,47693.58,74.9,6838.55,231299.86
2950,7.76,0.66,205.29,47618.67,74.9,6835.75,231299.86
2960,7.76,0.66,205.28,47543.77,74.9,6832.94,231299.86
2970,7.76,0.66,205.27,47468.87,74.9,6830.14,231299.86
2980,7.77,0.66,205.27,47393.96,74.9,6827.33,231299.86
2990,7.77,0.66,205.26,47319.06,74.9,6824.53,231299.86
3000,7.77,0.66,205.25,47244.16,74.9,6821.73,231299.86
3010,7.77,0.66,205.24,47169.26,74.9,6818.92,231299.86
3020,7.78,0.66,205.24,47094.35,74.9,6816.12,231299.86
3030,7.78,0.66,205.23,47019.45,74.9,6813.32,231299.86
3040,7.78,0.66,205.22,46944.55,74.9,6810.52,231299.86
3050,7.79,0.66,205.21,46869.65,74.9,6807.72,231299.86
3060,7.79,0.66,205.21,46794.74,74.9,6804.91,231299.86
3070,7.79,0.66,205.2,46719.84,74.9,6802.11,231299.86
3080,7.79,0.66,205.19,46644.94,74.9,6799.31,231299.86
3090,7.8,0.66,205.18,46570.03,74.9,6796.51,231299.86
3100,7.8,0.66,205.18,46495.13,74.9,6793.71,231299.86
3110,7.8,0.66,205.17,46420.23,74.9,6790.91,231299.86
3120,7.8,0.66,205.16,46345.33,74.9,6788.11,231299.86
3130,7.81,0.66,205.15,46270.42,74.9,6785.31,231299.86
3140,7.81,0.66,205.14,46195.52,74.9,6782.51,231299.86
3150,7.81,0.66,205.14,46120.62,74.9,6779.71,231299.86
3160,7.81,0.66,205.13,46045.71,74.9,6776.91,231299.86
3170,7.82,0.66,205.12,45970.81,74.9,6774.11,231299.86
3180,7.82,0.66,205.11,45895.91,74.9,6771.32,231299.86
3190,7.82,0.66,205.11,45821.01,74.9,6768.52,231299.86
3200,7.83,0.66,205.1,45746.1,74.9,6765.72,231299.86
3210,7.83,0.66,205.09,45671.2,74.9,6762.92,231299.86
3220,7.83,0.66,205.08,45596.3,74.9,6760.13,231299.86
3230,7.83,0.66,205.08,45521.39,74.9,6757.33,231299.86
3240,7.84,0.66,205.07,45446.49,74.9,6754.53,231299.86
3250,7.84,0.66,205.06,45371.59,74.9,6751.74,231299.86
3260,7.84,0.66,205.05,45296.69,74.9,6748.94,231299.86
3270,7.84,0.66,205.05,45221.78,74.9,6746.14,231299.86
3280,7.85,0.66,205.04,45146.88,74.9,6743.35,231299.86
3290,7.85,0.66,205.03,45071.98,74.9,6740.55,231299.86
3300,7.85,0.66,205.02,44997.07,74.9,6737.76,231299.86
3310,7.86,0.66,205.02,44922.17,74.9,6734.96,231299.86
3320,7.86,0.66,205.01,44847.27,74.9,6732.17,231299.86
3330,7.86,0.66,205.0,44772.37,74.9,6729.37,231299.86
3340,7.86,0.66,204.99,44697.46,74.9,6726.58,231299.86
3350,7.87,0.66,204.98,44622.56,74.9,6723.79,231299.86
3360,7.87,0.66,204.98,44547.66,74.9,6720.99,231299.86
3370,7.87,0.66,204.97,44472.76,74.9,6718.2,231299.86
3380,7.87,0.66,204.96,44397.85,74.9,6715.41,231299.86
3390,7.88,0.66,204.95,44322.95,74.9,6712.61,231299.86
3400,7.88,0.66,204.95,44248.05,74.9,6709.82,231299.86
3410,7.88,0.66,204.94,44173.14,74.9,6707.03,231299.86
3420,7.89,0.66,204.93,44098.24,74.9,6704.24,231299.86
3430,7.89,0.66,204.92,44023.34,74.9,6701.45,231299.86
3440,7.89,0.66,204.92,43948.44,74.9,6698.66,231299.86
3450,7.89,0.66,204.91,43873.53,74.9,6695.87,231299.86
3460,7.9,0.66,204.9,43798.63,74.9,6693.07,231299.86
3470,7.9,0.66,204.89,43723.73,74.9,6690.28,231299.86
3480,7.9,0.66,204.88,43648.82,74.9,6687.49,231299.86
3490,7.9,0.66,204.88,43573.92,74.9,6684.7,231299.86
3500,7.91,0.66,204.87,43499.02,74.9,6681.91,231299.86
3510,7.91,0.66,204.86,43424.12,74.9,6679.13,231299.86
3520,7.91,0.66,204.85,43349.21,74.9,6676.34,231299.86
3530,7.92,0.66,204.85,43274.31,74.9,6673.55,231299.86
3540,7.92,0.66,204.84,43199.41,74.9,6670.76,231299.86
3550,7.92,0.66,204.83,43124.5,74.9,6667.97,231299.86
3560,7.92,0.66,204.82,43049.6,74.9,6665.18,231299.86
3570,7.93,0.66,204.82,42974.7,74.9,6662.39,231299.86
3580,7.93,0.66,204.81,42899.8,74.9,6659.61,231299.86
3590,7.93,0.66,204.8,42824.89,74.9,6656.82,231299.86
3600,7.94,0.66,204.79,42749.99,74.9,6654.03,231299.86
3610,7.94,0.66,204.78,42675.09,74.9,6651.25,231299.86
3620,7.94,0.66,204.78,42600.19,74.9,6648.46,231299.86
3630,7.94,0.66,204.77,42525.28,74.9,6645.67,231299.86
3640,7.95,0.66,204.76,42450.38,74.9,6642.89,231299.86
3650,7.95,0.66,204.75,42375.48,74.9,6640.1,231299.86
3660,7.95,0.66,204.75,42300.57,74.9,6637.32,231299.86
3670,7.95,0.66,204.74,42225.67,74.9,6634.53,231299.86
3680,7.96,0.66,204.73,42150.77,74.9,6631.75,231299.86
3690,7.96,0.66,204.72,42075.87,74.9,6628.96,231299.86
3700,7.96,0.66,204.71,42000.96,74.9,6626.18,231299.86
3710,7.97,0.66,204.71,41926.06,74.9,6623.4,231299.86
3720,7.97,0.66,204.7,41851.16,74.9,6620.61,231299.86
3730,7.97,0.66,204.69,41776.25,74.9,6617.83,231299.86
3740,7.97,0.66,204.68,41701.35,74.9,6615.05,231299.86
3750,7.98,0.66,204.68,41626.45,74.9,6612.26,231299.86
3760,7.98,0.66,204.67,41551.55,74.9,6609.48,231299.86
3770,7.98,0.66,204.66,41476.64,74.9,6606.7,231299.86
3780,7.98,0.66,204.65,41401.74,74.9,6603.92,231299.86
3790,7.99,0.66,204.64,41326.84,74.9,6601.13,231299.86
3800,7.99,0.66,204.64,41251.93,74.9,6598.35,231299.86
3810,7.99,0.66,204.63,41177.03,74.9,6595.57,231299.86
3820,8.0,0.66,204.62,41102.13,74.9,6592.79,231299.86
3830,8.0,0.66,204.61,41027.23,74.9,6590.01,231299.86
3840,8.0,0.66,204.61,40952.32,74.9,6587.23,231299.86
3850,8.0,0.66,204.6,40877.42,74.9,6584.45,231299.86
3860,8.01,0.66,204.59,40802.52,74.9,6581.67,231299.86
3870,8.01,0.66,204.58,40727.62,74.9,6578.89,231299.86
3880,8.01,0.66,204.57,40652.71,74.9,6576.11,231299.86
3890,8.02,0.66,204.57,40577.81,74.9,6573.33,231299.86
3900,8.02,0.66,204.56,40502.91,74.9,6570.55,231299.86
3910,8.02,0.66,204.55,40428.0,74.9,6567.78,231299.86
3920,8.02,0.66,204.54,40353.1,74.9,6565.0,231299.86
3930,8.03,0.66,204.54,40278.2,74.9,6562.22,231299.86
3940,8.03,0.66,204.53,40203.3,74.9,6559.44,231299.86
3950,8.03,0.66,204.52,40128.39,74.9,6556.66,231299.86
3960,8.03,0.66,204.51,40053.49,74.9,6553.89,231299.86
3970,8.04,0.66,204.5,39978.59,74.9,6551.11,231299.86
3980,8.04,0.66,204.5,39903.68,74.9,6548.33,231299.86
3990,8.04,0.66,204.49,39828.78,74.9,6545.56,231299.86
4000,8.05,0.66,204.48,39753.88,74.9,6542.78,231299.86
4010,8.05,0.66,204.47,39678.98,74.9,6540.01,231299.86
4020,8.05,0.66,204.47,39604.07,74.9,6537.23,231299.86
4030,8.05,0.66,204.46,39529.17,74.9,6534.46,231299.86
4040,8.06,0.66,204.45,39454.27,74.9,6531.68,231299.86
4050,8.06,0.66,204.44,39379.36,74.9,6528.91,231299.86
4060,8.06,0.66,204.43,39304.46,74.9,6526.13,231299.86
4070,8.07,0.66,204.43,39229.56,74.9,6523.36,231299.86
4080,8.07,0.66,204.42,39154.66,74.9,6520.58,231299.86
4090,8.07,0.66,204.41,39079.75,74.9,6517.81,231299.86
4100,8.07,0.66,204.4,39004.85,74.9,6515.04,231299.86
4110,8.08,0.66,204.39,38929.95,74.9,6512.26,231299.86
