Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2
970,7,0.65,203.89,62430.84,75.29,7595.25,232496.85
980,7,0.65,203.86,62355.54,75.29,7594.44,232509.75
990,7,0.65,203.82,62280.24,75.3,7593.64,232522.65
1000,7,0.65,203.78,62204.94,75.3,7592.84,232535.57
1010,7,0.65,203.74,62129.63,75.31,7592.04,232548.5
1020,7,0.65,203.71,62054.32,75.31,7591.24,232561.43
1030,7,0.65,203.67,61979.01,75.32,7590.44,232574.38
1040,7,0.65,203.63,61903.69,75.32,7589.64,232587.33
1050,7,0.65,203.6,61828.36,75.32,7588.84,232600.3
1060,7,0.65,203.56,61753.03,75.33,7588.04,232613.27
1070,7,0.65,203.52,61677.7,75.33,7587.24,232626.25
1080,7,0.65,203.49,61602.37,75.34,7586.44,232639.24
1090,7,0.65,203.45,61527.02,75.34,7585.64,232652.24
1100,7,0.65,203.41,61451.68,75.34,7584.84,232665.25
1110,7,0.65,203.38,61376.33,75.35,7584.05,232678.27
1120,7,0.65,203.34,61300.98,75.35,7583.25,232691.3
1130,7,0.65,203.3,61225.62,75.36,7582.45,232704.34
1140,7,0.65,203.27,61150.26,75.36,7581.65,232717.38
1150,7,0.65,203.23,61074.89,75.37,7580.86,232730.44
1160,7,0.65,203.19,60999.52,75.37,7580.06,232743.5
1170,7,0.65,203.15,60924.15,75.37,7579.26,232756.58
1180,7,0.65,203.12,60848.77,75.38,7578.47,232769.66
1190,7,0.65,203.08,60773.38,75.38,7577.67,232782.76
1200,7,0.65,203.04,60698.0,75.39,7576.88,232795.86
1210,7,0.65,203.01,60622.61,75.39,7576.08,232808.97
1220,7,0.65,202.97,60547.21,75.4,7575.29,232822.1
1230,7,0.65,202.93,60471.81,75.4,7574.49,232835.23
1240,7,0.65,202.9,60396.41,75.4,7573.7,232848.37
1250,7,0.65,202.86,60321.0,75.41,7572.9,232861.52
1260,7,0.65,202.82,60245.58,75.41,7572.11,232874.68
1270,7,0.65,202.78,60170.17,75.42,7571.32,232887.85
1280,7,0.65,202.75,60094.75,75.42,7570.52,232901.03
1290,7,0.65,202.71,60019.32,75.43,7569.73,232914.22
1300,7,0.65,202.67,59943.89,75.43,7568.94,232927.41
1310,7,0.65,202.64,59868.46,75.43,7568.15,232940.62
1320,7,0.65,202.6,59793.02,75.44,7567.36,232953.84
1330,7,0.65,202.56,59717.58,75.44,7566.56,232967.06
1340,7,0.65,202.52,59642.13,75.45,7565.77,232980.3
1350,7,0.65,202.49,59566.68,75.45,7564.98,232993.55
1360,7,0.65,202.45,59491.22,75.46,7564.19,233006.8
1370,7,0.65,202.41,59415.76,75.46,7563.4,233020.07
1380,7,0.65,202.38,59340.3,75.46,7562.61,233033.34
1390,7,0.65,202.34,59264.83,75.47,7561.82,233046.62
1400,7,0.65,202.3,59189.36,75.47,7561.03,233059.92
1410,7,0.65,202.26,59113.88,75.48,7560.24,233073.22
1420,7,0.65,202.23,59038.4,75.48,7559.45,233086.53
1430,7,0.65,202.19,58962.91,75.49,7558.67,233099.86
1440,7,0.65,202.15,58887.42,75.49,7557.88,233113.19
1450,7,0.65,202.12,58811.93,75.49,7557.09,233126.53
1460,7,0.65,202.08,58736.43,75.5,7556.3,233139.88
1470,7,0.65,202.04,58660.93,75.5,7555.51,233153.24
1480,7,0.65,202.0,58585.42,75.51,7554.73,233166.61
1490,7,0.65,201.97,58509.91,75.51,7553.94,233179.99
1500,7,0.65,201.93,58434.39,75.52,7553.15,233193.38
1510,7,0.65,201.89,58358.87,75.52,7552.37,233206.78
1520,7,0.65,201.85,58283.35,75.52,7551.58,233220.19
1530,7,0.65,201.82,58207.82,75.53,7550.8,233233.61
1540,7,0.65,201.78,58132.28,75.53,7550.01,233247.04
1550,7,0.65,201.74,58056.75,75.54,7549.23,233260.48
1560,7,0.65,201.71,57981.2,75.54,7548.44,233273.93
1570,7,0.65,201.67,57905.66,75.55,7547.66,233287.39
1580,7,0.65,201.63,57830.11,75.55,7546.87,233300.86
1590,7,0.65,201.59,57754.55,75.56,7546.09,233314.34
1600,7,0.65,201.56,57678.99,75.56,7545.31,233327.82
1610,7,0.65,201.52,57603.43,75.56,7544.52,233341.32
1620,7,0.65,201.48,57527.86,75.57,7543.74,233354.83
1630,7,0.65,201.44,57452.29,75.57,7542.96,233368.35
1640,7,0.65,201.41,57376.71,75.58,7542.18,233381.87
1650,7,0.64,201.37,57301.13,75.58,7541.39,233395.41
1660,7,0.64,201.33,57225.54,75.59,7540.61,233408.96
1670,7,0.64,201.29,57149.95,75.59,7539.83,233422.52
1680,7,0.64,201.26,57074.36,75.59,7539.05,233436.08
1690,7,0.64,201.22,56998.76,75.6,7538.27,233449.66
1700,7,0.64,201.18,56923.16,75.6,7537.49,233463.25
1710,7,0.64,201.14,56847.55,75.61,7536.71,233476.85
1720,7,0.64,201.11,56771.94,75.61,7535.93,233490.45
1730,7,0.64,201.07,56696.32,75.62,7535.15,233504.07
1740,7,0.64,201.03,56620.7,75.62,7534.37,233517.7
1750,7,0.64,200.99,56545.07,75.63,7533.59,233531.33
1760,7,0.64,200.96,56469.44,75.63,7532.81,233544.98
1770,7,0.64,200.92,56393.81,75.63,7532.04,233558.64
1780,7,0.64,200.88,56318.17,75.64,7531.26,233572.3
1790,7,0.64,200.84,56242.53,75.64,7530.48,233585.98
1800,7,0.64,200.81,56166.88,75.65,7529.7,233599.67
1810,7,0.64,200.77,56091.23,75.65,7528.93,233613.37
1820,7,0.64,200.73,56015.57,75.66,7528.15,233627.07
1830,7,0.64,200.69,55939.91,75.66,7527.37,233640.79
1840,7,0.64,200.66,55864.24,75.67,7526.6,233654.52
1850,7,0.64,200.62,55788.57,75.67,7525.82,233668.26
1860,7,0.64,200.58,55712.9,75.67,7525.05,233682.0
1870,7,0.64,200.54,55637.22,75.68,7524.27,233695.76
1880,7,0.64,200.51,55561.54,75.68,7523.5,233709.53
1890,7,0.64,200.47,55485.85,75.69,7522.72,233723.31
1900,7,0.64,200.43,55410.16,75.69,7521.95,233737.1
1910,7,0.64,200.39,55334.46,75.7,7521.17,233750.9
1920,7,0.64,200.36,55258.76,75.7,7520.4,233764.7
1930,7,0.64,200.32,55183.06,75.71,7519.63,233778.52
1940,7,0.64,200.28,55107.35,75.71,7518.85,233792.35
1950,7,0.64,200.24,55031.63,75.71,7518.08,233806.19
1960,7,0.64,200.2,54955.91,75.72,7517.31,233820.04
1970,7,0.64,200.17,54880.19,75.72,7516.54,233833.9
1980,7,0.64,200.13,54804.46,75.73,7515.77,233847.77
1990,7,0.64,200.09,54728.73,75.73,7514.99,233861.65
2000,7,0.64,200.05,54652.99,75.74,7514.22,233875.54
2010,7,0.64,200.02,54577.25,75.74,7513.45,233889.45
2020,7,0.64,199.98,54501.5,75.75,7512.68,233903.36
2030,7,0.64,199.94,54425.75,75.75,7511.91,233917.28
2040,7,0.64,199.9,54350.0,75.75,7511.14,233931.21
2050,7,0.64,199.86,54274.24,75.76,7510.37,233945.15
2060,7,0.64,199.83,54198.48,75.76,7509.6,233959.11
2070,7,0.64,199.79,54122.71,75.77,7508.83,233973.07
2080,7,0.64,199.75,54046.93,75.77,7508.07,233987.04
2090,7,0.64,199.71,53971.16,75.78,7507.3,234001.03
2100,7,0.64,199.68,53895.38,75.78,7506.53,234015.02
2110,7,0.64,199.64,53819.59,75.79,7505.76,234029.03
2120,7,0.64,199.6,53743.8,75.79,7505.0,234043.04
2130,7,0.64,199.56,53668.0,75.8,7504.23,234057.07
2140,7,0.64,199.52,53592.2,75.8,7503.46,234071.1
2150,7,0.64,199.49,53516.4,75.8,7502.7,234085.15
2160,7,0.64,199.45,53440.59,75.81,7501.93,234099.21
2170,7,0.64,199.41,53364.77,75.81,7501.16,234113.28
2180,7,0.64,199.37,53288.95,75.82,7500.4,234127.35
2190,7,0.64,199.33,53213.13,75.82,7499.63,234141.44
2200,7,0.64,199.3,53137.3,75.83,7498.87,234155.54
2210,7,0.64,199.26,53061.47,75.83,7498.1,234169.65
2220,7,0.64,199.22,52985.64,75.84,7497.34,234183.77
2230,7,0.64,199.18,52909.79,75.84,7496.58,234197.9
2240,7,0.64,199.14,52833.95,75.85,7495.81,234212.05
2250,7,0.64,199.11,52758.1,75.85,7495.05,234226.2
2260,7,0.64,199.07,52682.24,75.86,7494.29,234240.36
2270,7,0.64,199.03,52606.38,75.86,7493.52,234254.53
2280,7,0.64,198.99,52530.52,75.86,7492.76,234268.72
2290,7,0.64,198.96,52454.65,75.87,7492.0,234282.91
2300,7,0.64,198.92,52378.78,75.87,7491.24,234297.12
2310,7,0.64,198.88,52302.9,75.88,7490.48,234311.34
2320,7,0.64,198.84,52227.02,75.88,7489.72,234325.56
2330,7,0.64,198.8,52151.13,75.89,7488.95,234339.8
2340,7,0.64,198.76,52075.24,75.89,7488.19,234354.05
2350,7,0.64,198.73,51999.34,75.9,7487.43,234368.31
2360,7,0.64,198.69,51923.44,75.9,7486.67,234382.58
2370,7,0.64,198.65,51847.53,75.91,7485.92,234396.86
2380,7,0.64,198.61,51771.62,75.91,7485.16,234411.15
2390,7,0.64,198.57,51695.71,75.91,7484.4,234425.45
2400,7,0.64,198.54,51619.79,75.92,7483.64,234439.76
2410,7,0.64,198.5,51543.86,75.92,7482.88,234454.09
2420,7,0.64,198.46,51467.94,75.93,7482.12,234468.42
2430,7,0.64,198.42,51392.0,75.93,7481.37,234482.77
2440,7,0.64,198.38,51316.06,75.94,7480.61,234497.12
2450,7,0.64,198.35,51240.12,75.94,7479.85,234511.49
2460,7,0.64,198.31,51164.17,75.95,7479.09,234525.87
2470,7,0.63,198.27,51088.22,75.95,7478.34,234540.25
2480,7,0.63,198.23,51012.26,75.96,7477.58,234554.65
2490,7,0.63,198.19,50936.3,75.96,7476.83,234569.06
2500,7,0.63,198.15,50860.34,75.97,7476.07,234583.49
2510,7,0.63,198.12,50784.37,75.97,7475.32,234597.92
2520,7,0.63,198.08,50708.39,75.98,7474.56,234612.36
2530,7,0.63,198.04,50632.41,75.98,7473.81,234626.82
2540,7,0.63,198.0,50556.43,75.98,7473.05,234641.28
2550,7,0.63,197.96,50480.44,75.99,7472.3,234655.76
2560,7,0.63,197.93,50404.44,75.99,7471.55,234670.24
2570,7,0.63,197.89,50328.44,76.0,7470.79,234684.74
2580,7,0.63,197.85,50252.44,76.0,7470.04,234699.25
2590,7,0.63,197.81,50176.43,76.01,7469.29,234713.77
2600,7,0.63,197.77,50100.42,76.01,7468.54,234728.3
2610,7,0.63,197.73,50024.4,76.02,7467.79,234742.84
2620,7,0.63,197.7,49948.38,76.02,7467.03,234757.4
2630,7,0.63,197.66,49872.35,76.03,7466.28,234771.96
2640,7,0.63,197.62,49796.32,76.03,7465.53,234786.54
2650,7,0.63,197.58,49720.28,76.04,7464.78,234801.12
2660,7,0.63,197.54,49644.24,76.04,7464.03,234815.72
2670,7,0.63,197.5,49568.19,76.05,7463.28,234830.33
2680,7,0.63,197.47,49492.14,76.05,7462.53,234844.95
2690,7,0.63,197.43,49416.09,76.06,7461.78,234859.58
2700,7,0.63,197.39,49340.03,76.06,7461.03,234874.22
2710,7,0.63,197.35,49263.96,76.07,7460.29,234888.88
2720,7,0.63,197.31,49187.89,76.07,7459.54,234903.54
2730,7,0.63,197.27,49111.82,76.07,7458.79,234918.22
2740,7,0.63,197.23,49035.74,76.08,7458.04,234932.9
2750,7,0.63,197.2,48959.65,76.08,7457.3,234947.6
2760,7,0.63,197.16,48883.57,76.09,7456.55,234962.31
2770,7,0.63,197.12,48807.47,76.09,7455.8,234977.03
2780,7,0.63,197.08,48731.37,76.1,7455.06,234991.77
2790,7,0.63,197.04,48655.27,76.1,7454.31,235006.51
2800,7,0.63,197.0,48579.16,76.11,7453.56,235021.26
2810,7,0.63,196.97,48503.05,76.11,7452.82,235036.03
2820,7,0.63,196.93,48426.93,76.12,7452.07,235050.81
2830,7,0.63,196.89,48350.81,76.12,7451.33,235065.6
2840,7,0.63,196.85,48274.68,76.13,7450.59,235080.4
2850,7,0.63,196.81,48198.55,76.13,7449.84,235095.21
2860,7,0.63,196.77,48122.41,76.14,7449.1,235110.03
2870,7,0.63,196.73,48046.27,76.14,7448.36,235124.87
2880,7,0.63,196.7,47970.13,76.15,7447.61,235139.71
2890,7,0.63,196.66,47893.98,76.15,7446.87,235154.57
2900,7,0.63,196.62,47817.82,76.16,7446.13,235169.44
2910,7,0.63,196.58,47741.66,76.16,7445.39,235184.32
2920,7,0.63,196.54,47665.49,76.17,7444.64,235199.21
2930,7,0.63,196.5,47589.32,76.17,7443.9,235214.11
2940,7,0.63,196.46,47513.15,76.18,7443.16,235229.03
2950,7,0.63,196.42,47436.97,76.18,7442.42,235243.95
2960,7,0.63,196.39,47360.78,76.18,7441.68,235258.89
2970,7,0.63,196.35,47284.59,76.19,7440.94,235273.84
2980,7,0.63,196.31,47208.4,76.19,7440.2,235288.8
2990,7,0.63,196.27,47132.2,76.2,7439.46,235303.77
3000,7,0.63,196.23,47056.0,76.2,7438.72,235318.76
3010,7,0.63,196.19,46979.79,76.21,7437.99,235333.75
3020,7,0.63,196.15,46903.57,76.21,7437.25,235348.76
3030,7,0.63,196.12,46827.35,76.22,7436.51,235363.78
3040,7,0.63,196.08,46751.13,76.22,7435.77,235378.81
3050,7,0.63,196.04,46674.9,76.23,7435.03,235393.85
3060,7,0.63,196.0,46598.67,76.23,7434.3,235408.9
3070,7,0.63,195.96,46522.43,76.24,7433.56,235423.97
3080,7,0.63,195.92,46446.19,76.24,7432.82,235439.05
3090,7,0.63,195.88,46369.94,76.25,7432.09,235454.14
3100,7,0.63,195.84,46293.69,76.25,7431.35,235469.24
3110,7,0.63,195.81,46217.43,76.26,7430.62,235484.35
3120,7,0.63,195.77,46141.16,76.26,7429.88,235499.47
3130,7,0.63,195.73,46064.9,76.27,7429.15,235514.61
3140,7,0.63,195.69,45988.62,76.27,7428.41,235529.76
3150,7,0.63,195.65,45912.35,76.28,7427.68,235544.92
3160,7,0.63,195.61,45836.06,76.28,7426.95,235560.09
3170,7,0.63,195.57,45759.78,76.29,7426.21,235575.27
3180,7,0.63,195.53,45683.48,76.29,7425.48,235590.46
3190,7,0.63,195.49,45607.19,76.3,7424.75,235605.67
3200,7,0.63,195.46,45530.89,76.3,7424.02,235620.89
3210,7,0.63,195.42,45454.58,76.31,7423.28,235636.12
3220,7,0.63,195.38,45378.27,76.31,7422.55,235651.36
3230,7,0.63,195.34,45301.95,76.32,7421.82,235666.62
3240,7,0.63,195.3,45225.63,76.32,7421.09,235681.88
3250,7,0.63,195.26,45149.3,76.33,7420.36,235697.16
3260,7,0.63,195.22,45072.97,76.33,7419.63,235712.45
3270,7,0.63,195.18,44996.63,76.34,7418.9,235727.75
3280,7,0.62,195.14,44920.29,76.34,7418.17,235743.07
3290,7,0.62,195.1,44843.94,76.35,7417.44,235758.39
3300,7,0.62,195.07,44767.59,76.35,7416.71,235773.73
3310,7,0.62,195.03,44691.24,76.36,7415.98,235789.08
3320,7,0.62,194.99,44614.87,76.36,7415.26,235804.44
3330,7,0.62,194.95,44538.51,76.37,7414.53,235819.82
3340,7,0.62,194.91,44462.14,76.37,7413.8,235835.2
3350,7,0.62,194.87,44385.76,76.38,7413.07,235850.6
3360,7,0.62,194.83,44309.38,76.38,7412.35,235866.01
3370,7,0.62,194.79,44232.99,76.39,7411.62,235881.44
3380,7,0.62,194.75,44156.6,76.39,7410.89,235896.87
3390,7,0.62,194.71,44080.2,76.4,7410.17,235912.32
3400,7,0.62,194.67,44003.8,76.4,7409.44,235927.78
3410,7,0.62,194.64,43927.4,76.41,7408.72,235943.25
3420,7,0.62,194.6,43850.98,76.41,7407.99,235958.73
3430,7,0.62,194.56,43774.57,76.42,7407.27,235974.23
3440,7,0.62,194.52,43698.15,76.42,7406.55,235989.74
3450,7,0.62,194.48,43621.72,76.43,7405.82,236005.26
3460,7,0.62,194.44,43545.29,76.43,7405.1,236020.79
3470,7,0.62,194.4,43468.85,76.44,7404.38,236036.33
3480,7,0.62,194.36,43392.41,76.44,7403.65,236051.89
3490,7,0.62,194.32,43315.96,76.45,7402.93,236067.46
3500,7,0.62,194.28,43239.51,76.45,7402.21,236083.04
3510,7,0.62,194.24,43163.05,76.46,7401.49,236098.63
3520,7,0.62,194.2,43086.59,76.46,7400.77,236114.24
3530,7,0.62,194.17,43010.13,76.47,7400.04,236129.86
3540,7,0.62,194.13,42933.65,76.47,7399.32,236145.49
3550,7,0.62,194.09,42857.18,76.48,7398.6,236161.13
3560,7,0.62,194.05,42780.69,76.48,7397.88,236176.79
3570,7,0.62,194.01,42704.21,76.49,7397.16,236192.46
3580,7,0.62,193.97,42627.72,76.49,7396.44,236208.14
3590,7,0.62,193.93,42551.22,76.5,7395.73,236223.83
3600,7,0.62,193.89,42474.72,76.5,7395.01,236239.54
3610,7,0.62,193.85,42398.21,76.51,7394.29,236255.25
3620,7,0.62,193.81,42321.7,76.51,7393.57,236270.99
3630,7,0.62,193.77,42245.18,76.52,7392.85,236286.73
3640,7,0.62,193.73,42168.65,76.52,7392.14,236302.48
3650,7,0.62,193.69,42092.13,76.53,7391.42,236318.25
3660,7,0.62,193.65,42015.59,76.53,7390.7,236334.03
3670,7,0.62,193.61,41939.06,76.54,7389.99,236349.83
3680,7,0.62,193.58,41862.51,76.54,7389.27,236365.63
3690,7,0.62,193.54,41785.96,76.55,7388.56,236381.45
3700,7,0.62,193.5,41709.41,76.55,7387.84,236397.28
3710,7,0.62,193.46,41632.85,76.56,7387.13,236413.13
3720,7,0.62,193.42,41556.29,76.56,7386.41,236428.98
3730,7,0.62,193.38,41479.72,76.57,7385.7,236444.85
3740,7,0.62,193.34,41403.15,76.57,7384.98,236460.73
3750,7,0.62,193.3,41326.57,76.58,7384.27,236476.63
3760,7,0.62,193.26,41249.98,76.58,7383.56,236492.53
3770,7,0.62,193.22,41173.39,76.59,7382.85,236508.45
3780,7,0.62,193.18,41096.8,76.59,7382.13,236524.39
3790,7,0.62,193.14,41020.2,76.6,7381.42,236540.33
3800,7,0.62,193.1,40943.59,76.61,7380.71,236556.29
3810,7,0.62,193.06,40866.98,76.61,7380.0,236572.26
3820,7,0.62,193.02,40790.37,76.62,7379.29,236588.25
3830,7,0.62,192.98,40713.75,76.62,7378.58,236604.24
3840,7,0.62,192.94,40637.12,76.63,7377.87,236620.25
3850,7,0.62,192.9,40560.49,76.63,7377.16,236636.27
3860,7,0.62,192.86,40483.85,76.64,7376.45,236652.31
3870,7,0.62,192.82,40407.21,76.64,7375.74,236668.36
3880,7,0.62,192.78,40330.57,76.65,7375.03,236684.42
3890,7,0.62,192.75,40253.91,76.65,7374.32,236700.49
3900,7,0.62,192.71,40177.26,76.66,7373.61,236716.58
3910,7,0.62,192.67,40100.59,76.66,7372.91,236732.68
3920,7,0.62,192.63,40023.93,76.67,7372.2,236748.79
3930,7,0.62,192.59,39947.26,76.67,7371.49,236764.92
3940,7,0.62,192.55,39870.58,76.68,7370.79,236781.06
3950,7,0.62,192.51,39793.89,76.68,7370.08,236797.21
3960,7,0.62,192.47,39717.21,76.69,7369.37,236813.37
3970,7,0.62,192.43,39640.51,76.69,7368.67,236829.55
3980,7,0.62,192.39,39563.81,76.7,7367.96,236845.74
3990,7,0.62,192.35,39487.11,76.7,7367.26,236861.95
4000,7,0.62,192.31,39410.4,76.71,7366.55,236878.17
4010,7,0.62,192.27,39333.69,76.71,7365.85,236894.4
4020,7,0.62,192.23,39256.97,76.72,7365.15,236910.64
4030,7,0.62,192.19,39180.24,76.73,7364.44,236926.9
4040,7,0.62,192.15,39103.51,76.73,7363.74,236943.17
4050,7,0.62,192.11,39026.78,76.74,7363.04,236959.45
4060,7,0.62,192.07,38950.03,76.74,7362.34,236975.75
4070,7,0.61,192.03,38873.29,76.75,7361.63,236992.06
4080,7,0.61,191.99,38796.54,76.75,7360.93,237008.38
4090,7,0.61,191.95,38719.78,76.76,7360.23,237024.71
4100,7,0.61,191.91,38643.02,76.76,7359.53,237041.06
4110,7,0.61,191.87,38566.25,76.77,7358.83,237057.43
4120,7,0.61,191.83,38489.48,76.77,7358.13,237073.8
4130,7,0.61,191.79,38412.7,76.78,7357.43,237090.19
4140,7,0.61,191.75,38335.92,76.78,7356.73,237106.59
4150,7,0.61,191.71,38259.13,76.79,7356.03,237123.01
4160,7,0.61,191.67,38182.33,76.79,7355.33,237139.44
4170,7,0.61,191.63,38105.54,76.8,7354.63,237155.88
4180,7,0.61,191.59,38028.73,76.8,7353.94,237172.34
4190,7,0.61,191.55,37951.92,76.81,7353.24,237188.81
4200,7,0.61,191.51,37875.11,76.82,7352.54,237205.29
4210,7,0.61,191.47,37798.29,76.82,7351.85,237221.79
4220,7,0.61,191.43,37721.46,76.83,7351.15,237238.3
4230,7,0.61,191.39,37644.63,76.83,7350.45,237254.82
4240,7,0.61,191.35,37567.79,76.84,7349.76,237271.36
4250,7,0.61,191.31,37490.95,76.84,7349.06,237287.91
4260,7,0.61,191.27,37414.1,76.85,7348.37,237304.47
4270,7,0.61,191.23,37337.25,76.85,7347.67,237321.05
4280,7,0.61,191.19,37260.39,76.86,7346.98,237337.64
4290,7,0.61,191.15,37183.53,76.86,7346.28,237354.25
4300,7,0.61,191.11,37106.66,76.87,7345.59,237370.87
4310,7,0.61,191.07,37029.79,76.87,7344.9,237387.5
4320,7,0.61,191.03,36952.91,76.88,7344.2,237404.14
4330,7,0.61,190.99,36876.02,76.88,7343.51,237420.8
4340,7,0.61,190.95,36799.13,76.89,7342.82,237437.48
4350,7,0.61,190.91,36722.23,76.9,7342.13,237454.16
4360,7,0.61,190.87,36645.33,76.9,7341.44,237470.86
4370,7,0.61,190.83,36568.43,76.91,7340.75,237487.58
