Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2
690,11,0.88,261.03,64901.65,69.83,5348.87,215643.47
700,11,0.88,260.99,64831.81,69.83,5347.74,215650.3
710,11,0.88,260.95,64761.98,69.84,5346.62,215657.14
720,11,0.88,260.9,64692.14,69.84,5345.49,215663.98
730,11,0.88,260.86,64622.3,69.84,5344.37,215670.82
740,11,0.88,260.82,64552.45,69.84,5343.24,215677.67
750,11,0.88,260.77,64482.61,69.85,5342.12,215684.53
760,11,0.88,260.73,64412.76,69.85,5341.0,215691.39
770,11,0.88,260.69,64342.91,69.85,5339.88,215698.26
780,11,0.88,260.64,64273.05,69.85,5338.75,215705.13
790,11,0.88,260.6,64203.2,69.85,5337.63,215712.0
800,11,0.88,260.56,64133.34,69.86,5336.51,215718.88
810,11,0.88,260.51,64063.48,69.86,5335.39,215725.76
820,11,0.88,260.47,63993.62,69.86,5334.27,215732.65
830,11,0.88,260.43,63923.76,69.86,5333.15,215739.55
840,11,0.88,260.38,63853.89,69.87,5332.03,215746.44
850,11,0.88,260.34,63784.02,69.87,5330.91,215753.35
860,11,0.88,260.3,63714.15,69.87,5329.79,215760.26
870,11,0.88,260.25,63644.28,69.87,5328.67,215767.17
880,11,0.88,260.21,63574.4,69.88,5327.55,215774.09
890,11,0.88,260.17,63504.53,69.88,5326.43,215781.01
900,11,0.88,260.12,63434.65,69.88,5325.31,215787.94
910,11,0.88,260.08,63364.77,69.88,5324.19,215794.87
920,11,0.88,260.04,63294.88,69.88,5323.07,215801.81
930,11,0.88,259.99,63225.0,69.89,5321.96,215808.75
940,11,0.88,259.95,63155.11,69.89,5320.84,215815.7
950,11,0.88,259.91,63085.22,69.89,5319.72,215822.65
960,11,0.88,259.86,63015.32,69.89,5318.6,215829.61
970,11,0.88,259.82,62945.43,69.9,5317.49,215836.57
980,11,0.88,259.78,62875.53,69.9,5316.37,215843.53
990,11,0.88,259.73,62805.63,69.9,5315.26,215850.5
1000,11,0.88,259.69,62735.73,69.9,5314.14,215857.48
1010,11,0.88,259.65,62665.82,69.9,5313.03,215864.46
1020,11,0.88,259.6,62595.92,69.91,5311.91,215871.45
1030,11,0.88,259.56,62526.01,69.91,5310.8,215878.44
1040,11,0.88,259.52,62456.1,69.91,5309.68,215885.44
1050,11,0.88,259.47,62386.19,69.91,5308.57,215892.44
1060,11,0.88,259.43,62316.27,69.92,5307.45,215899.44
1070,11,0.88,259.39,62246.35,69.92,5306.34,215906.45
1080,11,0.88,259.34,62176.43,69.92,5305.23,215913.47
1090,11,0.88,259.3,62106.51,69.92,5304.11,215920.49
1100,11,0.88,259.26,62036.58,69.92,5303.0,215927.52
1110,11,0.88,259.21,61966.66,69.93,5301.89,215934.55
1120,11,0.88,259.17,61896.73,69.93,5300.78,215941.58
1130,11,0.88,259.12,61826.8,69.93,5299.67,215948.62
1140,11,0.88,259.08,61756.86,69.93,5298.55,215955.67
1150,11,0.88,259.04,61686.93,69.94,5297.44,215962.72
1160,11,0.88,258.99,61616.99,69.94,5296.33,215969.77
1170,11,0.88,258.95,61547.05,69.94,5295.22,215976.83
1180,11,0.88,258.91,61477.1,69.94,5294.11,215983.9
1190,11,0.88,258.86,61407.16,69.95,5293.0,215990.97
1200,11,0.88,258.82,61337.21,69.95,5291.89,215998.04
1210,11,0.88,258.78,61267.26,69.95,5290.78,216005.13
1220,11,0.88,258.73,61197.31,69.95,5289.68,216012.21
1230,11,0.88,258.69,61127.36,69.95,5288.57,216019.3
1240,11,0.88,258.64,61057.4,69.96,5287.46,216026.4
1250,11,0.88,258.6,60987.44,69.96,5286.35,216033.5
1260,11,0.88,258.56,60917.48,69.96,5285.24,216040.6
1270,11,0.88,258.51,60847.51,69.96,5284.14,216047.71
1280,11,0.88,258.47,60777.55,69.97,5283.03,216054.83
1290,11,0.88,258.43,60707.58,69.97,5281.92,216061.95
1300,11,0.88,258.38,60637.61,69.97,5280.82,216069.07
1310,11,0.88,258.34,60567.64,69.97,5279.71,216076.21
1320,11,0.88,258.29,60497.66,69.98,5278.61,216083.34
1330,11,0.88,258.25,60427.68,69.98,5277.5,216090.48
1340,11,0.88,258.21,60357.7,69.98,5276.39,216097.63
1350,11,0.88,258.16,60287.72,69.98,5275.29,216104.78
1360,11,0.87,258.12,60217.74,69.98,5274.19,216111.94
1370,11,0.87,258.08,60147.75,69.99,5273.08,216119.1
1380,11,0.87,258.03,60077.76,69.99,5271.98,216126.26
1390,11,0.87,257.99,60007.77,69.99,5270.87,216133.43
1400,11,0.87,257.94,59937.78,69.99,5269.77,216140.61
1410,11,0.87,257.9,59867.78,70.0,5268.67,216147.79
1420,11,0.87,257.86,59797.78,70.0,5267.56,216154.98
1430,11,0.87,257.81,59727.78,70.0,5266.46,216162.17
1440,11,0.87,257.77,59657.78,70.0,5265.36,216169.37
1450,11,0.87,257.73,59587.77,70.01,5264.26,216176.57
1460,11,0.87,257.68,59517.77,70.01,5263.16,216183.78
1470,11,0.87,257.64,59447.76,70.01,5262.06,216190.99
1480,11,0.87,257.59,59377.74,70.01,5260.96,216198.21
1490,11,0.87,257.55,59307.73,70.01,5259.85,216205.43
1500,11,0.87,257.51,59237.71,70.02,5258.75,216212.66
1510,11,0.87,257.46,59167.69,70.02,5257.65,216219.89
1520,11,0.87,257.42,59097.67,70.02,5256.56,216227.13
1530,11,0.87,257.37,59027.65,70.02,5255.46,216234.37
1540,11,0.87,257.33,58957.62,70.03,5254.36,216241.62
1550,11,0.87,257.29,58887.59,70.03,5253.26,216248.87
1560,11,0.87,257.24,58817.56,70.03,5252.16,216256.13
1570,11,0.87,257.2,58747.53,70.03,5251.06,216263.4
1580,11,0.87,257.15,58677.49,70.04,5249.96,216270.67
1590,11,0.87,257.11,58607.45,70.04,5248.87,216277.94
1600,11,0.87,257.07,58537.41,70.04,5247.77,216285.22
1610,11,0.87,257.02,58467.37,70.04,5246.67,216292.5
1620,11,0.87,256.98,58397.32,70.05,5245.58,216299.8
1630,11,0.87,256.93,58327.28,70.05,5244.48,216307.09
1640,11,0.87,256.89,58257.23,70.05,5243.38,216314.39
1650,11,0.87,256.85,58187.17,70.05,5242.29,216321.7
1660,11,0.87,256.8,58117.12,70.05,5241.19,216329.01
1670,11,0.87,256.76,58047.06,70.06,5240.1,216336.32
1680,11,0.87,256.71,57977.0,70.06,5239.0,216343.65
1690,11,0.87,256.67,57906.94,70.06,5237.91,216350.97
1700,11,0.87,256.63,57836.88,70.06,5236.82,216358.3
1710,11,0.87,256.58,57766.81,70.07,5235.72,216365.64
1720,11,0.87,256.54,57696.74,70.07,5234.63,216372.98
1730,11,0.87,256.49,57626.67,70.07,5233.54,216380.33
1740,11,0.87,256.45,57556.6,70.07,5232.44,216387.69
1750,11,0.87,256.41,57486.52,70.08,5231.35,216395.04
1760,11,0.87,256.36,57416.44,70.08,5230.26,216402.41
1770,11,0.87,256.32,57346.36,70.08,5229.17,216409.78
1780,11,0.87,256.27,57276.28,70.08,5228.07,216417.15
1790,11,0.87,256.23,57206.19,70.09,5226.98,216424.53
1800,11,0.87,256.18,57136.1,70.09,5225.89,216431.92
1810,11,0.87,256.14,57066.01,70.09,5224.8,216439.31
1820,11,0.87,256.1,56995.92,70.09,5223.71,216446.7
1830,11,0.87,256.05,56925.82,70.1,5222.62,216454.1
1840,11,0.87,256.01,56855.73,70.1,5221.53,216461.51
1850,11,0.87,255.96,56785.63,70.1,5220.44,216468.92
1860,11,0.87,255.92,56715.52,70.1,5219.35,216476.34
1870,11,0.87,255.88,56645.42,70.1,5218.26,216483.76
1880,11,0.87,255.83,56575.31,70.11,5217.18,216491.19
1890,11,0.87,255.79,56505.2,70.11,5216.09,216498.62
1900,11,0.87,255.74,56435.09,70.11,5215.0,216506.06
1910,11,0.87,255.7,56364.98,70.11,5213.91,216513.5
1920,11,0.87,255.65,56294.86,70.12,5212.82,216520.95
1930,11,0.87,255.61,56224.74,70.12,5211.74,216528.41
1940,11,0.87,255.57,56154.62,70.12,5210.65,216535.87
1950,11,0.87,255.52,56084.49,70.12,5209.56,216543.33
1960,11,0.87,255.48,56014.37,70.13,5208.48,216550.8
1970,11,0.87,255.43,55944.24,70.13,5207.39,216558.28
1980,11,0.87,255.39,55874.11,70.13,5206.31,216565.76
1990,11,0.87,255.34,55803.97,70.13,5205.22,216573.25
2000,11,0.87,255.3,55733.84,70.14,5204.14,216580.74
2010,11,0.87,255.25,55663.7,70.14,5203.05,216588.24
2020,11,0.86,255.21,55593.56,70.14,5201.97,216595.74
2030,11,0.86,255.17,55523.41,70.14,5200.88,216603.25
2040,11,0.86,255.12,55453.27,70.15,5199.8,216610.77
2050,11,0.86,255.08,55383.12,70.15,5198.72,216618.29
2060,11,0.86,255.03,55312.97,70.15,5197.63,216625.81
2070,11,0.86,254.99,55242.82,70.15,5196.55,216633.34
2080,11,0.86,254.94,55172.66,70.16,5195.47,216640.88
2090,11,0.86,254.9,55102.5,70.16,5194.39,216648.42
2100,11,0.86,254.86,55032.34,70.16,5193.31,216655.97
2110,11,0.86,254.81,54962.18,70.16,5192.22,216663.52
2120,11,0.86,254.77,54892.01,70.17,5191.14,216671.08
2130,11,0.86,254.72,54821.84,70.17,5190.06,216678.64
2140,11,0.86,254.68,54751.67,70.17,5188.98,216686.21
2150,11,0.86,254.63,54681.5,70.17,5187.9,216693.79
2160,11,0.86,254.59,54611.33,70.18,5186.82,216701.37
2170,11,0.86,254.54,54541.15,70.18,5185.74,216708.95
2180,11,0.86,254.5,54470.97,70.18,5184.66,216716.55
2190,11,0.86,254.45,54400.79,70.18,5183.58,216724.14
2200,11,0.86,254.41,54330.6,70.19,5182.5,216731.75
2210,11,0.86,254.37,54260.41,70.19,5181.43,216739.35
2220,11,0.86,254.32,54190.22,70.19,5180.35,216746.97
2230,11,0.86,254.28,54120.03,70.19,5179.27,216754.59
2240,11,0.86,254.23,54049.83,70.2,5178.19,216762.21
2250,11,0.86,254.19,53979.64,70.2,5177.12,216769.84
2260,11,0.86,254.14,53909.44,70.2,5176.04,216777.48
2270,11,0.86,254.1,53839.23,70.2,5174.96,216785.12
2280,11,0.86,254.05,53769.03,70.2,5173.89,216792.77
2290,11,0.86,254.01,53698.82,70.21,5172.81,216800.42
2300,11,0.86,253.96,53628.61,70.21,5171.73,216808.08
2310,11,0.86,253.92,53558.4,70.21,5170.66,216815.74
2320,11,0.86,253.87,53488.19,70.21,5169.58,216823.41
2330,11,0.86,253.83,53417.97,70.22,5168.51,216831.09
2340,11,0.86,253.79,53347.75,70.22,5167.44,216838.77
2350,11,0.86,253.74,53277.53,70.22,5166.36,216846.45
2360,11,0.86,253.7,53207.3,70.22,5165.29,216854.15
2370,11,0.86,253.65,53137.07,70.23,5164.21,216861.84
2380,11,0.86,253.61,53066.84,70.23,5163.14,216869.55
2390,11,0.86,253.56,52996.61,70.23,5162.07,216877.26
2400,11,0.86,253.52,52926.38,70.23,5161.0,216884.97
2410,11,0.86,253.47,52856.14,70.24,5159.92,216892.69
2420,11,0.86,253.43,52785.9,70.24,5158.85,216900.42
2430,11,0.86,253.38,52715.66,70.24,5157.78,216908.15
2440,11,0.86,253.34,52645.41,70.24,5156.71,216915.89
2450,11,0.86,253.29,52575.17,70.25,5155.64,216923.63
2460,11,0.86,253.25,52504.92,70.25,5154.57,216931.38
2470,11,0.86,253.2,52434.66,70.25,5153.5,216939.13
2480,11,0.86,253.16,52364.41,70.25,5152.43,216946.89
2490,11,0.86,253.11,52294.15,70.26,5151.36,216954.66
2500,11,0.86,253.07,52223.89,70.26,5150.29,216962.43
2510,11,0.86,253.02,52153.63,70.26,5149.22,216970.21
2520,11,0.86,252.98,52083.36,70.26,5148.15,216977.99
2530,11,0.86,252.93,52013.1,70.27,5147.08,216985.78
2540,11,0.86,252.89,51942.83,70.27,5146.01,216993.58
2550,11,0.86,252.85,51872.55,70.27,5144.94,217001.38
2560,11,0.86,252.8,51802.28,70.27,5143.88,217009.18
2570,11,0.86,252.76,51732.0,70.28,5142.81,217016.99
2580,11,0.86,252.71,51661.72,70.28,5141.74,217024.81
2590,11,0.86,252.67,51591.44,70.28,5140.67,217032.64
2600,11,0.86,252.62,51521.15,70.29,5139.61,217040.47
2610,11,0.86,252.58,51450.87,70.29,5138.54,217048.3
2620,11,0.86,252.53,51380.58,70.29,5137.48,217056.14
2630,11,0.86,252.49,51310.28,70.29,5136.41,217063.99
2640,11,0.86,252.44,51239.99,70.3,5135.35,217071.84
2650,11,0.86,252.4,51169.69,70.3,5134.28,217079.7
2660,11,0.86,252.35,51099.39,70.3,5133.22,217087.56
2670,11,0.86,252.31,51029.09,70.3,5132.15,217095.43
2680,11,0.85,252.26,50958.78,70.31,5131.09,217103.31
2690,11,0.85,252.22,50888.47,70.31,5130.02,217111.19
2700,11,0.85,252.17,50818.16,70.31,5128.96,217119.08
2710,11,0.85,252.13,50747.85,70.31,5127.9,217126.97
2720,11,0.85,252.08,50677.53,70.32,5126.84,217134.87
2730,11,0.85,252.04,50607.22,70.32,5125.77,217142.78
2740,11,0.85,251.99,50536.9,70.32,5124.71,217150.69
2750,11,0.85,251.95,50466.57,70.32,5123.65,217158.61
2760,11,0.85,251.9,50396.25,70.33,5122.59,217166.53
2770,11,0.85,251.86,50325.92,70.33,5121.53,217174.46
2780,11,0.85,251.81,50255.59,70.33,5120.47,217182.39
2790,11,0.85,251.77,50185.25,70.33,5119.4,217190.33
2800,11,0.85,251.72,50114.92,70.34,5118.34,217198.28
2810,11,0.85,251.68,50044.58,70.34,5117.28,217206.23
2820,11,0.85,251.63,49974.24,70.34,5116.22,217214.19
2830,11,0.85,251.58,49903.89,70.34,5115.17,217222.16
2840,11,0.85,251.54,49833.55,70.35,5114.11,217230.13
2850,11,0.85,251.49,49763.2,70.35,5113.05,217238.1
2860,11,0.85,251.45,49692.84,70.35,5111.99,217246.09
2870,11,0.85,251.4,49622.49,70.35,5110.93,217254.07
2880,11,0.85,251.36,49552.13,70.36,5109.87,217262.07
2890,11,0.85,251.31,49481.77,70.36,5108.82,217270.07
2900,11,0.85,251.27,49411.41,70.36,5107.76,217278.08
2910,11,0.85,251.22,49341.05,70.36,5106.7,217286.09
2920,11,0.85,251.18,49270.68,70.37,5105.64,217294.11
2930,11,0.85,251.13,49200.31,70.37,5104.59,217302.13
2940,11,0.85,251.09,49129.94,70.37,5103.53,217310.16
2950,11,0.85,251.04,49059.56,70.38,5102.48,217318.2
2960,11,0.85,251.0,48989.19,70.38,5101.42,217326.24
2970,11,0.85,250.95,48918.8,70.38,5100.37,217334.29
2980,11,0.85,250.91,48848.42,70.38,5099.31,217342.34
2990,11,0.85,250.86,48778.04,70.39,5098.26,217350.4
3000,11,0.85,250.82,48707.65,70.39,5097.2,217358.47
3010,11,0.85,250.77,48637.26,70.39,5096.15,217366.54
3020,11,0.85,250.73,48566.86,70.39,5095.1,217374.62
3030,11,0.85,250.68,48496.47,70.4,5094.04,217382.7
3040,11,0.85,250.63,48426.07,70.4,5092.99,217390.79
3050,11,0.85,250.59,48355.67,70.4,5091.94,217398.89
3060,11,0.85,250.54,48285.26,70.4,5090.88,217406.99
3070,11,0.85,250.5,48214.86,70.41,5089.83,217415.1
3080,11,0.85,250.45,48144.45,70.41,5088.78,217423.22
3090,11,0.85,250.41,48074.04,70.41,5087.73,217431.34
3100,11,0.85,250.36,48003.62,70.41,5086.68,217439.47
3110,11,0.85,250.32,47933.21,70.42,5085.63,217447.6
3120,11,0.85,250.27,47862.79,70.42,5084.58,217455.74
3130,11,0.85,250.23,47792.36,70.42,5083.53,217463.89
3140,11,0.85,250.18,47721.94,70.42,5082.48,217472.04
3150,11,0.85,250.13,47651.51,70.43,5081.43,217480.2
3160,11,0.85,250.09,47581.08,70.43,5080.38,217488.36
3170,11,0.85,250.04,47510.65,70.43,5079.33,217496.53
3180,11,0.85,250.0,47440.21,70.44,5078.28,217504.71
3190,11,0.85,249.95,47369.78,70.44,5077.23,217512.89
3200,11,0.85,249.91,47299.33,70.44,5076.18,217521.08
3210,11,0.85,249.86,47228.89,70.44,5075.14,217529.27
3220,11,0.85,249.82,47158.45,70.45,5074.09,217537.47
3230,11,0.85,249.77,47088.0,70.45,5073.04,217545.68
3240,11,0.85,249.73,47017.55,70.45,5071.99,217553.9
3250,11,0.85,249.68,46947.09,70.45,5070.95,217562.12
3260,11,0.85,249.63,46876.63,70.46,5069.9,217570.34
3270,11,0.85,249.59,46806.17,70.46,5068.86,217578.57
3280,11,0.85,249.54,46735.71,70.46,5067.81,217586.81
3290,11,0.85,249.5,46665.25,70.46,5066.77,217595.06
3300,11,0.85,249.45,46594.78,70.47,5065.72,217603.31
3310,11,0.85,249.41,46524.31,70.47,5064.68,217611.57
3320,11,0.85,249.36,46453.84,70.47,5063.63,217619.83
3330,11,0.85,249.31,46383.36,70.48,5062.59,217628.1
3340,11,0.84,249.27,46312.88,70.48,5061.54,217636.38
3350,11,0.84,249.22,46242.4,70.48,5060.5,217644.66
3360,11,0.84,249.18,46171.92,70.48,5059.46,217652.95
3370,11,0.84,249.13,46101.43,70.49,5058.41,217661.24
3380,11,0.84,249.09,46030.95,70.49,5057.37,217669.54
3390,11,0.84,249.04,45960.45,70.49,5056.33,217677.85
3400,11,0.84,249.0,45889.96,70.49,5055.29,217686.17
3410,11,0.84,248.95,45819.46,70.5,5054.25,217694.49
3420,11,0.84,248.9,45748.96,70.5,5053.21,217702.81
3430,11,0.84,248.86,45678.46,70.5,5052.16,217711.15
3440,11,0.84,248.81,45607.96,70.51,5051.12,217719.48
3450,11,0.84,248.77,45537.45,70.51,5050.08,217727.83
3460,11,0.84,248.72,45466.94,70.51,5049.04,217736.18
3470,11,0.84,248.67,45396.42,70.51,5048.0,217744.54
3480,11,0.84,248.63,45325.91,70.52,5046.96,217752.91
3490,11,0.84,248.58,45255.39,70.52,5045.92,217761.28
3500,11,0.84,248.54,45184.87,70.52,5044.89,217769.66
3510,11,0.84,248.49,45114.34,70.52,5043.85,217778.04
3520,11,0.84,248.45,45043.82,70.53,5042.81,217786.43
3530,11,0.84,248.4,44973.29,70.53,5041.77,217794.83
3540,11,0.84,248.35,44902.76,70.53,5040.73,217803.23
3550,11,0.84,248.31,44832.22,70.53,5039.7,217811.64
3560,11,0.84,248.26,44761.68,70.54,5038.66,217820.06
3570,11,0.84,248.22,44691.14,70.54,5037.62,217828.48
3580,11,0.84,248.17,44620.6,70.54,5036.59,217836.91
3590,11,0.84,248.12,44550.05,70.55,5035.55,217845.34
3600,11,0.84,248.08,44479.51,70.55,5034.51,217853.79
3610,11,0.84,248.03,44408.96,70.55,5033.48,217862.23
3620,11,0.84,247.99,44338.4,70.55,5032.44,217870.69
3630,11,0.84,247.94,44267.84,70.56,5031.41,217879.15
3640,11,0.84,247.89,44197.28,70.56,5030.38,217887.62
3650,11,0.84,247.85,44126.72,70.56,5029.34,217896.09
3660,11,0.84,247.8,44056.16,70.56,5028.31,217904.57
3670,11,0.84,247.76,43985.59,70.57,5027.27,217913.06
3680,11,0.84,247.71,43915.02,70.57,5026.24,217921.56
3690,11,0.84,247.66,43844.45,70.57,5025.21,217930.06
3700,11,0.84,247.62,43773.87,70.58,5024.17,217938.56
3710,11,0.84,247.57,43703.29,70.58,5023.14,217947.08
3720,11,0.84,247.53,43632.71,70.58,5022.11,217955.6
3730,11,0.84,247.48,43562.13,70.58,5021.08,217964.12
3740,11,0.84,247.43,43491.54,70.59,5020.05,217972.66
3750,11,0.84,247.39,43420.95,70.59,5019.02,217981.2
3760,11,0.84,247.34,43350.36,70.59,5017.98,217989.74
3770,11,0.84,247.3,43279.76,70.6,5016.95,217998.3
3780,11,0.84,247.25,43209.16,70.6,5015.92,218006.86
3790,11,0.84,247.2,43138.56,70.6,5014.89,218015.42
3800,11,0.84,247.16,43067.96,70.6,5013.86,218024.0
3810,11,0.84,247.11,42997.35,70.61,5012.84,218032.58
3820,11,0.84,247.07,42926.74,70.61,5011.81,218041.16
3830,11,0.84,247.02,42856.13,70.61,5010.78,218049.76
3840,11,0.84,246.97,42785.52,70.61,5009.75,218058.35
3850,11,0.84,246.93,42714.9,70.62,5008.72,218066.96
3860,11,0.84,246.88,42644.28,70.62,5007.69,218075.57
3870,11,0.84,246.83,42573.66,70.62,5006.67,218084.19
3880,11,0.84,246.79,42503.03,70.63,5005.64,218092.82
3890,11,0.84,246.74,42432.4,70.63,5004.61,218101.45
3900,11,0.84,246.7,42361.77,70.63,5003.59,218110.09
3910,11,0.84,246.65,42291.14,70.63,5002.56,218118.74
3920,11,0.84,246.6,42220.5,70.64,5001.53,218127.39
3930,11,0.84,246.56,42149.86,70.64,5000.51,218136.05
3940,11,0.84,246.51,42079.22,70.64,4999.48,218144.72
3950,11,0.84,246.47,42008.57,70.65,4998.46,218153.39
3960,11,0.84,246.42,41937.92,70.65,4997.43,218162.07
3970,11,0.84,246.37,41867.27,70.65,4996.41,218170.76
3980,11,0.83,246.33,41796.62,70.65,4995.38,218179.45
3990,11,0.83,246.28,41725.96,70.66,4994.36,218188.15
4000,11,0.83,246.23,41655.3,70.66,4993.34,218196.86
4010,11,0.83,246.19,41584.64,70.66,4992.31,218205.57
4020,11,0.83,246.14,41513.97,70.67,4991.29,218214.29
4030,11,0.83,246.09,41443.3,70.67,4990.27,218223.02
4040,11,0.83,246.05,41372.63,70.67,4989.25,218231.75
4050,11,0.83,246.0,41301.96,70.67,4988.23,218240.49
4060,11,0.83,245.96,41231.28,70.68,4987.2,218249.24
4070,11,0.83,245.91,41160.6,70.68,4986.18,218258.0
4080,11,0.83,245.86,41089.92,70.68,4985.16,218266.76
4090,11,0.83,245.82,41019.24,70.69,4984.14,218275.53
4100,11,0.83,245.77,40948.55,70.69,4983.12,218284.3
4110,11,0.83,245.72,40877.86,70.69,4982.1,218293.08
4120,11,0.83,245.68,40807.16,70.69,4981.08,218301.87
4130,11,0.83,245.63,40736.47,70.7,4980.06,218310.67
4140,11,0.83,245.58,40665.77,70.7,4979.04,218319.47
4150,11,0.83,245.54,40595.07,70.7,4978.02,218328.28
4160,11,0.83,245.49,40524.36,70.71,4977.0,218337.09
4170,11,0.83,245.44,40453.65,70.71,4975.99,218345.92
4180,11,0.83,245.4,40382.94,70.71,4974.97,218354.75
4190,11,0.83,245.35,40312.23,70.71,4973.95,218363.59
4200,11,0.83,245.3,40241.51,70.72,4972.93,218372.43
4210,11,0.83,245.26,40170.79,70.72,4971.92,218381.28
4220,11,0.83,245.21,40100.07,70.72,4970.9,218390.14
4230,11,0.83,245.16,40029.35,70.73,4969.88,218399.0
4240,11,0.83,245.12,39958.62,70.73,4968.87,218407.87
4250,11,0.83,245.07,39887.89,70.73,4967.85,218416.75
4260,11,0.83,245.03,39817.15,70.73,4966.84,218425.64
4270,11,0.83,244.98,39746.42,70.74,4965.82,218434.53
4280,11,0.83,244.93,39675.68,70.74,4964.81,218443.43
4290,11,0.83,244.89,39604.94,70.74,4963.79,218452.34
4300,11,0.83,244.84,39534.19,70.75,4962.78,218461.25
4310,11,0.83,244.79,39463.44,70.75,4961.76,218470.17
4320,11,0.83,244.75,39392.69,70.75,4960.75,218479.1
4330,11,0.83,244.7,39321.94,70.75,4959.74,218488.03
4340,11,0.83,244.65,39251.18,70.76,4958.72,218496.98
4350,11,0.83,244.61,39180.42,70.76,4957.71,218505.92
4360,11,0.83,244.56,39109.66,70.76,4956.7,218514.88
4370,11,0.83,244.51,39038.89,70.77,4955.69,218523.84
