Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2,n_prop,n_cycle,n_0,H
0,7.5,0.69,213.42,69715.0,3285.0,,,,,,
10,7.5,0.6881392157085986,213.42404529900412,69640.87117758748,74.1288224125195,7276.128077580055,228909.80360986022,0.7179366806568052,0.4954564444042689,0.3201357195950614,29538.164289044802
20,7.5,0.6880209686398945,213.38737137144489,69566.73871147848,74.13246610900937,7275.263809402559,228921.05534462095,0.7179013872643922,0.4954564444042689,0.32011998189021706,29536.712208309134
30,7.5,0.6879026954313404,213.35068933669976,69492.6025991843,74.13611229417117,7274.399810454881,228932.31476440057,0.7178660732391264,0.4954564444042689,0.3201042349849609,29535.259278673257
40,7.5,0.6877843960654794,213.31399918935455,69418.4628382137,74.13976097060649,7273.536080845412,228943.58187723285,0.7178307385623163,0.4954564444042689,0.320088478870958,29533.805499368147
50,7.5,0.6876660705248356,213.27730092398917,69344.31942607273,74.14341214096554,7272.672620687135,228954.85669130157,0.7177953832152454,0.4954564444042689,0.3200727135398626,29532.35086962375
60,7.5,0.6875477187919137,213.2405945351775,69270.1723602649,74.1470658078256,7271.809430085714,228966.13921456545,0.717760007179173,0.4954564444042689,0.32005693898331805,29530.89538866902
70,7.5,0.6874293408491995,213.20388001748765,69196.02163829109,74.15072197381257,7270.94650915141,228977.4294551332,0.7177246104353362,0.4954564444042689,0.3200411551929576,29529.43905573198
80,7.5,0.6873109366791595,213.16715736548156,69121.86725764949,74.15438064160097,7270.0838579990705,228988.7274212638,0.7176891929649464,0.4954564444042689,0.3200253621604034,29527.981870039614
90,7.5,0.6871925062642406,213.13042657371523,69047.70921583571,74.15804181376807,7269.221476733865,229000.0331209158,0.7176537547491921,0.4954564444042689,0.32000955987726715,29526.523830817958
100,7.5,0.6870740495868708,213.0936876367388,68973.54751034273,74.16170549298839,7268.3593654702845,229011.34656234813,0.7176182957692373,0.4954564444042689,0.3199937483351496,29525.064937292045
