Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2,n_prop,n_cycle,n_0,H
0,10.0,0.83,247.86,69715.0,3285.0,,,,,,
10,10.001203213966274,0.8277552310933034,247.87785919176454,69658.61211718038,56.38788281962237,5495.777455814848,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
20,10.002910728337099,0.8277552310933034,247.87169453081663,69602.22423436076,56.38788281962237,5494.23545310997,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
30,10.004618604263941,0.8277552310933034,247.86552841116844,69545.83635154115,56.38788281962237,5492.693556687018,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
40,10.006326841917948,0.8277552310933034,247.85936083209322,69489.44846872153,56.38788281962237,5491.151766544916,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
50,10.008035441470396,0.8277552310933034,247.85319179286367,69433.06058590191,56.38788281962237,5489.610082682598,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
60,10.00974440309268,0.8277552310933034,247.84702129275175,69376.6727030823,56.38788281962237,5488.068505099005,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
70,10.011453726956326,0.8277552310933034,247.8408493310291,69320.28482026268,56.38788281962237,5486.527033793065,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
80,10.013163413232995,0.8277552310933034,247.8346759069667,69263.89693744306,56.38788281962237,5484.985668763691,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
90,10.014873462094451,0.8277552310933034,247.8285010198349,69207.50905462344,56.38788281962237,5483.444410009815,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
100,10.016583873712603,0.8277552310933034,247.8223246689037,69151.12117180382,56.38788281962237,5481.90325753037,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
110,10.018294648259497,0.8277552310933034,247.81614685344243,69094.73328898421,56.38788281962237,5480.362211324249,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
120,10.020005785907266,0.8277552310933034,247.80996757271967,69038.34540616459,56.38788281962237,5478.821271390405,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
130,10.021717286828203,0.8277552310933034,247.80378682600377,68981.95752334497,56.38788281962237,5477.280437727729,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
140,10.023429151194732,0.8277552310933034,247.79760461256242,68925.56964052535,56.38788281962237,5475.739710335144,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
150,10.025141379179376,0.8277552310933034,247.79142093166257,68869.18175770574,56.38788281962237,5474.199089211559,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
160,10.026853970954807,0.8277552310933034,247.78523578257088,68812.79387488612,56.38788281962237,5472.658574355886,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
170,10.028566926693815,0.8277552310933034,247.77904916455324,68756.4059920665,56.38788281962237,5471.118165767034,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
180,10.030280246569323,0.8277552310933034,247.7728610768751,68700.01810924688,56.38788281962237,5469.5778634439075,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
190,10.03199393075438,0.8277552310933034,247.7666715188014,68643.63022642727,56.38788281962237,5468.037667385409,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
200,10.03370797942216,0.8277552310933034,247.7604804895963,68587.24234360765,56.38788281962237,5466.497577590439,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
210,10.035422392745964,0.8277552310933034,247.7542879885235,68530.85446078803,56.38788281962237,5464.957594057901,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
220,10.037137170899227,0.8277552310933034,247.74809401484626,68474.46657796841,56.38788281962237,5463.417716786699,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
230,10.038852314055505,0.8277552310933034,247.74189856782715,68418.0786951488,56.38788281962237,5461.877945775706,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
240,10.04056782238849,0.8277552310933034,247.73570164672822,68361.69081232918,56.38788281962237,5460.338281023835,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
250,10.042283696072,0.8277552310933034,247.7295032508111,68305.30292950956,56.38788281962237,5458.798722529962,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
260,10.043999935279972,0.8277552310933034,247.72330337933644,68248.91504668994,56.38788281962237,5457.25927029299,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
270,10.045716540186492,0.8277552310933034,247.71710203156482,68192.52716387033,56.38788281962237,5455.719924311786,174125.78214699388,0.9416602457487758,0.4966109554941929,0.4208749149529764,38833.131144327825
280,10.04743351096574,0.8277552310933034,247.71089920675584,68136.13928105071,56.38788281962237,5454.180684585267,174125.78214699388,0.9416602457487755,0.4966109554941929,0.4208749149529763,38833.13114432781
