Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2,n_prop,n_cycle,n_0,H
0,10.0,0.83,247.86,69715.0,3285.0,,,,,,
10,10.0,0.83,247.88,69644.22,70.78,5803.08,218579.33,0.75,0.5,0.34,30934.43
20,10.0,0.83,247.87,69573.43,70.78,5801.1,218579.33,0.75,0.5,0.34,30934.43
30,10.01,0.83,247.86,69502.65,70.78,5799.12,218579.33,0.75,0.5,0.34,30934.43
40,10.01,0.83,247.85,69431.87,70.78,5797.14,218579.33,0.75,0.5,0.34,30934.43
50,10.01,0.83,247.85,69361.08,70.78,5795.16,218579.33,0.75,0.5,0.34,30934.43
60,10.01,0.83,247.84,69290.3,70.78,5793.18,218579.33,0.75,0.5,0.34,30934.43
70,10.01,0.83,247.83,69219.52,70.78,5791.2,218579.33,0.75,0.5,0.34,30934.43
80,10.02,0.83,247.82,69148.73,70.78,5789.22,218579.33,0.75,0.5,0.34,30934.43
90,10.02,0.83,247.82,69077.95,70.78,5787.24,218579.33,0.75,0.5,0.34,30934.43
100,10.02,0.83,247.81,69007.17,70.78,5785.26,218579.33,0.75,0.5,0.34,30934.43
110,10.02,0.83,247.8,68936.38,70.78,5783.28,218579.33,0.75,0.5,0.34,30934.43
120,10.02,0.83,247.79,68865.6,70.78,5781.3,218579.33,0.75,0.5,0.34,30934.43
130,10.03,0.83,247.78,68794.81,70.78,5779.32,218579.33,0.75,0.5,0.34,30934.43
140,10.03,0.83,247.78,68724.03,70.78,5777.34,218579.33,0.75,0.5,0.34,30934.43
150,10.03,0.83,247.77,68653.25,70.78,5775.36,218579.33,0.75,0.5,0.34,30934.43
160,10.03,0.83,247.76,68582.46,70.78,5773.38,218579.33,0.75,0.5,0.34,30934.43
170,10.04,0.83,247.75,68511.68,70.78,5771.4,218579.33,0.75,0.5,0.34,30934.43
180,10.04,0.83,247.75,68440.9,70.78,5769.42,218579.33,0.75,0.5,0.34,30934.43
190,10.04,0.83,247.74,68370.11,70.78,5767.44,218579.33,0.75,0.5,0.34,30934.43
200,10.04,0.83,247.73,68299.33,70.78,5765.47,218579.33,0.75,0.5,0.34,30934.43
210,10.04,0.83,247.72,68228.55,70.78,5763.49,218579.33,0.75,0.5,0.34,30934.43
