Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2,n_prop,n_cycle,n_0,H
0,9.5,0.8,240.35,69715.0,3285.0,,,,,,
10,9.501220737808485,0.796891740692665,240.3670281668245,69643.61668597985,71.3833140201453,6034.788884150506,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
20,9.503413881276716,0.796891740692665,240.359460344395,69572.23337195971,71.3833140201453,6032.699411994739,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
30,9.505607612683072,0.796891740692665,240.35189025480332,69500.85005793956,71.3833140201453,6030.610103438272,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
40,9.507801932379927,0.796891740692665,240.34431789661926,69429.46674391942,71.3833140201453,6028.520958476866,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
50,9.50999684071999,0.796891740692665,240.3367432684111,69358.08342989927,71.3833140201453,6026.431977106287,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
60,9.512192338056305,0.796891740692665,240.32916636874597,69286.70011587912,71.3833140201453,6024.3431593222795,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
70,9.514388424742226,0.796891740692665,240.3215871961893,69215.31680185898,71.3833140201453,6022.254505120591,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
80,9.51658510113145,0.796891740692665,240.3140057493054,69143.93348783883,71.3833140201453,6020.166014496956,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
90,9.518782367578012,0.796891740692665,240.3064220266572,69072.55017381869,71.3833140201453,6018.077687447092,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
100,9.520980224436244,0.796891740692665,240.2988360268059,69001.16685979854,71.3833140201453,6015.989523966742,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
110,9.523178672060842,0.796891740692665,240.29124774831175,68929.7835457784,71.3833140201453,6013.90152405161,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
120,9.525377710806831,0.796891740692665,240.2836571897334,68858.40023175825,71.3833140201453,6011.813687697386,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
130,9.527577341029533,0.796891740692665,240.27606434962803,68787.0169177381,71.3833140201453,6009.726014899791,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
140,9.529777563084643,0.796891740692665,240.26846922655164,68715.63360371796,71.3833140201453,6007.638505654502,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
150,9.53197837732817,0.796891740692665,240.26087181905865,68644.25028969781,71.3833140201453,6005.551159957197,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
160,9.534179784116448,0.796891740692665,240.2532721257022,68572.86697567767,71.3833140201453,6003.463977803564,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
170,9.53638178380616,0.796891740692665,240.24567014503398,68501.48366165752,71.3833140201453,6001.376959189267,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
180,9.538584376754326,0.796891740692665,240.23806587560438,68430.10034763737,71.3833140201453,5999.290104109945,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
190,9.540787563318265,0.796891740692665,240.23045931596212,68358.71703361723,71.3833140201453,5997.20341256128,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
200,9.542991343855665,0.796891740692665,240.22285046465475,68287.33371959708,71.3833140201453,5995.116884538909,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
210,9.545195718724546,0.796891740692665,240.2152393202285,68215.95040557694,71.3833140201453,5993.030520038444,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
220,9.547400688283242,0.796891740692665,240.2076258812279,68144.56709155679,71.3833140201453,5990.9443190555385,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
230,9.549606252890445,0.796891740692665,240.20001014619618,68073.18377753664,71.3833140201453,5988.858281585806,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
240,9.551812412905178,0.796891740692665,240.19239211367548,68001.8004635165,71.3833140201453,5986.77240762485,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
250,9.554019168686771,0.796891740692665,240.18477178220584,67930.41714949635,71.3833140201453,5984.686697168302,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
260,9.556226520594954,0.796891740692665,240.17714915032673,67859.0338354762,71.3833140201453,5982.601150211717,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
270,9.558434468989727,0.796891740692665,240.1695242165754,67787.65052145606,71.3833140201453,5980.5157667507265,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
280,9.560643014231468,0.796891740692665,240.1618969794883,67716.26720743591,71.3833140201453,5978.430546780884,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
290,9.562852156680881,0.796891740692665,240.15426743760003,67644.88389341577,71.3833140201453,5976.345490297771,220431.6736942087,0.7455542674732532,0.4954564444042689,0.33245069982545455,30674.438334695857
