Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2,n_prop,n_cycle,n_0,H
0,8,0.71,219.72,69715.0,3285.0,,,,,,
10,8,0.7133072392726153,219.72302669124093,69641.6099200577,73.39007994229496,6915.7638396686225,226628.56686180684,0.7251646344151763,0.4954564444042689,0.3233587422375583,29835.544951352043
20,8,0.7131858890451301,219.6856466706766,69568.21644706686,73.39347299084243,6914.864887992967,226639.0445957214,0.7251311037604065,0.4954564444042689,0.32334379055646656,29834.16539516555
30,8,0.7130645125542834,219.64825856009858,69494.81957871949,73.39686834738535,6913.966199472265,226649.52945672596,0.725097553401075,0.4954564444042689,0.323328830088898,29832.78502827166
40,8,0.7129431097828435,219.61086235419904,69421.41931270518,73.4002660143065,6913.067774191628,226660.02145217845,0.7250639833194149,0.4954564444042689,0.3233138608269301,29831.40384993938
50,8,0.71282168071356,219.57345804766422,69348.01564671117,73.40366599401294,6912.169612238218,226670.52058951196,0.7250303934976376,0.4954564444042689,0.3232988827626308,29830.02185943684
60,8,0.7127002253291644,219.5360456351748,69274.60857842228,73.40706828888743,6911.271713696833,226681.0268760844,0.724996783917932,0.4954564444042689,0.3232838958880578,29828.639056031217
70,8,0.7125787436123688,219.49862511140554,69201.19810552092,73.41047290136137,6910.374078656653,226691.54031940392,0.7249631545624634,0.4954564444042689,0.3232689001952585,29827.255438988752
80,8,0.7124572355458668,219.4611964710255,69127.7842256871,73.41387983381753,6909.476707202137,226702.06092682853,0.7249295054133754,0.4954564444042689,0.32325389567627055,29825.871007574777
90,8,0.7123357011123336,219.42375970869801,69054.36693659841,73.41728908868728,6908.579599422152,226712.58870586634,0.7248958364527892,0.4954564444042689,0.3232388823231216,29824.485761053693
100,8,0.7122141402944258,219.38631481908072,68980.94623593001,73.420700668402,6907.682755405442,226723.1236640254,0.7248621476628028,0.4954564444042689,0.32322386012782894,29823.099698688962
110,8,0.7120925530747804,219.34886179682528,68907.52212135466,73.42411457534448,6906.786175236002,226733.66580866373,0.7248284390254919,0.4954564444042689,0.3232088290824,29821.712819743127
120,8,0.7119709394360163,219.31140063657764,68834.09459054272,73.42753081194608,6905.889859002254,226744.2151472895,0.7247947105229093,0.4954564444042689,0.3231937891788318,29820.325123477774
130,8,0.7118492993607336,219.2739313329781,68760.66364116206,73.43094938066253,6904.993806794732,226754.7716874859,0.7247609621370852,0.4954564444042689,0.3231787404091115,29818.93660915357
140,8,0.7117276328315131,219.2364538806609,68687.22927087818,73.43437028387656,6904.098018696977,226765.33543661083,0.724727193850027,0.4954564444042689,0.32316368276521595,29817.547276030247
150,8,0.7116059398309167,219.19896827425455,68613.79147735411,73.43779352406821,6903.2024948015405,226775.90640232264,0.7246934056437189,0.4954564444042689,0.32314861623911173,29816.157123366575
160,8,0.711484220341488,219.16147450838184,68540.35025825044,73.44121910366886,6902.307235196176,226786.48459212942,0.7246595975001225,0.4954564444042689,0.3231335408227554,29814.766150420404
170,8,0.7113624743457511,219.12397257765963,68466.90561122536,73.44464702508557,6901.412239966265,226797.07001346425,0.7246257694011773,0.4954564444042689,0.3231184565080935,29813.37435644867
180,8,0.7112407018262112,219.08646247669893,68393.45753393459,73.44807729077407,6900.517509201568,226807.66267391032,0.7245919213287981,0.4954564444042689,0.32310336328706163,29811.981740707277
190,8,0.7111189027653545,219.04894420010487,68320.0060240314,73.45150990319004,6899.623042991705,226818.26258105086,0.7245580532648784,0.4954564444042689,0.32308826115158595,29810.588302451277
200,8,0.7109970771456485,219.01141774247682,68246.55107916662,73.45494486478921,6898.728841426138,226828.86974246908,0.7245241651912878,0.4954564444042689,0.323073150093582,29809.19404093473
210,8,0.7108752249495414,218.97388309840824,68173.09269698859,73.45838217802725,6897.83490459417,226839.48416574814,0.7244902570898734,0.4954564444042689,0.323058030104955,29807.798955410755
220,8,0.7107533461594622,218.93634026248668,68099.63087514324,73.46182184535988,6896.941232584925,226850.1058584713,0.7244563289424585,0.4954564444042689,0.3230429011776,29806.403045131538
230,8,0.7106314407578207,218.89878922929375,68026.16561127402,73.46526386921848,6896.047825485126,226860.73482814664,0.7244223807308436,0.4954564444042689,0.3230277633034014,29805.006309348253
240,8,0.7105095087270079,218.8612299934053,67952.6969030219,73.46870825210739,6895.154683388158,226871.37108250763,0.7243884124368062,0.4954564444042689,0.3230126164742338,29803.608747311202
250,8,0.7103875500493956,218.82366254939117,67879.22474802542,73.4721549964823,6894.261806382698,226882.01462913735,0.7243544240421008,0.4954564444042689,0.3229974606819612,29802.210358269695
260,8,0.710265564707336,218.78608689181533,67805.74914392059,73.47560410482323,6893.369194559545,226892.66547569414,0.724320415528458,0.4954564444042689,0.3229822959184372,29800.811141472062
270,8,0.7101435526831624,218.74850301523574,67732.270088341,73.47905557958589,6892.4768480070425,226903.32362976123,0.7242863868775855,0.4954564444042689,0.32296712217550494,29799.411096165724
280,8,0.7100215139591889,218.71091091420456,67658.78757891775,73.48250942325029,6891.584766815682,226913.9890989969,0.7242523380711681,0.4954564444042689,0.3229519394449975,29798.010221597113
290,8,0.70989944851771,218.67331058326792,67585.30161327943,73.48596563832078,6890.6929510780665,226924.66189113457,0.7242182690908661,0.4954564444042689,0.3229367477187371,29796.608517011686
300,8,0.7097773563410011,218.63570201696606,67511.81218905216,73.48942422727734,6889.801400884341,226935.3420138324,0.7241841799183181,0.4954564444042689,0.3229215469885361,29795.205981653995
310,8,0.7096552374113181,218.5980852098331,67438.31930385956,73.4928851926,6888.910116324531,226946.0294747488,0.7241500705351368,0.4954564444042689,0.3229063372461955,29793.80261476755
320,8,0.7095330917108978,218.56046015639745,67364.82295532277,73.49634853679309,6888.019097490747,226956.72428161706,0.7241159409229141,0.4954564444042689,0.32289111848350677,29792.39841559494
330,8,0.7094109192219574,218.52282685118138,67291.32314106043,73.49981426233666,6887.128344472686,226967.4264420956,0.7240817910632168,0.4954564444042689,0.32287589069225053,29790.993383377812
340,8,0.7092887199266946,218.48518528870113,67217.81985868867,73.5032823717593,6886.237857364429,226978.1359639927,0.7240476209375887,0.4954564444042689,0.3228606538641968,29789.587517356787
350,8,0.7091664938072876,218.44753546346703,67144.31310582113,73.50675286754105,6885.347636255322,226988.85285496677,0.7240134305275496,0.4954564444042689,0.3228454079911052,29788.180816771554
360,8,0.7090442408458952,218.40987736998338,67070.80288006895,73.51022575218624,6884.457681236878,226999.57712275113,0.7239792198145959,0.4954564444042689,0.3228301530647247,29786.773280860794
370,8,0.7089219610246569,218.3722110027485,66997.2891790407,73.51370102824784,6883.56799240495,227010.30877522932,0.7239449887802003,0.4954564444042689,0.32281488907679373,29785.364908862255
380,8,0.7087996543256923,218.3345363562546,66923.77200034249,73.51717869820584,6882.678569848447,227021.04782005964,0.7239107374058126,0.4954564444042689,0.32279961601904067,29783.95570001272
390,8,0.7086773207311015,218.29685342498797,66850.25134157792,73.5206587645646,6881.789413658352,227031.7942649755,0.7238764656728567,0.4954564444042689,0.3227843338831821,29782.5456535479
400,8,0.7085549602229649,218.25916220342873,66776.72720034805,73.52414122987705,6880.900523930078,227042.5481178603,0.7238421735627354,0.4954564444042689,0.32276904266092554,29781.134768702665
410,8,0.7084325727833438,218.2214626860511,66703.19957425137,73.52762609667185,6880.01190075657,227053.30938652268,0.7238078610568256,0.4954564444042689,0.32275374234396653,29779.723044710787
420,8,0.7083101583942789,218.18375486732305,66629.66846088388,73.53111336747764,6879.123544230636,227064.07807877095,0.7237735281364811,0.4954564444042689,0.3227384329239906,29778.31048080511
430,8,0.7081877170377919,218.14603874170663,66556.13385783909,73.53460304479876,6878.235454442601,227074.85420233855,0.7237391747830321,0.4954564444042689,0.3227231143926727,29776.89707621749
440,8,0.7080652486958847,218.1083143036578,66482.5957627079,73.53809513118814,6877.34763148724,227085.637765109,0.7237048009777849,0.4954564444042689,0.3227077867416771,29775.482830178822
450,8,0.7079427533505391,218.0705815476264,66409.05417307868,73.54158962922308,6876.460075461401,227096.42877504087,0.7236704067020207,0.4954564444042689,0.3226924499626569,29774.067741918952
460,8,0.7078202309837172,218.03284046805604,66335.50908653729,73.54508654138358,6875.572786452691,227107.2272397925,0.7236359919369975,0.4954564444042689,0.32267710404725486,29772.651810666783
470,8,0.7076976815773616,217.9950910593845,66261.96050066702,73.54858587027124,6874.685764559904,227118.03316739757,0.7236015566639497,0.4954564444042689,0.32266174898710315,29771.235035650225
480,8,0.7075751051133947,217.95733331604325,66188.4084130486,73.5520876184147,6873.799009874867,227128.8465656646,0.7235671008640864,0.4954564444042689,0.32264638477382274,29769.81741609617
490,8,0.7074525015737191,217.91956723245767,66114.85282126024,73.5555917883669,6872.912522491507,227139.667442477,0.7235326245185942,0.4954564444042689,0.3226310113990245,29768.398951230578
500,8,0.7073298709402177,217.88179280304703,66041.29372287754,73.55909838270513,6872.02630250586,227150.49580579344,0.7234981276086335,0.4954564444042689,0.32261562885430767,29766.979640278325
510,8,0.7072072131947528,217.84401002222435,65967.73111547357,73.56260740398235,6871.14035001155,227161.33166349752,0.7234636101153417,0.4954564444042689,0.32260023713126107,29765.559482463326
520,8,0.7070845283191677,217.8062188843967,65894.16499661881,73.56611885475151,6870.254665101986,227172.17502347266,0.7234290720198322,0.4954564444042689,0.3225848362214632,29764.138477008564
530,8,0.7069618162952849,217.76841938396484,65820.59536388122,73.56963273758987,6869.369247872743,227183.02589367752,0.7233945133031929,0.4954564444042689,0.32256942611648093,29762.71662313592
540,8,0.7068390771049073,217.73061151532343,65747.02221482612,73.57314905509904,6868.48409842145,227193.88428214582,0.7233599339464891,0.4954564444042689,0.3225540068078709,29761.29392006635
550,8,0.7067163107298172,217.69279527286076,65673.4455470163,73.57666780983196,6867.599216841067,227204.7501967611,0.7233253339307593,0.4954564444042689,0.322538578287178,29759.87036701972
560,8,0.7065935171517775,217.65497065095923,65599.8653580119,73.58018900439023,6866.714603228919,227215.62364555703,0.7232907132370202,0.4954564444042689,0.32252314054593756,29758.445963215025
570,8,0.7064706963525308,217.61713764399485,65526.281645370575,73.5837126413268,6865.830257677623,227226.50463641714,0.7232560718462618,0.4954564444042689,0.3225076935756726,29757.020707870095
580,8,0.7063478483137989,217.5792962463374,65452.69440664731,73.58723872326756,6864.946180286438,227237.39317745023,0.7232214097394511,0.4954564444042689,0.32249223736789623,29755.594600201886
590,8,0.706224973017284,217.5414464523505,65379.10363939454,73.59076725276547,6864.062371147628,227248.28927653978,0.7231867268975298,0.4954564444042689,0.32247677191411006,29754.16763942625
600,8,0.7061020704446682,217.5035882563916,65305.50934116207,73.59429823247076,6863.178830362419,227259.19294186973,0.7231520233014156,0.4954564444042689,0.32246129720580513,29752.739824758104
610,8,0.7059791405776129,217.4657216528118,65231.911509497135,73.5978316649364,6862.295558022769,227270.10418132358,0.7231172989320004,0.4954564444042689,0.322445813234461,29751.311155411273
