Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2,n_prop,n_cycle,n_0,H
3400,10.773733389047987,0.8277552310933034,245.07294855391282,45321.34181884465,71.7460534739851,3544.921805290086,221551.81312766598,0.7518734621851692,0.4888080117041593,0.3307695948934694,30519.326765980844
3410,10.776127068137543,0.8277552310933034,245.06420766784706,45249.595765370665,71.7460534739851,3543.667184279548,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3420,10.778521474190834,0.8277552310933034,245.05546381524107,45177.84971189668,71.7460534739851,3542.412626477393,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3430,10.780916607701469,0.8277552310933034,245.04671699397446,45106.10365842269,71.7460534739851,3541.1581318724457,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3440,10.783312469163583,0.8277552310933034,245.0379672019248,45034.3576049487,71.7460534739851,3539.9037004535194,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3450,10.785709059071849,0.8277552310933034,245.02921443696712,44962.611551474714,71.7460534739851,3538.6493322093984,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3460,10.788106377921451,0.8277552310933034,245.0204586969744,44890.86549800073,71.7460534739851,3537.3950271288604,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3470,10.790504426208097,0.8277552310933034,245.01169997981702,44819.11944452674,71.7460534739851,3536.1407852006737,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3480,10.792903204428004,0.8277552310933034,245.00293828336302,44747.37339105275,71.7460534739851,3534.8866064135846,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3490,10.795302713077936,0.8277552310933034,244.9941736054784,44675.627337578764,71.7460534739851,3533.6324907563344,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3500,10.797702952655174,0.8277552310933034,244.98540594402652,44603.88128410478,71.7460534739851,3532.3784382176364,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3510,10.80010392365753,0.8277552310933034,244.9766352968687,44532.13523063079,71.7460534739851,3531.124448786194,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3520,10.802505626583315,0.8277552310933034,244.96786166186362,44460.3891771568,71.7460534739851,3529.8705224507144,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3530,10.804908061931407,0.8277552310933034,244.9590850368678,44388.643123682814,71.7460534739851,3528.616659199861,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3540,10.807311230201186,0.8277552310933034,244.95030541973543,44316.897070208826,71.7460534739851,3527.3628590223007,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3550,10.80971513189257,0.8277552310933034,244.94152280831815,44245.15101673484,71.7460534739851,3526.109121906684,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3560,10.812119767506006,0.8277552310933034,244.93273720046554,44173.40496326085,71.7460534739851,3524.855447841645,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3570,10.814525137542468,0.8277552310933034,244.92394859402467,44101.658909786864,71.7460534739851,3523.601836815801,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3580,10.816931242503468,0.8277552310933034,244.9151569868402,44029.912856312876,71.7460534739851,3522.348288817757,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3590,10.81933808289104,0.8277552310933034,244.9063623767545,43958.16680283889,71.7460534739851,3521.094803836106,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3600,10.821745659207753,0.8277552310933034,244.89756476160747,43886.4207493649,71.7460534739851,3519.841381859419,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3610,10.824153971956727,0.8277552310933034,244.88876413923694,43814.67469589091,71.7460534739851,3518.588022876259,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3620,10.826563021641583,0.8277552310933034,244.8799605074779,43742.928642416926,71.7460534739851,3517.3347268751772,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3630,10.828972808766506,0.8277552310933034,244.87115386416338,43671.18258894294,71.7460534739851,3516.0814938446997,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3640,10.831383333836207,0.8277552310933034,244.86234420712375,43599.43653546895,71.7460534739851,3514.828323773344,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3650,10.833794597355931,0.8277552310933034,244.8535315341872,43527.69048199496,71.7460534739851,3513.575216649614,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3660,10.836206599831458,0.8277552310933034,244.84471584317936,43455.944428520976,71.7460534739851,3512.322172461994,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3670,10.838619341769117,0.8277552310933034,244.83589713192367,43384.19837504699,71.7460534739851,3511.069191198959,221551.81312766598,0.7518734621851692,0.4888080117041593,0.3307695948934694,30519.326765980844
3680,10.841032823675762,0.8277552310933034,244.82707539824096,43312.452321573,71.7460534739851,3509.8162728489706,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3690,10.8434470460588,0.8277552310933034,244.8182506399498,43240.70626809901,71.7460534739851,3508.5634174004667,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3700,10.845862009426172,0.8277552310933034,244.80942285486628,43168.960214625025,71.7460534739851,3507.310624841879,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
3710,10.848277714286347,0.8277552310933034,244.80059204080408,43097.21416115104,71.7460534739851,3506.057895161618,221551.81312766598,0.7518734621851689,0.4888080117041593,0.3307695948934693,30519.326765980833
