Dist,Alt,Mach,TAS,Fuel,Fuel Burn,gNOx,gCO2,n_prop,n_cycle,n_0,H
0,10.0,0.83,247.86,69715.0,3285.0,,,,,,
10,10.001203213966274,0.8277552310933034,247.87785919176454,69644.21653712128,70.7834628787205,5803.083142369594,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
20,10.00334670722123,0.8277552310933034,247.87012048611027,69573.43307424255,70.7834628787205,5801.101903595678,218579.33336948892,0.7518734621851692,0.4954564444042689,0.3352684969945723,30934.429802751612
30,10.005490770273106,0.8277552310933034,247.86237948159166,69502.64961136383,70.7834628787205,5799.1208148435835,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
40,10.007635403460549,0.8277552310933034,247.85463617677084,69431.8661484851,70.7834628787205,5797.139876108924,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
50,10.009780607122497,0.8277552310933034,247.8468905702083,69361.08268560638,70.7834628787205,5795.159087387336,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
60,10.011926381598213,0.8277552310933034,247.83914266046327,69290.29922272766,70.7834628787205,5793.178448674412,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
70,10.014072727227266,0.8277552310933034,247.83139244609347,69219.51575984893,70.7834628787205,5791.197959965776,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
80,10.016219644349555,0.8277552310933034,247.82363992565544,69148.7322969702,70.7834628787205,5789.217621256995,218579.33336948892,0.7518734621851692,0.4954564444042689,0.3352684969945723,30934.429802751612
90,10.018367133305263,0.8277552310933034,247.8158850977041,69077.94883409148,70.7834628787205,5787.237432543684,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
100,10.02051519443492,0.8277552310933034,247.80812796079323,69007.16537121276,70.7834628787205,5785.2573938214155,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
110,10.022663828079347,0.8277552310933034,247.8003685134751,68936.38190833403,70.7834628787205,5783.277505085754,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
120,10.024813034579696,0.8277552310933034,247.79260675430055,68865.59844545531,70.7834628787205,5781.297766332275,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
130,10.026962814277427,0.8277552310933034,247.78484268181913,68794.81498257659,70.7834628787205,5779.318177556537,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
140,10.02911316751432,0.8277552310933034,247.77707629457905,68724.03151969786,70.7834628787205,5777.338738754086,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
150,10.03126409463246,0.8277552310933034,247.76930759112687,68653.24805681914,70.7834628787205,5775.35944992047,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
160,10.033415595974269,0.8277552310933034,247.76153657000808,68582.46459394041,70.7834628787205,5773.380311051219,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
170,10.035567671882474,0.8277552310933034,247.75376322976666,68511.68113106169,70.7834628787205,5771.401322141871,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
180,10.037720322700112,0.8277552310933034,247.745987568945,68440.89766818297,70.7834628787205,5769.422483187935,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
190,10.039873548770554,0.8277552310933034,247.73820958608442,68370.11420530424,70.7834628787205,5767.44379418494,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
200,10.042027350437476,0.8277552310933034,247.73042927972455,68299.33074242552,70.7834628787205,5765.465255128382,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
210,10.044181728044883,0.8277552310933034,247.72264664840384,68228.5472795468,70.7834628787205,5763.486866013759,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
220,10.046336681937108,0.8277552310933034,247.7148616906593,68157.76381666807,70.7834628787205,5761.5086268365585,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
230,10.048492212458772,0.8277552310933034,247.70707440502628,68086.98035378935,70.7834628787205,5759.530537592278,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
240,10.05064831995485,0.8277552310933034,247.69928479003923,68016.19689091062,70.7834628787205,5757.552598276378,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
250,10.052805004770615,0.8277552310933034,247.69149284423057,67945.4134280319,70.7834628787205,5755.574808884329,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
260,10.054962267251666,0.8277552310933034,247.6836985661318,67874.62996515317,70.7834628787205,5753.5971694116015,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
270,10.05712010774394,0.8277552310933034,247.67590195427283,67803.84650227445,70.7834628787205,5751.619679853638,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
280,10.059278526593669,0.8277552310933034,247.66810300718214,67733.06303939573,70.7834628787205,5749.64234020589,218579.33336948892,0.7518734621851692,0.4954564444042689,0.3352684969945723,30934.429802751612
290,10.061437524147424,0.8277552310933034,247.6603017233868,67662.279576517,70.7834628787205,5747.665150463796,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
300,10.063597100752094,0.8277552310933034,247.65249810141245,67591.49611363828,70.7834628787205,5745.688110622771,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
310,10.065757256754894,0.8277552310933034,247.64469213978347,67520.71265075955,70.7834628787205,5743.711220678254,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
320,10.06791799250336,0.8277552310933034,247.6368838370226,67449.92918788083,70.7834628787205,5741.73448062565,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
330,10.070079308345345,0.8277552310933034,247.62907319165123,67379.1457250021,70.7834628787205,5739.7578904603815,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
340,10.072241204629048,0.8277552310933034,247.62126020218943,67308.36226212338,70.7834628787205,5737.781450177821,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
350,10.074403681702961,0.8277552310933034,247.61344486715566,67237.57879924466,70.7834628787205,5735.805159773381,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
360,10.076566739915926,0.8277552310933034,247.60562718506714,67166.79533636593,70.7834628787205,5733.829019242434,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
370,10.078730379617097,0.8277552310933034,247.5978071544394,67096.01187348721,70.7834628787205,5731.853028580363,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
380,10.080894601155963,0.8277552310933034,247.58998477378697,67025.22841060848,70.7834628787205,5729.877187782535,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
390,10.083059404882333,0.8277552310933034,247.58216004162244,66954.44494772976,70.7834628787205,5727.901496844303,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
400,10.085224791146345,0.8277552310933034,247.57433295645737,66883.66148485104,70.7834628787205,5725.925955761029,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
410,10.087390760298463,0.8277552310933034,247.56650351680162,66812.87802197231,70.7834628787205,5723.9505645280615,218579.33336948892,0.7518734621851692,0.4954564444042689,0.3352684969945723,30934.429802751612
420,10.089557312689477,0.8277552310933034,247.5586717211637,66742.09455909359,70.7834628787205,5721.975323140718,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
430,10.091724448670513,0.8277552310933034,247.55083756805084,66671.31109621486,70.7834628787205,5720.000231594341,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
440,10.093892168593012,0.8277552310933034,247.54300105596852,66600.52763333614,70.7834628787205,5718.02528988426,218579.33336948892,0.751873462185169,0.4954564444042689,0.33526849699457223,30934.42980275161
450,10.096060472808754,0.8277552310933034,247.53516218342097,66529.74417045742,70.7834628787205,5716.050498005769,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
460,10.098229361669846,0.8277552310933034,247.52732094891095,66458.96070757869,70.7834628787205,5714.0758559541855,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
470,10.100398835528722,0.8277552310933034,247.51947735093978,66388.17724469997,70.7834628787205,5712.101363724806,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
480,10.102568894738148,0.8277552310933034,247.51163138800723,66317.39378182124,70.7834628787205,5710.1270213129155,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
490,10.104739539651222,0.8277552310933034,247.50378305861182,66246.61031894252,70.7834628787205,5708.152828713803,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
500,10.106910770621365,0.8277552310933034,247.49593236125034,66175.8268560638,70.7834628787205,5706.178785922735,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
510,10.109082588002336,0.8277552310933034,247.48807929441836,66105.04339318507,70.7834628787205,5704.204892934989,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
520,10.111254992148226,0.8277552310933034,247.48022385660985,66034.25993030635,70.7834628787205,5702.231149745815,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
530,10.11342798341346,0.8277552310933034,247.47236604631752,65963.47646742762,70.7834628787205,5700.257556350458,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
540,10.115601562152793,0.8277552310933034,247.46450586203227,65892.6930045489,70.7834628787205,5698.28411274417,218579.33336948892,0.7518734621851692,0.4954564444042689,0.3352684969945723,30934.429802751612
550,10.117775728721309,0.8277552310933034,247.4566433022438,65821.90954167017,70.7834628787205,5696.310818922177,218579.33336948892,0.751873462185169,0.4954564444042689,0.33526849699457223,30934.42980275161
560,10.119950483474422,0.8277552310933034,247.44877836544043,65751.12607879145,70.7834628787205,5694.337674879718,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
570,10.12212582676789,0.8277552310933034,247.44091105010855,65680.34261591273,70.7834628787205,5692.364680612007,218579.33336948892,0.751873462185169,0.4954564444042689,0.33526849699457223,30934.42980275161
580,10.12430175895781,0.8277552310933034,247.4330413547337,65609.559153034,70.7834628787205,5690.391836114239,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
590,10.12647828040059,0.8277552310933034,247.4251692777995,65538.77569015528,70.7834628787205,5688.41914138164,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
600,10.128655391453002,0.8277552310933034,247.41729481778833,65467.992227276554,70.7834628787205,5686.446596409381,218579.33336948892,0.7518734621851692,0.4954564444042689,0.3352684969945723,30934.429802751612
610,10.130833092472127,0.8277552310933034,247.4094179731808,65397.20876439783,70.7834628787205,5684.474201192674,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
620,10.133011383815402,0.8277552310933034,247.40153874245647,65326.425301519106,70.7834628787205,5682.501955726678,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
630,10.135190265840588,0.8277552310933034,247.3936571240931,65255.64183864038,70.7834628787205,5680.52986000657,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
640,10.137369738905797,0.8277552310933034,247.38577311656712,65184.85837576166,70.7834628787205,5678.557914027508,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
650,10.139549803369452,0.8277552310933034,247.37788671835332,65114.074912882934,70.7834628787205,5676.58611778465,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
660,10.141730459590349,0.8277552310933034,247.3699979279252,65043.29145000421,70.7834628787205,5674.6144712731375,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
670,10.143911707927588,0.8277552310933034,247.3621067437546,64972.507987125486,70.7834628787205,5672.642974488117,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
680,10.146093548740627,0.8277552310933034,247.354213164312,64901.72452424676,70.7834628787205,5670.671627424714,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
690,10.148275982389263,0.8277552310933034,247.3463171880664,64830.94106136804,70.7834628787205,5668.700430078049,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
700,10.150459009233618,0.8277552310933034,247.33841881348513,64760.15759848931,70.7834628787205,5666.729382443235,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
710,10.152642629634176,0.8277552310933034,247.33051803903422,64689.37413561059,70.7834628787205,5664.758484515373,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
720,10.15482684395174,0.8277552310933034,247.32261486317805,64618.590672731865,70.7834628787205,5662.787736289573,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
730,10.157011652547466,0.8277552310933034,247.3147092843797,64547.80720985314,70.7834628787205,5660.817137760914,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
740,10.159197055782844,0.8277552310933034,247.3068013011005,64477.02374697442,70.7834628787205,5658.846688924477,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
750,10.161383054019705,0.8277552310933034,247.2988909118004,64406.24028409569,70.7834628787205,5656.876389775353,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
760,10.163569647620246,0.8277552310933034,247.290978114938,64335.45682121697,70.7834628787205,5654.906240308567,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
770,10.165756836946965,0.8277552310933034,247.28306290897015,64264.673358338245,70.7834628787205,5652.936240519207,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
780,10.167944622362732,0.8277552310933034,247.27514529235228,64193.88989545952,70.7834628787205,5650.966390402314,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
790,10.170133004230754,0.8277552310933034,247.26722526353828,64123.1064325808,70.7834628787205,5648.996689952923,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
800,10.172321982914573,0.8277552310933034,247.25930282098054,64052.32296970207,70.7834628787205,5647.027139166076,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
810,10.174511558778091,0.8277552310933034,247.25137796313004,63981.53950682335,70.7834628787205,5645.057738036787,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
820,10.17670173218555,0.8277552310933034,247.2434506884362,63910.756043944624,70.7834628787205,5643.088486560051,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
830,10.178892503501515,0.8277552310933034,247.2355209953467,63839.9725810659,70.7834628787205,5641.119384730919,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
840,10.181083873090927,0.8277552310933034,247.227588882308,63769.189118187176,70.7834628787205,5639.150432544359,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
850,10.18327584131906,0.8277552310933034,247.219654347765,63698.40565530845,70.7834628787205,5637.181629995367,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
860,10.185468408551532,0.8277552310933034,247.21171739016074,63627.62219242973,70.7834628787205,5635.212977078925,218579.33336948892,0.751873462185169,0.4954564444042689,0.33526849699457223,30934.42980275161
870,10.18766157515431,0.8277552310933034,247.20377800793725,63556.838729551004,70.7834628787205,5633.244473790005,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
880,10.189855341493713,0.8277552310933034,247.19583619953463,63486.05526667228,70.7834628787205,5631.276120123572,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
890,10.192049707936402,0.8277552310933034,247.18789196339162,63415.271803793556,70.7834628787205,5629.3079160745865,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
900,10.194244674849385,0.8277552310933034,247.17994529794532,63344.48834091483,70.7834628787205,5627.339861637985,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
910,10.196440242600016,0.8277552310933034,247.1719962016314,63273.70487803611,70.7834628787205,5625.3719568087245,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
920,10.198636411556011,0.8277552310933034,247.1640446728841,63202.92141515738,70.7834628787205,5623.404201581724,218579.33336948892,0.7518734621851692,0.4954564444042689,0.3352684969945723,30934.429802751612
930,10.200833182085429,0.8277552310933034,247.15609071013589,63132.13795227866,70.7834628787205,5621.436595951909,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
940,10.20303055455668,0.8277552310933034,247.14813431181778,63061.354489399935,70.7834628787205,5619.469139914186,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
950,10.205228529338513,0.8277552310933034,247.1401754763592,62990.57102652121,70.7834628787205,5617.501833463472,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
960,10.207427106800038,0.8277552310933034,247.1322142021881,62919.78756364249,70.7834628787205,5615.534676594665,218579.33336948892,0.7518734621851689,0.4954564444042689,0.3352684969945722,30934.4298027516
